RowID,ASIN,SupplierTitle,AmazonTitle,SupplierEAN,AmazonEAN,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,supplier_brand,amazon_brand,brand_match,starts_invalid,title_similarity,variant_mismatch,variant_reason,capacity_hard_mismatch,capacity_note,shared_tokens,is_exact_ean_strict,barcode_notes,Verdict,FilterReason,Confidence
1298,B08DRRKWKQ,LITTLE TREES CAR FRESHENER ORANGE JUICE,Little Trees Air Freshener Tree LTZ084 Orange Juice Fragrance For Car Home Boat Caravan - Triple Pack,7612720201457,5015926091990,0.936,4.98,0.61,45.8646616541353,50.0,1.0,1.0,1.0,0.61,,LITTLE TREES,LITTLE TREES,True,False,0.5085714285714285,False,,False,,"['CAR', 'FRESHENER', 'JUICE', 'ORANGE']",False,Sup:valid Amz:valid,NEEDS VERIFICATION,Verify match details,61
1299,B0C9MMVLW7,CHURCHILL WILLOW OVAL STEAK PLATE / DISH 31CM,"Cole & Mason 605 Salt and Pepper Mill Set, Precision+/Ceramic Mechanisms, Adjustable Salt and Pepper Grinders, Acrylic, 144mm, Cooking/Seasoning, Lifetime Mechanism Guarantee",5011109003446,5011268823138,10.824,24.99,4.375,45.7157784743991,100.0,1.0,1.0,1.0,4.375,,,,False,False,0.10228310502283104,False,,False,,[],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,10
1300,B09VKYD5XJ,APAC ORGANZA BAG WHITE 9X12CM PK10,Pack of 100 White Organza Bags 9 x 12 cm Organza Bags Gift Jewellery Wedding Candy Bags for Festival Party and Wedding Satin Drawstring,5055141664012,726189860173,2.016,8.29,1.01833333333333,45.6651718983557,50.0,1.0,100.0,100.0,-198.5656666666667,Amz 100 vs Sup 1 (RSU=100.00),,,False,False,0.22881656804733727,False,,False,,"['ORGANZA', 'WHITE']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,18
1301,B0B253C48Z,HAPPY BIRTHDAY LOOT BAGS PK6,"PintreeLand Party Bags 40 PCS, Goodies Loot Bags Bulk for Kids Baby Girls & Boys Birthday Return Gift (B style 40Pack)",5060082938870,-,0.852,5.99,0.572916666666666,45.4695767195767,200.0,1.0,40.0,40.0,-32.65508333333334,Amz 40 vs Sup 1 (RSU=40.00),,,False,True,0.22956020187454934,False,,False,,"['BAGS', 'BIRTHDAY', 'LOOT']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,8
1302,B0CWP8C26K,PUREBREED DRY CUBE CHICKEN 100G,Knorr CHICKEN SEASONING CUBES 360g Â¦ 40 Cubes Â¦ 8g Each Cube Â¦ Made With Real Chicken Â¦ Nigerian.,5056683915617,-,0.852,5.99,0.572916666666666,45.4695767195767,100.0,1.0,1.0,1.0,0.572916666666666,,,,False,False,0.17787878787878786,False,,True,Weight mismatch (>50%): 100g vs 360g,"['CHICKEN', 'CUBE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,15
1303,B0948Z8CMY,KNIFE SET 7PC 3ASS,"Nuovva Sharp Kitchen Knife Set â€“ 7Pcs Stainless Steel Blades with Wooden Style Handles â€“ 360Â° Rotating Acrylic Knives Block Set with Sharpener â€“ Chef, Bread, Utility, Scissors, Paring & Carving Tools",-,-,10.488,24.99,4.20499999999999,45.2637244348761,600.0,1.0,7.0,7.0,-58.723000000000006,Amz 7 vs Sup 1 (RSU=7.00),,,False,False,0.10528846153846153,False,,False,,['KNIFE'],False,Sup:missing Amz:missing,OTHER,Insufficient match evidence,6
1304,B09XRBP7JY,CHEF AID STAINLESS STEEL TEA BAG SQUEEZER,"Tea Bag Squeezer, Stainless Steel Holder, Tongs, Spoon, Strainer Clip for Gripping Ice Cubes (15cm)",5012904019120,5060091196902,0.9,4.99,0.588333333333334,45.2564102564103,200.0,1.0,1.0,1.0,0.588333333333334,,CHEF AID,,False,False,0.35375,False,,False,,"['BAG', 'SQUEEZER', 'STAINLESS', 'STEEL', 'TEA']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,35
1305,B0CCY4XM94,DUNLOP BIKE TIRE LEAVERS 3PC,"3PCS Bicycle Tire Lever Tyre Spoon Changing Tool, Bike Tire Levers to Repair Bike Tube, Stainless Steel Bicycle Tire Lever Tyre Spoon Iron Changing Tool, Bike Tire Repair Changing Tools",8711252475950,736250834507,0.672,4.49,0.501666666666667,45.1951951951952,50.0,1.0,3.0,3.0,-0.842333333333333,Amz 3 vs Sup 1 (RSU=3.00),DUNLOP,,False,False,0.1761798863355572,False,,False,,"['BIKE', 'TIRE']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,13
1306,B07NY87L46,BROOM HEAD 12 INCH BASSINE,"Newman and Cole 12"" Wooden Broom Head with Stiff Bassine Natural Hard Bristle - Replacement Wooden Broom Head for Outdoor Garden Yard Brush Sweeping - Wood Brush Head Fitted Fixing Bracket Connector",5060440850660,5060633660090,1.752,7.99,0.908333333333333,45.1907131011608,50.0,1.0,1.0,1.0,0.908333333333333,,,,False,False,0.18342391304347824,False,,False,,"['BASSINE', 'BROOM', 'HEAD']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,18
1307,B0F1BXK7HM,DUMBBELL ROPE TUG DOG TOY 3 COLOURS,"Speedy Panther 2 Pack Dog Rope Toys for Large Medium Dogs, Durable Chew Toys for Aggressive Chewers, Safe & Non-Toxic Tough Rope Tug Toy for Teeth Cleaning",5052516213288,-,2.616,8.99,1.22791666666666,44.9786324786324,700.0,1.0,2.0,2.0,-1.38808333333334,Amz 2 vs Sup 1 (RSU=2.00),,,False,False,0.20473684210526313,False,,False,,"['DOG', 'ROPE', 'TOY', 'TUG']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,15
1308,B0C3HJ3WLX,HAPPY BIRTHDAY TRI CUT BUNTING,"Happy Birthday Bunting Banner, 6.6 Ft Hessian Cloth Vintage Burlap Swallowtail Flag for Birthday Decorations",5060082940699,-,0.852,5.98,0.565833333333333,44.9074074074074,200.0,1.0,1.0,1.0,0.565833333333333,,,,False,True,0.2831884057971014,False,,False,,"['BIRTHDAY', 'BUNTING', 'HAPPY']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,18
1309,B0DR1QS95T,SUNNEX PK4 DESSERT FORKS PLAIN,"Silver 10-Piece Stainless Steel Fork Set for Dessert and Fruit - Dishwasher Safe, Perfect for Home Kitchen and Restaurant",4891342311420,-,1.548,6.39,0.825,44.8369565217391,100.0,1.0,1.0,1.0,0.825,,,,False,False,0.21234904557849626,False,,False,,['DESSERT'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,21
1310,B0DJXJR3C9,FAMILY HANGING PLAQUES 8.5X11CM,"Handmade Wooden Heart Plaque â€“ Friends That Become Family â€“ Hanging Wall Sign with Inspirational Quote â€“ 10cm x 9cm Rustic MDF Heart-Shaped DÃ©cor for Home, Gifts for Friends, and Family",5024418547952,-,0.924,4.99,0.588333333333334,44.5707070707071,100.0,1.0,1.0,1.0,0.588333333333334,,,,False,False,0.1674715419110038,False,,False,,"['FAMILY', 'HANGING']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,17
1311,B0DD3XRRVG,APOLLO STAINLESS STEEL CHIP BASKET,"Mini Square Fry Basket Stainless Steel French Fries Holder Deep Fryer Baskets with Handles, Table Serving Frying Chips Baskets, French Fry Holder for Kitchen Party Barbecue (4)",5026180036849,-,3.216,9.99,1.43625,44.4659442724458,50.0,1.0,1.0,1.0,1.43625,,APOLLO,,False,False,0.23246376811594202,False,,False,,"['BASKET', 'STAINLESS', 'STEEL']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,23
1312,B0DVT8KSS7,COUNTRY CLUB PEG BAGS ASSORTED,Clothes Peg Bag for Washing Line with Hanger | Waterproof Peg Holder to Store up to 300 Pegs for Washing line | Clothes line Peg Bags with Hanging Clip & Drawstring Closure | Peg Bags for Washing Line,5023674219061,5060927910375,1.884,6.95,0.941666666666666,44.4182389937107,200.0,1.0,1.0,1.0,0.941666666666666,,,,False,False,0.05592677345537757,False,,False,,"['BAGS', 'PEG']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,6
1313,B09967B797,PPS PLASTIC 100 DRINK CUPS WHITE 180ML,"Shefa Clear Plastic Cups - 100-1000- 3000 ForParty for Beer, Water, & Juice, for Dessert & Cold Drinks - Slush & Milkshake and Cocktail Cups - 180ml, 100 Plastic Glasses",5030481970023,7618565446732,0.672,6.95,0.491666666666666,44.2942942942943,400.0,1.0,1.0,1.0,0.491666666666666,,,,False,False,0.26420729029424683,False,,False,,"['180ML', 'CUPS', 'PLASTIC']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,26
1314,B08ZNSBNZL,DOOR CHIME MELODY B7531WH,"Arlo Certified Accessories | Arlo Chime 2, Audible Alerts, Built-in Siren, Customisable Melody, Connection Direct to Wi-Fi, Designed for Arlo Video Doorbells and Pro Cameras, AC2001-100UKS",5052337011094,193108142731,14.3159999999999,29.99,5.52166666666666,44.2441239316239,500.0,1.0,1.0,1.0,5.52166666666666,,,,False,True,0.1498826291079812,False,,False,,"['CHIME', 'MELODY']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,5
1315,B0C7G81T1Q,WICKER BASKET ROUND 25CM,"Hand-Woven Basket, Wicker Basket, Food Serving Bowl Woven for Bread, Fruit, Vegetable Storage, Gift Baskets 25 x 8cm",6923456818989,4894923711916,1.944,9.49,0.958333333333334,44.1628264208909,200.0,1.0,1.0,1.0,0.958333333333334,,,,False,False,0.2533333333333333,False,,False,,"['BASKET', 'WICKER']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,25
1316,B0FT2TGFZ7,FESTIVE MAGIC HANING GLITTER CANDY CANE 33CM,"12 Pcs Red Glitter Candy Canes and Round Candy Ornaments, Christmas Tree Decorations, Hanging Festive Sweet Treats for Xmas Home Party Decor",-,-,1.68,7.99,0.858333333333334,44.017094017094,50.0,1.0,12.0,12.0,-17.621666666666666,Amz 12 vs Sup 1 (RSU=12.00),,,False,False,0.21590909090909088,False,,False,,"['CANDY', 'FESTIVE', 'GLITTER']",False,Sup:missing Amz:missing,OTHER,Insufficient match evidence,17
1317,B0D9QZ2YTQ,FAITHFUL FRIENDS CAT LAPTRAY,Bug Art Laptray Hamish Highland Cow,5010792744681,-,9.144,19.99,3.57958333333333,43.813749490004,300.0,1.0,1.0,1.0,3.57958333333333,,,,False,False,0.27777777777777773,False,,False,,['LAPTRAY'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,28
1318,B0F74NFWG6,PAN AROMA WAX BURNER SET - MISTLETOE KISSES,Ceramic Wax Melt Burner & Wax Melts - Essential Oil Burners for Wax Melts Aroma Diffuser Butterfly Cutouts Furnace - Assorted Wax Warmer Aromatherapy Decor Gift Set for Home and Office,5053249262147,-,2.424,9.99,1.125,43.7743190661478,50.0,1.0,1.0,1.0,1.125,,,,False,False,0.18892671205446535,False,,False,,"['AROMA', 'BURNER', 'WAX']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,19
1319,B08T7872G7,APOLLO STAINLESS STEEL JAR OPENER 11/11,"Manual Can Openers Jar Can Opener,Adjustable Can Opener for Arthritis Stainless Steel Kitchen Gadget Bottle Opener",5026180058087,-,1.884,6.99,0.925,43.6320754716981,200.0,1.0,1.0,1.0,0.925,,APOLLO,,False,False,0.3602240896358543,False,,False,,"['JAR', 'OPENER', 'STAINLESS', 'STEEL']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,36
1320,B0CCPP7ZCG,PRIMA INDUCTION BASE CASSEROLE POT 22CM,"Homatz Induction Stock Pot 24cm Dia, 5L Stainless Steel Pot with Glass Lid | Non-Stick Large Cooking Pot for Soups, Stews | Oven Safe Upto 200 Â°C - Casserole Dish Pot, Silver",5038673111810,5060831702479,9.54,24.99,3.70499999999999,43.5882352941176,500.0,1.0,1.0,1.0,3.70499999999999,,PRIMA,,False,False,0.2349465954606141,False,,False,,"['CASSEROLE', 'INDUCTION', 'POT']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,23
1321,B0C1SL1TLV,APOLLO LANC PEELER,"Potato Peeler for Kitchen, Sharp Stainless Steel Vegetable Peeler with Potato Eye Remover, Ergonomic Non-Slip Handle Y Peelers",5026180099240,793127869338,0.804,5.09,0.531666666666667,43.5792349726776,200.0,1.0,1.0,1.0,0.531666666666667,,APOLLO,,False,False,0.11486928104575164,False,,False,,['PEELER'],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,11
1322,B0FNRJLFV8,FESTIVE MAGIC HOOKS MINI GUTTER 24PK,"24 Pack Giant Gutter Hooks for Outdoor Lights, Extra Strong Large Christmas Light Clips Gutter Hangers Weatherproof for Hanging Outdoor String Icicle Curtain Fairy Lights (White)",9333527026811,-,0.876,5.99,0.552916666666666,43.1966145833333,200.0,24.0,24.0,1.0,0.552916666666666,,,FAIRY,False,False,0.11658878504672895,True,"Size mismatch: ['MINI'] vs ['GIANT', 'LARGE']",False,,"['GUTTER', 'HOOKS']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,12
1323,B08SMLV6C2,BRIGHT & HOMELY FOIL ROASTING TRAY 525MM X 330MM X 85MM 2 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012690,5060659231229,2.424,9.97,1.10833333333333,43.1258106355382,400.0,2.0,1.0,0.5,1.10833333333333,Sup 2 vs Amz 1 (repack risk),,,False,False,0.19615959354453077,False,,False,,"['FOIL', 'ROASTING', 'X']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,15
1324,B08SMLV6C2,PPS FOIL CONTAINER & LID 260x188x68MM 10 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5030481931000,5060659231229,2.424,9.97,1.10833333333333,43.1258106355382,400.0,10.0,1.0,0.1,1.10833333333333,Sup 10 vs Amz 1 (repack risk),,,False,False,0.19427027027027027,False,,False,,['FOIL'],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,14
1325,B0DZFVWFWY,SILICONE SPATULA WITH WOOD HANDLE,"2 PCS Silicone Spatula Wood Handle, Rubber Spatulas for Cooking, Small Spatula Silicone Jar Scraper, Small Rubber Spatulas for Kitchen Cooking, Baking, Mixing",5015302442958,-,1.464,6.19,0.758333333333334,42.8436911487759,50.0,1.0,2.0,2.0,-0.705666666666666,Amz 2 vs Sup 1 (RSU=2.00),,,False,False,0.2909498878085265,False,,False,,"['HANDLE', 'SILICONE', 'SPATULA', 'WOOD']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,24
1326,B01LYHLLV2,BRIGHT & HOMELY PEDAL BIN STAINLESS STEEL 12LTR,"Tramontina 12L Pedal Bin â€“ Stainless Steel Rubbish Bin with Lid, Removable Inner Bucket, 25.5 cm Diameter x 40 cm Height, 94538112",5050796009997,7894693039095,9.12,24.99,3.44499999999999,42.2699386503067,100.0,1.0,1.0,1.0,3.44499999999999,,,,False,False,0.31264601320467245,False,,False,,"['BIN', 'PEDAL', 'STAINLESS', 'STEEL']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,31
1327,B07PYTQSYX,KINGAVON CAMPING LANTERN & INSECT KILLER,"Mosquito Repellent Lamp Camping Lantern Bug Zapper,Portable IPX6 Waterproof Mosquito Killer Lantern,Retractable Hook,USB Rechargeable LED Lantern and Flashlight,Camping equipment accessories",5017403124078,-,9.264,19.99,3.47958333333333,42.0747682386134,50.0,1.0,1.0,1.0,3.47958333333333,,,,False,False,0.23155279503105589,False,,False,,"['CAMPING', 'KILLER', 'LANTERN']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,23
1328,B0DLJX84QZ,ARTISTS CARD PROTECTOR ASSORTED,"40 Pack 9 Pocket Page Protectors,720 Double Sided Card Holder Pages for a 3 Ring Binder, Card Protector Sheets Baseball Card Binder,Fit for MTG, TCG, Baseball Standard Cards",5010792742106,-,1.2,5.94,0.65,41.9354838709677,100.0,1.0,40.0,40.0,-46.15,Amz 40 vs Sup 1 (RSU=40.00),,,False,False,0.2045183290707587,False,,False,,"['CARD', 'PROTECTOR']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,15
1329,B01N0ADCA9,WINDSOR S/4 PASTRY/CAKE FORKS,"12-Piece (14 cm) Stainless Steel Pastry Fork Set, Mirror Polishing Cake Dessert Fork Set",5019311957618,714973112140,2.952,8.99,1.26166666666666,41.9158361018826,200.0,1.0,1.0,1.0,1.26166666666666,,,,False,False,0.3032478632478632,False,,False,,"['CAKE', 'PASTRY']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,30
1330,B08F7X9Y9Z,BARTOLINE EASIPASTE 1KG,"Bartoline EasipasteÂ® Ready Mixed Wallpaper Adhesive 5kg - High Initial Tack, No Mixing, Suitable for Vinyl, Blown Vinyl, Embossed, Washable & Paste The Wall Wallcoverings",5010789510978,-,3.288,9.99,1.37625,41.8313069908814,400.0,1.0,1.0,1.0,1.37625,,,,False,False,0.18733431516936672,False,,True,Weight mismatch (>50%): 1000g vs 5000g,"['BARTOLINE', 'EASIPASTE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,16
1331,B0BTJDNMGG,CAROLINE FOIL TRAY 2 TRAYS 1014,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|2 Litre |, Silver",5012145000055,5060918301274,2.76,9.85,1.17833333333333,41.345029239766,100.0,1.0,10.0,10.0,-23.661666666666665,Amz 10 vs Sup 1 (RSU=10.00),,,False,False,0.18673857868020305,False,,False,,"['FOIL', 'TRAYS']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,14
1332,B0FJRMNM6M,GIFTMAKER CHRISTMAS WIRE RIBBON 3 COLOURS 2.7M,"Christmas Ribbons Wire Edged Wrapping Ribbon,Santa Claus Bell Reindeer Style Satin Ribbon,Fabric Ribbons Decorations,for Christmas Treem DIY Crafting Wreath Gift Bows (Truck, 4M)",5012128616686,-,0.9,5.99,0.532916666666666,40.9935897435897,50.0,1.0,1.0,1.0,0.532916666666666,,GIFTMAKER,,False,False,0.2020833333333333,False,,False,,"['CHRISTMAS', 'RIBBON', 'WIRE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,20
1333,B0DHL5RH2R,PREMIER NAUGHTY SANTA ANIMATED MUSICAL 45CM,SdeNow Dancing Singing Rudolph Santa Red Nosed Reindeer Toy Tweaking Santa Claus Animated Musical Plush Santa Claus Doll,-,-,11.76,23.99,4.23291666666666,40.8977455716586,50.0,1.0,1.0,1.0,4.23291666666666,,,,False,False,0.28190184049079753,False,,False,,"['ANIMATED', 'MUSICAL', 'SANTA']",False,Sup:missing Amz:missing,OTHER,Insufficient match evidence,28
1334,B0DYTXWF79,FRAMED ART - LIVERPOOL F.C KITS 40CM X 40CM,HWC Trading Liverpool 2025 Champions Gift Premier League Season 24-25 Winners Printed Memorabilia Signed Autograph Photograph Display for Football Fans and Supporters - A3 Framed,5060899566211,-,14.784,28.99,5.25458333333333,40.8281533281533,900.0,1.0,1.0,1.0,5.25458333333333,,,,False,False,0.16639101263847716,False,,False,,"['FRAMED', 'LIVERPOOL']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,17
1335,B082B6TRBV,PALOMA 2PLY WHITE 50 NAPKINS 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",3838952008532,619660485593,1.68,8.25,0.795,40.7692307692307,300.0,1.0,1.0,1.0,0.795,,,,False,False,0.3076923076923077,True,Color mismatch: ['WHITE'] vs ['GREEN'],False,,"['2PLY', '40X40CM', 'NAPKINS']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,31
1336,B0D3FFDQ5H,LANTERN DORSET FIREFLY,Marco Paul White Firefly Star Solar Lantern - Metal Outdoor Hanging Lanterns with Firefly LED - Garden Ornaments Outdoor Lantern for Garden Decor - Gifts for Her - Christmas Gifts for Women Birthday,5050642060042,5056713296143,8.604,22.99,3.11833333333333,40.3929188255612,50.0,1.0,1.0,1.0,3.11833333333333,,,ARC,False,False,0.1622077922077922,False,,False,,"['FIREFLY', 'LANTERN']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,16
1337,B0D9FFVTB7,CHRISTMAS VOTIVES RED/WHITE BERRY SET OF 3,Glasseam Christmas Candle Holder Glass: Set of 3 Tea Light Candle Holders Decorative Christmas Tea Light Holders with Red Berry and Snow Pinecone Votive Candle Holder for Table Centrepieces Party Gift,5024418626275,-,2.616,10.19,1.10166666666666,40.3540903540903,400.0,3.0,3.0,1.0,1.10166666666666,,,,False,True,0.09763872491145217,False,,False,,"['BERRY', 'CHRISTMAS', 'RED']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,0
1338,B07RP7TJVT,KINGFISHER 2PK MEDIUM VACUUM BAGS VBM,"Amazon Basics Vacuum Compression Zipper Storage Bags with Airtight Valve and Hand Pump, 15-Pack, 2x X-Jumbo, 5x Jumbo, 4x (Large, Medium), 15 count (Pack of 1), Multiple, Clear",5013478137593,192233078083,2.784,12.8,1.15666666666666,40.3019744483159,600.0,2.0,15.0,7.5,-16.93933333333334,Amz 15 vs Sup 2 (RSU=7.50),,,False,False,0.1529252437703142,False,,False,,"['BAGS', 'MEDIUM', 'VACUUM']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,10
1339,B013URC1GU,ROLSON DIAGONAL CUTTING PLIERS VDE INSULATED 160MM,S&R VDE Insulated Diagonal Side Cutter 160mm â€“ 1000V Rated Wire Cutting Pliers | VDE-Tested for Electrical Work,5029594210768,4045315131601,6.576,15.95,2.42166666666666,40.1603095632946,300.0,1.0,1.0,1.0,2.42166666666666,,ROLSON,,False,False,0.4064958498736918,False,,False,,"['160MM', 'CUTTING', 'DIAGONAL', 'INSULATED', 'PLIERS', 'VDE']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,41
1340,B0CY21GRNH,GRIMALDI MAXISTONE GRILL PAN 28CM,"Kordisen Nonstick Griddle Pan for Induction Hob, 28cm Square Grill Pan for Indoor Cooking, Granite Coating Steak Skillet with Pour Spouts, PFOA Free",5060748076939,-,9.54,22.67,3.41166666666666,40.1372549019608,300.0,1.0,1.0,1.0,3.41166666666666,,,,False,False,0.20528808208366217,False,,False,,"['28CM', 'GRILL', 'PAN']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,21
1341,B0BJPYJPZ1,FLASH MICROFIBRE MOP HEAD,"6 PCS Reusable Mop Refill Pads for Flash Powermop, Microfiber Mop Pads Machine Washable for Wet Dry Floor Cleaning Suitable for Hardwood Laminate Floor",5010303194028,-,2.148,8.49,0.934999999999999,39.9572649572649,200.0,1.0,6.0,6.0,-9.805000000000001,Amz 6 vs Sup 1 (RSU=6.00),,,False,False,0.22248803827751193,False,,False,,"['FLASH', 'MOP']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,17
1342,B07MCVHD9Z,PALOMA 100 VANILLA SERVIETTES,Paper Serviettes Soft Napkins 33x33cm 2PLY BulkySoft Solid Colours (Buttermilk Cream),3838952015011,-,1.104,6.69,0.584999999999999,39.7959183673469,100.0,1.0,1.0,1.0,0.584999999999999,,,,False,False,0.18107769423558895,False,,False,,['SERVIETTES'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,18
1343,B07XQ74FZM,ELLIOTT NAIL BRUSH WOOD DOUBLE SIDED PK18,"Scriveiner Black Lacquer Ballpoint - Stunning Luxury Pen, Real Gold Plating, Schmidt Black Refill, Best Ball Pen Gift Set for Men & Women, Professional Executive Office, Nice Fancy Designer Pens",35013159516601,5060958020135,16.116,32.99,5.56166666666667,39.7830233667143,400.0,1.0,1.0,1.0,5.56166666666667,,ELLIOTT,,False,False,0.14893617021276595,False,,False,,[],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,15
1344,B0B4B6Y517,PPS FOIL BBQ DRILL 2 TRAY 33X23CM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",5030481930492,5065010529175,0.744,6.99,0.465,39.7435897435897,200.0,1.0,1.0,1.0,0.465,,,,False,False,0.18178959405374498,False,,False,,"['BBQ', 'FOIL']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,18
1345,B0FGDS24DF,CHRISTMAS JUMBO SANTA SACK,"4Pcs Jumbo Christmas Sacks Extra Large Santa Sacks,36x56inch White Green Red Plastic Bag Xmas Bike Wrapping Bags Present Sack Oversized Big Toy Bags Giant Gift Christmas Bags Xmas Sack for Presents",5056170340939,-,3.36,9.99,1.31625,39.2910447761194,200.0,1.0,4.0,4.0,-8.76375,Amz 4 vs Sup 1 (RSU=4.00),,,False,True,0.17983856502242151,False,,False,,"['CHRISTMAS', 'JUMBO', 'SACK', 'SANTA']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,3
1346,B0DTD4HFVG,FLOWERPOT SQUARE 3 ASSORTED COLOURS,"KAHEIGN 6Pcs Plastic Plant Pots, 13CM Thicken Flower Pot Root-Control Seedling Planter Nordic Style Garden Pots with Saucer for Flowers Herbs Succulents Cactus (3 Colors)",8720573272827,-,3.36,9.99,1.31625,39.2910447761194,50.0,1.0,6.0,6.0,-15.48375,Amz 6 vs Sup 1 (RSU=6.00),,,False,False,0.19592870544090057,False,,False,,[],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,15
1347,B08VMZF9LT,EXTRASTAR EXTENSION LEAD 6 GANG 2M BLACK,"ExtraStar 6 Way Surge Protected Extension Leads 2M, Wall Mounted Power Strips with Individual Switches 13A UK Plug, Black Extension Socket for Home and Office",-,-,3.852,12.99,1.465,38.9627659574468,100.0,1.0,1.0,1.0,1.465,,EXTRASTAR,EXTRASTAR,True,False,0.3015151515151515,False,,False,,"['2M', 'BLACK', 'EXTENSION']",False,Sup:missing Amz:missing,NEEDS VERIFICATION,Verify match details,40
1348,B0DTBVMRSS,DIWALI BLACK OVAL DISH 25X33CM,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",883314714593,733968644107,5.112,11.99,1.87166666666666,38.9119889119889,50.0,1.0,1.0,1.0,1.87166666666666,,,,False,False,0.06120218579234972,False,,False,,[],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,6
1349,B09SHKQTSZ,COLANDER STAINLESS STEEL 22CM,"Stainless Steel Colander 22cm, Herogo Metal Kitchen Colanders with Handle, Micro-Perforated Strainer for Clean and Drain Vegetable/Fruit/Pasta/Rice, 3 Quart, Easy use & Dishwasher Safe",8720573840163,-,3.12,10.99,1.21833333333333,38.6772486772486,100.0,1.0,1.0,1.0,1.21833333333333,,,,False,False,0.18145539906103283,False,,False,,"['22CM', 'COLANDER', 'STAINLESS', 'STEEL']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,18
1350,B07VHBS3L6,DEKTON GLUE STICK 11.2X150MM 27/9,Hot Melt Glue Sticks 11x150mm Clear Adhesive for 11mm Hot Glue Gun - 40 Pack,5055441417608,-,1.812,7.49,0.791666666666667,38.4304207119741,50.0,1.0,1.0,1.0,0.791666666666667,,,,False,False,0.31416284403669725,False,,False,,['GLUE'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,31
