SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category
SUPER DREAMER FITTED SHEET KING BLACK,"GC GAVENO CAVAILIA Fitted Sheet King Size (25cm) Deep Pocket - Microfiber Bed Sheets Black - Breathable, Fade & Wrinkle Resistant - Elasticated Corners - Easycare Mattress & Bottom Sheet (152x203cm)",5051346795957,5051346795957,B0BTMNY9RV,3.8880000000000003,9.49,0.03833333333333422,1.0114335971855994,100.0,100.0,100,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=4)",true,https://www.efghousewares.co.uk/super-dreamer-fitted-sheet-king-black-123682,https://www.amazon.co.uk/dp/B0BTMNY9RV,,Super Dreamer Fitted Sheet King Black 123682
FRUITS BATH FIZZERS,The Leonardo Collection William Morris Fruits Bath Fizzers for Women & Men| Cruelty-Free Bath Bombs with Soothing Fragrance | Moisturising Vegan Ingredients Bubble Bath for Teenagers & Adults,5010792752358,5010792752358,B0F1ZDCQW4,2.8200000000000003,6.99,-0.054999999999999494,-1.8965517241379133,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.19, shared=3)",true,https://www.efghousewares.co.uk/fruits-bath-fizzers-119280,https://www.amazon.co.uk/dp/B0F1ZDCQW4,Available (see Keepa data),Fruits Bath Fizzers 119280
HIGHLAND COW PLAQUE FRIENDS,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Friends For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,5010792749501,5010792749501,B0DT774RWB,4.836,8.99,-0.20833333333333237,-4.548762736535641,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=4)",true,https://www.efghousewares.co.uk/highland-cow-plaque-friends-116498,https://www.amazon.co.uk/dp/B0DT774RWB,Available (see Keepa data),Highland Cow Plaque Friends 116498
TEAMTERZ DIE CAR AND CARAVAN,Halsall Toys Europe Ltd Teamsterz Car and Caravan,5050837359814,5050837359814,B072BYFCQV,4.632,10.02,-0.26000000000000045,-5.895691609977334,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.62, shared=2)",true,https://www.efghousewares.co.uk/teamterz-die-car-and-caravan,https://www.amazon.co.uk/dp/B072BYFCQV,Available (see Keepa data),Teamterz Die Car And Caravan
ALARM CLOCK  SQUARE BLACK,Wm Widdop Quartz Travel Alarm - Black case/dial,5017224042315,5017224042315,B0094GKUCE,5.172,9.49,-0.3616666666666648,-7.441700960219441,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=2)",true,https://www.efghousewares.co.uk/alarm-clock-square-black-117997,https://www.amazon.co.uk/dp/B0094GKUCE,Available (see Keepa data),Alarm Clock Square Black 117997
TAYLORS EYE KITCHEN SCISSORS MULTI COLOURED,Taylor's Eye Witness Soft Grip Shears-Assorted,5014765201454,5014765201454,B00A18RUBS,4.236,7.99,-0.3516666666666659,-8.619281045751617,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.55, shared=1)",true,https://www.efghousewares.co.uk/taylors-eye-kitchen-scissors-multi-coloured,https://www.amazon.co.uk/dp/B00A18RUBS,Available (see Keepa data),Taylors Eye Kitchen Scissors Multi Coloured
HIGHLAND COW PLAQUE LOVE,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Love For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,5010792749518,5010792749518,B0DPQWLFT6,6.588,10.57,-0.6916666666666658,-11.45143487858718,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=4)",true,https://www.efghousewares.co.uk/highland-cow-plaque-love-116499,https://www.amazon.co.uk/dp/B0DPQWLFT6,Available (see Keepa data),Highland Cow Plaque Love 116499
RAVENHEAD ENTERTAIN GLASS SET OF 2 COCKTAILS 42CL,ENTERTAIN SET OF 2 42CL COCKTAIL GLASSES,5010853189956,5010853189956,B00AZZGCHU,5.4,9.48,-0.7450000000000003,-14.75247524752476,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.63, shared=2)",true,https://www.efghousewares.co.uk/entertain-glass-set-of-2-cocktails-42cl,https://www.amazon.co.uk/dp/B00AZZGCHU,,Other
MINIATURE KITCHEN PLAYSET 3 ASSORTED,"My Little Kitchen Play Food Set, Pink Refrigerator with Food Accessories, Kids Pretend Play Kitchen Toys",5012866301349,5012866301349,B0FH2KBSZQ,5.172,9.99,-0.7349999999999988,-15.123456790123432,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.43, shared=1)",true,https://www.efghousewares.co.uk/miniature-kitchen-playset-3-assorted-116723,https://www.amazon.co.uk/dp/B0FH2KBSZQ,,Miniature Kitchen Playset 3 Assorted 116723
LAVA MISKET COCTAIL GLASSES 6PC 175CC,LAV 6x Clear 175ml Misket Martini Glasses - Dishwasher Safe Classic Party Bar Champagne Espresso Cocktail Glass Gift Set,8692952064982,8692952064982,B00A3KBB1E,6.708,12.6,-1.0200000000000007,-16.61237785016288,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",true,https://www.efghousewares.co.uk/lava-misket-coctail-glasses-6pc-175cc-112098,https://www.amazon.co.uk/dp/B00A3KBB1E,,Lava Misket Coctail Glasses 6Pc 175Cc 112098
GINA GIRAFFE MUG,"Lesser & Pavey Gina Giraffe Mug | Ceramic Coffee Mugs for Home or Work | Premium Design Mugs for All Occasions | Designed By Bug Art Lovely Mugs for Tea, Coffee & Hot Drinks",5010792342245,5010792342245,B0D3HNXVTS,4.44,9.0,-0.8,-18.823529411764707,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.17, shared=3)",true,https://www.efghousewares.co.uk/gina-giraffe-mug-116487,https://www.amazon.co.uk/dp/B0D3HNXVTS,Available (see Keepa data),Gina Giraffe Mug 116487
STARLIGHTZ LED USB UNICORN,Lesser & Pavey Starlightz LED USB Unicorn for Home & Living Room | Lovely Led Lights for Home Decor & Night Light | Ideal Led Lights for Bedroom & Table | Durable for Daily Use,5010792745497,5010792745497,B0DJDJ47X8,15.864,19.0,-2.716666666666666,-19.72887920600338,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4)",true,https://www.efghousewares.co.uk/starlightz-led-usb-unicorn-116481,https://www.amazon.co.uk/dp/B0DJDJ47X8,,Starlightz Led Usb Unicorn 116481
COUNTRY CLUB VELOUR TEA TOWELS LEMONS PACK OF 3,100% Cotton Lemon Design Tea Towel Pack of 3,5023674193538,5023674193538,B087RTD8N7,2.9880000000000004,7.45,-0.6016666666666663,-19.791666666666654,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.60, shared=1)",true,https://www.efghousewares.co.uk/countryclub-3-lemon-tea-towels,https://www.amazon.co.uk/dp/B087RTD8N7,Available (see Keepa data),Countryclub 3 Lemon Tea Towels
EXITEX BRUSH STRIP 914MM GOLD,"Brush Strip 914mm – Gold Finish Aluminium Draft Stopper Seal with Hard-Wearing Polypropylene Bristles, Door Draught Excluder",5016570002127,5016570002127,B000TAQQMM,4.284,10.7,-0.9433333333333331,-22.896440129449832,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=4)",true,https://www.efghousewares.co.uk/exitex-brush-strip-914mm-gold-107219,https://www.amazon.co.uk/dp/B000TAQQMM,Available (see Keepa data),Exitex Brush Strip 914Mm Gold 107219
MURPHY MUTT LAPTRAY,Lesser & Pavey Bug Art Murphy Mutt Laptray With Bean Bag for Serving Dishes | Lovely Lap Trays for Eating on Lap for Dinner or Breatfast | Newly Designed Food Trays for Lap,5010792740720,5010792740720,B0D9R1X728,9.815999999999999,14.19,-2.195000000000001,-25.143184421534947,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.20, shared=3)",true,https://www.efghousewares.co.uk/murphy-mutt-laptray-116478,https://www.amazon.co.uk/dp/B0D9R1X728,,Murphy Mutt Laptray 116478
FAB FREINDS  MUG AND GIFT BOX,"The Leonardo Collection LP34111 Hearts Design Madelaine - Fabulous Friend Mug, Fine China, Gift Boxed, Fab Friends",5010792341118,5010792341118,B0B7833P5N,5.508,9.5,-1.343333333333333,-26.134889753566792,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=3)",true,https://www.efghousewares.co.uk/fab-freinds-mug-and-gift-box-114714,https://www.amazon.co.uk/dp/B0B7833P5N,Available (see Keepa data),Fab Freinds Mug And Gift Box 114714
EXITEX BRUSH STRIP 914MM MILL,Door Draught Excluder Brush Strip 914mm – Aluminium Mill Finish Draft Stopper Seal with Hard-Wearing Polypropylene Bristles,5016570002110,5016570002110,B005DR1RMA,3.744,10.0,-0.9866666666666657,-26.8846503178928,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=4)",true,https://www.efghousewares.co.uk/exitex-brush-strip-914mm-mill-107218,https://www.amazon.co.uk/dp/B005DR1RMA,Available (see Keepa data),Exitex Brush Strip 914Mm Mill 107218
ASHLEY CAN OPENER PLASTIC HANDLE,1x Black Deluxe Metal Can Opener - Manual Butterfly Kitchen Tin Bottle Jar Lid Remover Tool - by Ashley,5017403115892,5017403115892,B0CJ3F41VN,1.344,5.99,-0.48833333333333306,-29.24151696606784,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=3)",true,https://www.efghousewares.co.uk/ashley-can-opener-plastic-handle,https://www.amazon.co.uk/dp/B0CJ3F41VN,Available (see Keepa data),Ashley Can Opener Plastic Handle
EXITEX INSULATED OUTSIDE TAP COVER,"Insulated Outside Tap Cover – Winter Frost Protection for Outdoor Garden Taps, Fits Most Standard Taps, Tap Usable When Fitted, Easy to Install",5016570008716,5016570008716,B00M3XNH7A,5.52,8.94,-1.5299999999999996,-29.708737864077666,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=4)",true,https://www.efghousewares.co.uk/exitex-insulated-outside-tap-cover-107221,https://www.amazon.co.uk/dp/B00M3XNH7A,Available (see Keepa data),Exitex Insulated Outside Tap Cover 107221
GINA GIRAFFE LAPTRAY,Lesser & Pavey Bug Art Gina Giraffe Laptray With Bean Bag for Serving Dishes | Lovely Lap Trays for Eating on Lap for Dinner or Breatfast | Newly Designed Food Trays for Lap,5010792740768,5010792740768,B0D9R31VBM,9.815999999999999,14.92,-2.6966666666666663,-30.889652539137067,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.21, shared=3)",true,https://www.efghousewares.co.uk/gina-giraffe-laptray-116479,https://www.amazon.co.uk/dp/B0D9R31VBM,Available (see Keepa data),Gina Giraffe Laptray 116479
CLAW DRYWALL PICTURE HANGER 7KG 4PK 3PH7-4UKN,"3M Claw Plasterboard Picture Hanging Wall Hooks For Hanging Home Décor, 4 Hangers, Holds up to 7 kg - Ideal for Heavyweight Items",4064035002275,4064035002275,B09RMWTHB9,6.708,7.97,-1.9983333333333333,-32.54614549402823,500.0,500.0,500,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",true,https://www.efghousewares.co.uk/claw-drywall-picture-hanger-7kg-4pk-3ph7-4ukn-115833,https://www.amazon.co.uk/dp/B09RMWTHB9,Available (see Keepa data),Claw Drywall Picture Hanger 7Kg 4Pk 3Ph7 4Ukn 115833
CLAW DRYWALL PICTURE HANGER 11KG 4PK 3PH11-4UKN,"3M Claw Plasterboard Picture Hanging Wall Hooks For Hanging Home Décor, 4 Hangers, Holds up to 11 kg - Ideal for Heavyweight Items",4064035002312,4064035002312,B09RM83LPS,6.792,7.95,-2.115,-34.05797101449276,300.0,300.0,300,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=2)",true,https://www.efghousewares.co.uk/claw-drywall-picture-hanger-11kg-4pk-3ph11-4ukn-115835,https://www.amazon.co.uk/dp/B09RM83LPS,Available (see Keepa data),Claw Drywall Picture Hanger 11Kg 4Pk 3Ph11 4Ukn 115835
MURPHY MUTT MUG,Lesser & Pavey British Designed Barrel Coffee Mug | Ceramic Mugs for Home or Work | Large Mugs for Hot Drinks | Murphy Mutt Tea and Coffee Cups - Bug Art,5010792341743,5010792341743,B0CJWL2BSF,4.44,8.04,-1.460000000000001,-34.352941176470615,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.17, shared=3)",true,https://www.efghousewares.co.uk/murphy-mutt-mug-116485,https://www.amazon.co.uk/dp/B0CJWL2BSF,,Murphy Mutt Mug 116485
ETERNAL ROMANCE EDT 100ML POUR FEMME EACH,Fine Perfumery Eternal Romance EDP Spray for Women 3.4 oz,5055170260490,5055170260490,B008HSKWXW,2.148,5.67,-0.8149999999999997,-34.82905982905982,50.0,,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.54, shared=2)",true,https://www.efghousewares.co.uk/eternal-romance-edt-100ml-pour-femme-each-110053,https://www.amazon.co.uk/dp/B008HSKWXW,Available (see Keepa data),Eternal Romance Edt 100Ml Pour Femme Each 110053
151 IRONING BOARD COVER CLIPS PACK OF 4,Set Of 4 Iron Board Clips,5053249235745,5053249235745,B08DHLMJYY,1.14,3.2,-0.5733333333333333,-38.22222222222222,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.53, shared=2)",true,https://www.efghousewares.co.uk/151-ironing-board-clips-4pc-25/9-104025,https://www.amazon.co.uk/dp/B08DHLMJYY,,9 104025
PLASPLUGS PLASTERBOARD SUPER TOGGLE PK20,Plasplug SSTC554 Super Toggle Hollow Fixing,5010047125548,5010047125548,B00534860Y,4.704,6.0,-1.7500000000000002,-39.14988814317674,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.60, shared=2)",true,https://www.efghousewares.co.uk/plasplugs-plasterboard-super-toggle-pk20,https://www.amazon.co.uk/dp/B00534860Y,,Plasplugs Plasterboard Super Toggle Pk20
CLAW DRYWALL PICTURE HANGER 30KG 2PK3PH30-2UKN,"3M Claw Plasterboard Picture Hanging Wall Hooks For Hanging Home Décor, 2 Hangers, Holds up to 30 kg - Ideal for Heavyweight Items",4064035002374,4064035002374,B09RQNTMCL,6.708,7.29,-2.5149999999999997,-40.96091205211726,400.0,400.0,400,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",true,https://www.efghousewares.co.uk/claw-drywall-picture-hanger-30kg-2pk3ph30-2ukn-115838,https://www.amazon.co.uk/dp/B09RQNTMCL,Available (see Keepa data),Claw Drywall Picture Hanger 30Kg 2Pk3Ph30 2Ukn 115838
ALLIGATOR PRESCHOOL LEARNING STICKER B00KS,Pre-school Sticker Books,9781842391013,9781842391013,1842391011,1.344,4.58,-0.6933333333333331,-41.51696606786426,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.65, shared=1)",true,https://www.efghousewares.co.uk/alligator-preschool-sticker-b00ks,https://www.amazon.co.uk/dp/1842391011,,Alligator Preschool Sticker B00Ks
SONIC PRIME STICKER BOOK,"Alligator Sonic Prime Sticker Book with Lots of Reusable Stickers Inside Bouns Stand-Up Character On The Back Cover|Fun and Play Activity Books|Perfect for Travel, Birthday Gifts for Kids|Age 3+",9781788246064,9781788246064,1788246063,1.212,3.45,-0.6649999999999994,-42.62820512820509,400.0,400.0,400,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=4)",true,https://www.efghousewares.co.uk/sonic-prime-sticker-book-124253,https://www.amazon.co.uk/dp/1788246063,Available (see Keepa data),Sonic Prime Sticker Book 124253
LESSER & PAVEY DRINK CUP STAY HYDRATED 1200ML,The Leonardo Collection Stay Hydrated Double Walled Stainless Steel Drink Cup 1200ml for Kitchen | Lovely Coffee Cup Set for Home & Office | Coffee & Tea Cups for Enjoying Hot Drinks,5010792748542,5010792748542,B0DKXYCQT1,4.811999999999999,8.18,-2.0133333333333336,-44.15204678362574,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=5)",true,https://www.efghousewares.co.uk/lesser-pavey-drink-cup-stay-hydrated-1200ml-122680,https://www.amazon.co.uk/dp/B0DKXYCQT1,,Lesser Pavey Drink Cup Stay Hydrated 1200Ml 122680
RUSTINS STICKY OFF 60ML,Sticky Off 50ml,5015332005277,5015332005277,B0CJC1WCMT,1.872,4.96,-1.1366666666666665,-53.870458135860964,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.74, shared=2)",true,https://www.efghousewares.co.uk/rustins-sticky-off-60ml,https://www.amazon.co.uk/dp/B0CJC1WCMT,,Rustins Sticky Off 60Ml
EASYNOTE MAGNETIC NOTEPAD AND PENCIL,Magnetic Shopping List Jotter Pad(Design May Vary),5013922055053,5013922055053,B00873B3MQ,0.984,3.33,-0.8149999999999996,-59.48905109489048,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.45, shared=1)",true,https://www.efghousewares.co.uk/easynote-magnetic-notepad-and-pencil,https://www.amazon.co.uk/dp/B00873B3MQ,Available (see Keepa data),Easynote Magnetic Notepad And Pencil
COUNTY CARBON PAPER 10 SHEETS,A4 Hand Carbon (pack quantity 10),5021827108354,5021827108354,B01EAP2O2W,0.708,2.89,-0.7216666666666663,-63.30409356725143,200.0,200.0,200,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.47, shared=1)",true,https://www.efghousewares.co.uk/county-carbon-paper-10-sheets,https://www.amazon.co.uk/dp/B01EAP2O2W,,County Carbon Paper 10 Sheets
EASYNOTE WEEKLY DESK PLANNER THINGS TO DO,1x A4 Flowers Layout Weekly Planner Pad Design at Random,5013922055077,5013922055077,B07KFLRBM7,0.984,3.45,-0.8849999999999997,-64.59854014598537,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.49, shared=2)",true,https://www.efghousewares.co.uk/easynote-weekly-desk-planner-things-to-do,https://www.amazon.co.uk/dp/B07KFLRBM7,Available (see Keepa data),Easynote Weekly Desk Planner Things To Do
ARTBOX A4 50 SHEET BLACK PAD,ART BOX A4 Pad - Black,5013922050997,5013922050997,B00K2PLPFM,0.852,3.43,-0.8216666666666665,-65.2116402116402,50.0,,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.69, shared=2)",true,https://www.efghousewares.co.uk/artbox-a4-50-sheet-black-pad,https://www.amazon.co.uk/dp/B00K2PLPFM,Available (see Keepa data),Artbox A4 50 Sheet Black Pad
HAMPER BASKET KIT 30 X 45,Dark Brown Rectangular Hamper Kit - 30cm x 45cm (1 Set) - Including Wood Wool & Ribbon Bow - Perfect for Gifting and Special Occasions,5050565218230,5050565218230,B01MTKUJTB,5.58,8.12,-3.453333333333334,-66.41025641025642,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=2)",true,https://www.efghousewares.co.uk/hamper-basket-kit-30-x-45-117344,https://www.amazon.co.uk/dp/B01MTKUJTB,,Hamper Basket Kit 30 X 45 117344
WHAM CASA SILVER ROUND BOWL 32CM,Casa 32cm Round Washing Up Bowl Silver,5038135112706,5038135112706,B002QGHJHS,1.416,5.94,-1.1599999999999997,-67.05202312138726,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=5)",true,https://www.efghousewares.co.uk/wham-casa-silver-round-bowl-32cm,https://www.amazon.co.uk/dp/B002QGHJHS,,Wham Casa Silver Round Bowl 32Cm
151 LOVE YOUR WOOD FURNITURE MARKERS ASSORTED PACK OF 3,Furniture Touch Up Markers,5050375047105,5050375047105,B01L8GLZ5I,1.14,3.1,-1.0866666666666664,-72.44444444444443,200.0,200.0,200,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.42, shared=2)",true,https://www.efghousewares.co.uk/love-your-wood-furniture-marker-16-11,https://www.amazon.co.uk/dp/B01L8GLZ5I,Available (see Keepa data),Love Your Wood Furniture Marker 16 11
TRADITIONAL SNAP CARDS,"HTI Toys Snap Cards, 40235",5014761402350,5014761402350,B000XSWUZW,0.672,2.74,-0.8166666666666664,-73.57357357357355,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.60, shared=2)",true,https://www.efghousewares.co.uk/traditional-snap-cards-111372,https://www.amazon.co.uk/dp/B000XSWUZW,,Traditional Snap Cards 111372
PROPLAST FABRIC PLASTERS 100PK,"Fabric Plasters – Pack of 100 Assorted Sizes - Strong Adhesive Containing Latex for Secure, Flexible, and Comfortable Protection",5056170300353,5056170300353,B07SYM69PG,1.008,2.49,-1.085,-78.05755395683452,300.0,300.0,300,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=2)",true,https://www.efghousewares.co.uk/proplast-fabric-plasters-100pk-106631,https://www.amazon.co.uk/dp/B07SYM69PG,,Proplast Fabric Plasters 100Pk 106631
ARTBOX CHILDRENS MESSY MAT,THE ART BOXKids Children Floor MAT Easy Wipe Splash MAT,5013922068268,5013922068268,B00FECLDW8,0.924,2.65,-1.0316666666666665,-78.15656565656565,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.49, shared=1)",true,https://www.efghousewares.co.uk/artbox-childrens-messy-mat,https://www.amazon.co.uk/dp/B00FECLDW8,,Artbox Childrens Messy Mat
ELLIOTTS CLOTHS LINE STEEL CORE 20CM,Elliott 20 metre Steel Core Clothesline in White - Durable and Weather resistant Laundry Drying Rope for Indoor & Outdoor Use,5013159001847,5013159001847,B00LW1RXX8,1.5,3.99,-1.4149999999999998,-78.6111111111111,400.0,400.0,400,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=2)",true,https://www.efghousewares.co.uk/elliotts-cloths-line-steel-core-20cm,https://www.amazon.co.uk/dp/B00LW1RXX8,Available (see Keepa data),Elliotts Cloths Line Steel Core 20Cm
PLASPLUGS SINGLE DOOR HOOKS WHITE,Plasplug HW124 Single Hook - White,5010047551248,5010047551248,B000TAT746,2.016,2.75,-1.7583333333333329,-78.84902840059789,50.0,50.0,50,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.79, shared=2)",true,https://www.efghousewares.co.uk/plasplugs-single-door-hooks-white,https://www.amazon.co.uk/dp/B000TAT746,Available (see Keepa data),Plasplugs Single Door Hooks White
AMAZING WORLD ANIMAL FRIENDS,ANIMAL FRIENDS Sticker Activity Book (A4,9780857264572,9780857264572,0857264575,1.212,2.99,-1.248333333333333,-80.02136752136751,,,0,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.42, shared=2)",true,https://www.efghousewares.co.uk/amazing-world-animal-friends-124256,https://www.amazon.co.uk/dp/0857264575,Available (see Keepa data),Amazing World Animal Friends 124256
FIRST STEPS BOTTLE BRUSH ASS,"RSW 1 Bottle and Teat Brush, 2 Brushes in 1, Ideal for Cleaning Training Cups, Wide Neck Bottles, Lids, Valves, Baby, 2 in",5015302105747,5015302105747,B094JVKC6G,1.056,3.89,-1.1683333333333334,-81.70163170163171,200.0,200.0,200,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=2)",true,https://www.efghousewares.co.uk/first-steps-bottle-brush-ass,https://www.amazon.co.uk/dp/B094JVKC6G,Available (see Keepa data),First Steps Bottle Brush Ass
PRICES PILLAR CANDLE IVORY 10X8CM,Price's Candles - Altar Candle - 100mm x 80mm - Unscented - Up To 50 Hour Burn Time - Smokeless & Dripless,5010414294716,5010414294716,B0001PW296,2.016,4.0,-1.9166666666666665,-85.949177877429,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.39, shared=1)",true,https://www.efghousewares.co.uk/prices-pillar-candle-ivory-10x8cm-sp-,https://www.amazon.co.uk/dp/B0001PW296,,Prices Pillar Candle Ivory 10X8Cm Sp 
MIRACLE GRO ACR CONC LIQUID 800ml,"Miracle-Gro 121180 Azelia, Camellia & Rhododendron Concentrated Plant Food, 800 ml, Natural",5010272195040,5010272195040,B0BS6TW27R,4.716,3.97,-4.421666666666667,-98.69791666666666,4000.0,,4000,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.47, shared=2)",true,https://www.efghousewares.co.uk/miracle-gro-acr-conc-liquid-800ml-103647,https://www.amazon.co.uk/dp/B0BS6TW27R,,Miracle Gro Acr Conc Liquid 800Ml 103647
