row_id,bucket,confidence,track,include_in_tables,supplier_title,amazon_title,supplier_ean,amazon_ean,asin,supplier_price,selling_price,net_profit,roi,sales,supplier_pack_qty,amazon_pack_qty,pack_ratio,pack_verdict,adjusted_profit,key_match_evidence,filter_reason,traps
886,VERIFIED,95,VERIFIED,True,"FOIL BALLOON NUMBER 7 SHAPED ROYAL BLUE 34""",Blue Number 7 Shaped Large Foil Balloon (86cm) 1 Piece - Perfect for Birthday Parties and Special Events,011179557479,011179557479,B01AJCDXAW,2.352,10.99,4.61833333333333,183.997343957503,,1.0,,,UNKNOWN,4.61833333333333,Exact EAN match; checksums validate,-,
887,FILTERED_OUT,0,UNKNOWN,False,DEKTON FURNITURE PAD 38PC,"Yelanon Non Slip Furniture Pads 38pcsï¼ˆ25+50+75) mm Furniture Grippers, Non Skid Self Adhesive Rubber Feet Furniture Feet,Anti Slide Furniture Hardwood Floor Protector for Keep Couch Stoppers",5055441429519,728370142952,B07RTKFCRX,1.14,8.49,2.755,183.666666666666,,,,,UNKNOWN,2.755,Shared anchors: FURNITURE,Different brands detected; products not compatible,
888,FILTERED_OUT,0,UNKNOWN,False,GOODYEAR EMERGENCY DISC FLARE,"18'' inch Collapsible Traffic Safety Cones, 4 pcs Multi Purpose Pop-up Cones with Reflective Collar for Road Parking, Driving Practice",5055441450971,9339036765272,B09TQW2LK2,7.392,33.96,12.3099999999999,183.457526080476,,1.0,,,UNKNOWN,12.3099999999999,-,Different brands detected; products not compatible,
889,FILTERED_OUT,5,UNKNOWN,False,SUPER DREAMER COMPLETE SET HERMOINE DOUBLE,"Lekesky Fluffy Double Duvet Set, Winter Fluffy Bedding Doubleï¼ŒSoft Warm Teddy Fleece Duvet Set 3pcs (1x Shaggy Duvet Cover + 2x Pillowcases), Beige",5051346803522,-,B0D3PRH84Q,12.096,49.99,19.4483333333333,182.957039824396,100.0,,,,UNKNOWN,19.4483333333333,Shared anchors: DOUBLE,Different brands detected; products not compatible,
890,NEEDS_VERIFICATION,25,NEEDS_VERIFICATION,True,PRO USER HSS DRILL BIT 15PC SET,"Bosch Professional 25-Piece PointTeQ HSS Twist Drill Bit Set (for Metal, ProBox, Drill Driver Accessories)",5017403079859,3165140917704,B0761K1KCY,5.172,23.98,8.86333333333333,182.373113854595,,1.0,,,UNKNOWN,8.86333333333333,"Shared anchors: BIT, DRILL, HSS","Moderate product similarity (BIT, DRILL, HSS) - requires verification",
891,FILTERED_OUT,0,UNKNOWN,False,PRICE & KENSINGTON 2 CUP TEAPOT SAGE GREEN,"Misichao Stainless Steel Food Storage Containers with Lids - Stackable Meal Prep Food Containers for Kitchen & Pantry, Leakproof, Reusable Metal Bento Lunch Box for Kids Adult 650 ml 4 Count",5010853277202,-,B0DRTZ4TZD,5.808,27.19,9.82833333333333,182.34384662956,,,,,UNKNOWN,9.82833333333333,-,Different brands detected; products not compatible,
892,FILTERED_OUT,0,UNKNOWN,False,PROKLEEN PREMIUM BROOM & HANDLE,Yard Brush Heavy Duty Outdoor Concrete Broom Telescopic Long Handle with Stiff Bristles for Cleaning Scrubbing Deck Driveway Yard Patio Wood Stone Tile Garden Warehouse Leaves Lawn,5055706641533,6972646675468,B08ZHHM7PV,2.22,13.96,4.37333333333333,182.222222222222,50.0,,,,UNKNOWN,4.37333333333333,"Shared anchors: BROOM, HANDLE",Different brands detected; products not compatible,
893,FILTERED_OUT,0,UNKNOWN,False,DUVET SET MICROFIBER GREEK KING BLACK/GOLD,Laurence Llewelyn-Bowen - Dandy - Jacquard Woven Duvet Cover Set - King Bed Size in Black & Gold,5051346902881,5055161645701,B07Y29BXMJ,11.16,46.11,17.925,181.979695431472,,,,,UNKNOWN,17.925,"Shared anchors: BLACK, GOLD, KING",Different brands detected; products not compatible,
894,FILTERED_OUT,0,UNKNOWN,False,JAUNTY PARTYWARE METALLIC PARTY HATS 4PC,"30Pcs Party Hats for Adults, Party Hats for Kids, Multicolor Paper Hat Metallic Foil Cone Hats, Party Hat for Adults and Kids, for Boys Gilrs Birthday Dress Up Parties Decoration and Celebrations",-,-,B0FJR6HCYG,0.936,6.99,2.415,181.578947368421,300.0,,,,UNKNOWN,2.415,"Shared anchors: HATS, METALLIC, PARTY",Different brands detected; products not compatible,
895,FILTERED_OUT,0,UNKNOWN,False,TRIPLEWAX WASH & WAX 2.5L,"Chicken vs Hotdog â€“ Hilarious Flip Challenge Party Game for Families, Kids & Adults / Fun Game for 2â€“10 Players / Includes Bonus Cards & Fast-Paced Fun for Christmas",5010373245903,5060579763718,B0D9HM75PP,4.704,22.99,8.10833333333333,181.394481730052,,,,,UNKNOWN,8.10833333333333,-,Different brands detected; products not compatible,
896,FILTERED_OUT,0,UNKNOWN,False,ESSENTIAL CLASSIC REUSABLE FORK WHITE 100PCE,"Shefa 300 Premium White Reusable Set - 100 Spoon, 100 Fork, 100 Knife - Reusable & Washable, Heavy Duty Cutlery, 6"" Long Tablespoon - Ideal for Birthday, Parties, Camping, Catering",5033298004417,-,B0F8R1HRDR,1.788,13.35,3.695,181.127450980392,,,,,UNKNOWN,3.695,"Shared anchors: FORK, REUSABLE, WHITE",Different brands detected; products not compatible,
897,FILTERED_OUT,0,UNKNOWN,False,ELF DINOSAUR OUTFIT,"Smiffys Elf Toddler Costume, Red & Green with Jumpsuit & Hat, Christmas Children's Fancy Dress, Elf Dress Up Costumes",5050565796042,-,B01H1BCX5A,2.484,13.8,4.745,181.106870229007,,1.0,,,UNKNOWN,4.745,Shared anchors: ELF,Different brands detected; products not compatible,
898,FILTERED_OUT,5,UNKNOWN,False,CASA & CASA DUSTPAN & BRUSH ANGLED GREY,"Rechargeable USB Desk Fan with Digital Display, 5-Speed Ultra Quiet Table Fan, 90Â° Manual Tilt & Hangable Fan for Bedroom, Kitchen, Camping, Officeï¼ŒLiving Room",5056295707587,-,B0DT6Q4NJT,3.696,19.99,6.56833333333333,180.945821854912,100.0,1.0,,,UNKNOWN,6.56833333333333,-,Different brands detected; products not compatible,
899,FILTERED_OUT,0,UNKNOWN,False,BLACKSPUR FACE MASK WITH VALVE 3PC,Face Masks - Breathable Face Masks with Filter - Cotton Face Mask â€“Reusable Face Mask with Adjustable Ear Straps and Nose Wire â€“ with Valve and Replaceable filters,5017403071334,5060801700023,B08BYZ98K4,2.016,11.99,4.03166666666666,180.792227204783,600.0,,,,UNKNOWN,4.03166666666666,"Shared anchors: MASK, VALVE",Different brands detected; products not compatible,
900,FILTERED_OUT,0,UNKNOWN,False,ADORN SHOWER HOSE 2M,"Magichome 2m Shower Hose â€“ Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",6923456805842,721295506069,B0F9W8GT58,1.308,9.98,2.95666666666666,180.284552845528,100.0,,,,UNKNOWN,2.95666666666666,"Shared anchors: HOSE, SHOWER",Different brands detected; products not compatible,
901,FILTERED_OUT,5,UNKNOWN,False,HAMMERITE METAL PAINT HAMMERED BLACK 400ML,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",5011867201139,-,B0C7FJY9SL,11.352,42.99,18.03125,180.132367632367,400.0,,,,UNKNOWN,18.03125,-,Different brands detected; products not compatible,
902,NEEDS_VERIFICATION,25,NEEDS_VERIFICATION,True,MASON TELESCOPIC MAGNETIC PICK UP TOOL 3LB,"4 Pcs Magnetic Pickup Tool, Portable Telescopic Magnetic Pick Up Tool with Non-Slip Handle, Telescopic Magnet, Flexible Magnetic Pick Up Stick for Picking Up Screws and Nuts (1.5LB 3LB 5LB 10LB)",5060298504692,792671150671,B0F7L843HD,1.008,7.99,2.49833333333333,179.736211031175,,,,,UNKNOWN,2.49833333333333,"Shared anchors: MAGNETIC, PICK, TELESCOPIC, TOOL","Moderate product similarity (MAGNETIC, PICK, TELESCOPIC, TOOL) - requires verification",
903,FILTERED_OUT,0,UNKNOWN,False,"MASON SHELF BRACKETS 8x10"" 2 PIECES","Shelf Bracket, 90-Degree Shelf Mounting Angle from Premium Iron, Versatile Metal Brackets for Wooden Shelves & Furniture, 2-Piece Black Shelf Brackets Set (8x6x1.5 inch)",5060298505767,-,B0CHB6NGDN,1.008,9.99,2.495,179.496402877697,,,,,UNKNOWN,2.495,Shared anchors: BRACKETS,Different brands detected; products not compatible,dimension_trap
904,FILTERED_OUT,0,UNKNOWN,False,"MASON SHELF BRACKETS 6x8"" 2 PIECES","Shelf Bracket, 90-Degree Shelf Mounting Angle from Premium Iron, Versatile Metal Brackets for Wooden Shelves & Furniture, 2-Piece Black Shelf Brackets Set (8x6x1.5 inch)",5060298505507,-,B0CHB6NGDN,1.008,9.99,2.495,179.496402877697,,,,,UNKNOWN,2.495,Shared anchors: BRACKETS,Different brands detected; products not compatible,dimension_trap
905,VERIFIED,95,VERIFIED,True,PLASPLUGS P/BOARD SUPER TOGGLE PK5,Plasplug Stc305 Super Toggle Cavity Anchors (5),5010047103058,5010047103058,B0001P0I92,1.548,9.38,3.29666666666666,179.166666666666,,,,,UNKNOWN,3.29666666666666,Exact EAN match; checksums validate,-,
906,FILTERED_OUT,5,UNKNOWN,False,DEKTON HIGH VIS VEST ONE SIZE FITS ALL,"5 Pack Hi Vis Vests,Safety Vests,Standard Size Reflective High Visibility Vests,Unisex Hi Vis Jacket for Traffic Work, Running, Surveyor and Security Guard Construction Vest",5055441460468,-,B0BC3MRLRZ,3.072,14.99,5.57166666666666,179.153269024651,300.0,,,,UNKNOWN,5.57166666666666,"Shared anchors: HIGH, SIZE, VEST, VIS",Different brands detected; products not compatible,
907,FILTERED_OUT,0,UNKNOWN,False,AIRPURE BODY SPRAY LADIES POPPY NOIR 100ML EACH,"Rose Perfume for Women,Long Lasting Perfume,Eau De Parfum Spray & Body Mist,Ladies Mini Perfum/e with Natural Extract,Pure Extract for Restoring Flavor,Hair Mist Perfum/e,Hair and Body Mis/t",5060194139868,-,B0FQ629W7Q,0.876,6.99,2.285,178.515625,,1.0,,,UNKNOWN,2.285,"Shared anchors: BODY, LADIES, SPRAY",Different brands detected; products not compatible,
908,FILTERED_OUT,0,UNKNOWN,False,CARINE BOWL BLACK 12CM,"3 Pcs Black Wire Fruit Baskets, Wide Metal Fruit Bowls 27x12cm Large Wire Storage Baskets for Kitchen Counter, Home Decor, Table Centerpiece",026102895214,-,B0FQCKZWJL,1.656,14.99,3.44166666666666,178.324697754749,,,,,UNKNOWN,3.44166666666666,Shared anchors: BLACK,Different brands detected; products not compatible,dimension_trap
909,FILTERED_OUT,5,UNKNOWN,False,DEKTON HIGH POWER TYPE C RECHARGEABLE FLASHLIGHT,"WUBEN E7 1800 Lumen Torch Light with Magnet - Super Bright 6 Modes EDC Flashlight, Typ-C Rechargeable LED Flash Light; IP68 Pocket Flashlight for Headlamp Use, Rescue, Camping",5055441448329,-,B0CLTVVT14,5.91599999999999,26.09,9.77166666666666,178.31508515815,200.0,,,,UNKNOWN,9.77166666666666,"Shared anchors: FLASHLIGHT, RECHARGEABLE",Different brands detected; products not compatible,
910,FILTERED_OUT,0,UNKNOWN,False,SIMPLY TYRE REPAIR KIT 8PC,"Tyre Repair Kit,70pcs Tyre Plug Kit,Heavy Duty Tyre Puncture Repair Kit,Universal Car Tyre Patch Kit with 30 Tyre Repair Rubber Strip for Tires on Cars,Trucks,Motorcycles,ATV,Tractor,Van",5056563100430,789585124362,B0BCJNHFNY,2.484,14.99,4.66166666666666,177.926208651399,500.0,,,,UNKNOWN,4.66166666666666,"Shared anchors: KIT, REPAIR",Different brands detected; products not compatible,
911,FILTERED_OUT,25,UNKNOWN,False,DRAPER MASONRY DRILL 4X75MM,Draper Expert 16 x 400 mm Masonry Drill Bit / Tungsten Carbide Tipped Tools / Straight Shank Drill / Milled Flute / 40819,5010559392599,5010559408191,B01089QE0M,1.35599999999999,11.13,2.985,177.678571428571,,,,,UNKNOWN,2.985,"Brand match: DRAPER; anchors: DRILL, MASONRY",Unrelated / not included,dimension_trap
912,FILTERED_OUT,0,UNKNOWN,False,THL FORK PLASTIC LUX REUSABLE 25PCS,"150 Pcs Heavy Duty Clear Plastic Cutlery Set Premium Quality Washable & Reusable 50 Spoons, 50 Forks, 50 Knives Set Perfect for for All Occasion Birthday Parties Weddings Camping",8691444226822,-,B0D7MYPQDQ,0.852,8.99,2.23166666666666,177.116402116402,,,,,UNKNOWN,2.23166666666666,"Shared anchors: PLASTIC, REUSABLE",Different brands detected; products not compatible,
913,FILTERED_OUT,0,UNKNOWN,False,SNOW WHITE HOLLY/POINSETTIA WREATH 38CM,"Artificial Plastic Holly Christmas Wreath/Candle Ring with Snow for indoors and outdoors (Red Velvet Poinsettias &Snow, 45 cm)",5050565904836,7103652920580,B01M9FCQGU,3.96,21.99,6.77499999999999,175.974025974025,,,,,UNKNOWN,6.77499999999999,"Shared anchors: HOLLY, WREATH",Different brands detected; products not compatible,
914,FILTERED_OUT,30,UNKNOWN,False,MASON CASH MIXING BOWL IN THE MEADOW DAFFODIL 21CM,"Mason Cash in The Forest Hedgehog Mixing Bowl 1.1 Litre / 21cm Red S30 Stoneware Bowl for Baking, Pudding & Cookie Dough, Embossed Woodland Design",5010853281667,5010853271866,B08KJGYJNK,4.776,22.62,7.96,175.717439293598,100.0,,,,UNKNOWN,7.96,"Brand match: MASON; anchors: BOWL, CASH, MIXING",Unrelated / not included,
915,FILTERED_OUT,0,UNKNOWN,False,ATTO COFFEE MUG 9.2CM,"MOMSIV Coffee Cup, 380ml Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks (Green)",8694169939893,-,B083K5L7KW,1.14,9.99,2.625,175.0,,1.0,,,UNKNOWN,2.625,"Shared anchors: COFFEE, MUG",Different brands detected; products not compatible,
916,HIGHLY_LIKELY,40,HIGHLY_LIKELY,True,PPS PLASTIC CUTLERY WHITE 100 FORKS,"PARTY2U Â® 100 Pack White Reusable & Washable Plastic Forks, Heavy Duty, Cutlery Table Forks and Business comercial Tableware and Dinnerware",5030481950056,-,B0FCNNNLQL,0.672,6.95,1.94166666666666,174.924924924924,,,,,UNKNOWN,1.94166666666666,"Shared anchors: CUTLERY, FORKS, PLASTIC, WHITE",-,
917,FILTERED_OUT,40,UNKNOWN,False,KINGAVON MIRROR VANITY 16 LED MIRROR WHITE,"10X Magnification LED Makeup Mirror with Dimmable Lights, Hollywood Vanity Mirror USB Powered, 3 Light Modes for Bedroom Dressing Table (pure white)",5017403118930,-,B0FLPMXHK2,4.632,24.99,7.695,174.489795918367,,,,,UNKNOWN,7.695,"Shared anchors: LED, MIRROR, VANITY, WHITE",Different brands detected; products not compatible,spec_x_trap
918,FILTERED_OUT,0,UNKNOWN,False,BROOM HEAD VARNISH 12 INCH PVC GREEN,Strongthium Throttle Springs Assortment Governor Idle Springs Linkage Control Kit for Honda Briggs and Stratton Small Engines GX160 GCV160 GX270 GX340 Predator Champion generators,5060440851087,-,B0FC5ZSKR6,1.944,12.91,3.77833333333333,174.116743471582,,,,,UNKNOWN,3.77833333333333,-,Different brands detected; products not compatible,
919,FILTERED_OUT,0,UNKNOWN,False,BROOKSTONE AIR COMPRESSOR,Strongthium Predator 212 Tune Up Parts Carb Kit for 196cc 200cc 212cc 224cc + Pull Start + Coil + Air Filter Assembly + Spark Plug + Throttle Springs + Gaskets,5060211779497,-,B0FD9QXN2Q,8.052,33.99,12.625,173.898071625344,,,,,UNKNOWN,12.625,Shared anchors: AIR,Different brands detected; products not compatible,
920,FILTERED_OUT,25,UNKNOWN,False,DEKTON HEAVY DUTY BUNGEE CORD 2PC 40X10MM,Everlasto 'Lastoflex' Elastic Bungee Cord Shock Cord Rope Black 10mm x 10M,5055441423159,5010467021628,B07JLRQWYN,1.944,12.9,3.77,173.732718894009,,,,,UNKNOWN,3.77,"Shared anchors: BUNGEE, CORD",Different brands detected; products not compatible,dimension_trap
921,NEEDS_VERIFICATION,30,NEEDS_VERIFICATION,True,FAIRY DISH BRUSH 3 REFILLS,Fillable Washing up Brush and Sponge - Easy Grip Dish Cleaner - with 3X General Purpose Brush Refills and 3X Non-Scratch Refills,5010303180595,5060985272279,B0DH53QYJ3,1.272,9.98,2.79666666666666,173.706004140786,50.0,1.0,,,UNKNOWN,2.79666666666666,"Shared anchors: BRUSH, DISH, REFILLS","Moderate product similarity (BRUSH, DISH, REFILLS) - requires verification",
922,FILTERED_OUT,0,UNKNOWN,False,PAINT YOUR OWN FRENCHIE AND SAUSAGE DOG,"52cc 49cc 43cc Brush Cutter Carburetor Kit with Gasket, Hose, Spark Plug and Petrol Filter",5015934835593,-,B0BQ1VGNNK,2.616,14.99,4.74166666666666,173.687423687423,,,,,UNKNOWN,4.74166666666666,-,Different brands detected; products not compatible,
923,FILTERED_OUT,0,UNKNOWN,False,ECO WISE PAPER CUPS RIPPLE DOTTED12OZ 6PCS,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks / Eco Freindly Drinking Coffee Cups Disposable / 8oz - 236ml,5060743591604,5060659230154,B07XLNJDY9,0.852,9.97,2.18833333333333,173.677248677248,800.0,,,,UNKNOWN,2.18833333333333,"Shared anchors: CUPS, PAPER",Different brands detected; products not compatible,
924,FILTERED_OUT,0,UNKNOWN,False,ECO WISE PAPER CUPS LIDS 8OZ PK25,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks / Eco Freindly Drinking Coffee Cups Disposable / 8oz - 236ml,5060743590874,5060659230154,B07XLNJDY9,0.852,9.97,2.18833333333333,173.677248677248,800.0,,,,UNKNOWN,2.18833333333333,"Shared anchors: CUPS, PAPER",Different brands detected; products not compatible,
925,HIGHLY_LIKELY,45,HIGHLY_LIKELY,True,KINGFISHER PLASTIC 15 HALF PINT GLASSES,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,5013478558008,-,B0C37Z88WM,0.852,8.99,2.18166666666666,173.148148148148,100.0,,,,UNKNOWN,2.18166666666666,"Shared anchors: GLASSES, HALF, PINT",-,
926,FILTERED_OUT,0,UNKNOWN,False,THL FORK PLASTIC LUX REUSABLE CLEAR 40PCS,"150 Pcs Heavy Duty Clear Plastic Cutlery Set Premium Quality Washable & Reusable 50 Spoons, 50 Forks, 50 Knives Set Perfect for for All Occasion Birthday Parties Weddings Camping",8691444216847,-,B0D7MYPQDQ,0.876,8.99,2.21166666666666,172.786458333333,,,,,UNKNOWN,2.21166666666666,"Shared anchors: CLEAR, PLASTIC, REUSABLE",Different brands detected; products not compatible,
927,FILTERED_OUT,5,UNKNOWN,False,BLACKSPUR CAR HEADLIGHT BULB 12V 60W/55W H4,"Bosch H4 (472) Pure Light Halogen Headlight Bulbs, 12 V 55 W, Original Quality - Socket Type P43t - Pack of 2 Replacement Car Light Bulbs",5017403154174,-,B0924XVD1J,1.644,10.78,3.30583333333333,172.178819444444,800.0,,,,UNKNOWN,3.30583333333333,"Shared anchors: CAR, HEADLIGHT",Different brands detected; products not compatible,
928,FILTERED_OUT,0,UNKNOWN,False,PRO USER PRY BAR 380MM,"4PCs Flat Pry Bar Set, 380mm, 250mm, 190mm, 140mm Crowbar with Heavy Duty Nail Puller, Utility Claw Bar, Wonder Bar,Mini Pry Bar for Home Remolding & Woodworking",5017403146322,794677316457,B0D67HJLSH,2.82,15.99,4.985,171.896551724138,100.0,1.0,,,UNKNOWN,4.985,"Shared anchors: BAR, PRY",Different brands detected; products not compatible,
929,FILTERED_OUT,25,UNKNOWN,False,DEKTON RECHARGEABLE LED FLASHLIGHT MINI USB,"Mini LED Torch: 8 Pack Portable USB Rechargeable Small LED Flashlight, Mini Flashlight, Keyring Torches, Childrens Torches, Ideal for Camping Hiking Traveling Cycling Outdoors Party",5055441448381,705252493203,B0CHDQZJR6,3.096,16.99,5.37833333333333,171.831735889243,,,,,UNKNOWN,5.37833333333333,"Shared anchors: FLASHLIGHT, LED, RECHARGEABLE, USB",Different brands detected; products not compatible,
930,FILTERED_OUT,5,UNKNOWN,False,FESTIVE MAGIC GINGERBREAD WATERBALL 80MM,"SEYMAC stock Case for iPad A16 11th/10th Generation (11/10.9 Inch) 2025/2022, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",4894158146019,-,B0BK11SJVQ,4.368,21.59,7.18166666666666,171.400159108989,100.0,,,,UNKNOWN,7.18166666666666,-,Different brands detected; products not compatible,
931,NEEDS_VERIFICATION,45,NEEDS_VERIFICATION,True,BETTINA WASHING UP BRUSH & REFILL,Premium Soap Dispenser Washing Up Brush with 9 X Refill / Washing Up Sponge with Handle Dish Brushes Sponge Scourer Refills,5052578015509,-,B098NY8YZC,1.248,9.49,2.72208333333333,171.200209643605,50.0,,,,UNKNOWN,2.72208333333333,"Shared anchors: BRUSH, REFILL, WASHING","Moderate product similarity (BRUSH, REFILL, WASHING) - requires verification",
932,FILTERED_OUT,0,UNKNOWN,False,CASA & CASA METAL MESH BASKET WITH WOODEN HANDLE BLACK,"USB Desk Fan with LED Display & 5400mAh Battery, 5-Speed Adjustable, 90Â° Tilt Hangable Quiet Portable Table Fan for Bedroom, Office, Dorm, Kitchen, Wall, Home",5056295708355,-,B0D7VT85VF,4.416,19.59,7.23624999999999,171.069739952718,,,,,UNKNOWN,7.23624999999999,-,Different brands detected; products not compatible,
933,FILTERED_OUT,5,UNKNOWN,False,MIRROR OVAL 2 ASSORTED 38CM,"Wall Mirror 40 x 30 cm Stick On Mirror for Walls, Self Adhesive Frameless HD Glass Mirrors for Bathroom, Wardrobe Doors, Hallway, Bedroom (Oval)",8721037401357,-,B0FGJ86ZWV,2.088,13.99,3.90833333333333,170.669577874818,100.0,,,,UNKNOWN,3.90833333333333,Shared anchors: OVAL,Different brands detected; products not compatible,dimension_trap
934,FILTERED_OUT,45,UNKNOWN,False,BLACKSPUR SELF DRILL PLASTERBOARD FIXINGS 20PS,NCaan 20pk Heavy Duty Metal Self-Drill Plasterboard Fixings with Screwsâ€”Superior Tight Grip & Strong Holdâ€”Plasterboard Wall Fixingâ€”Driva Plasterboard Fixingsâ€”Metal Self-Drill Anchor 31mm (Pack of 20),5017403145547,-,B08P9TJM2N,0.744,6.95,1.99166666666666,170.22792022792,300.0,,,,UNKNOWN,1.99166666666666,"Shared anchors: DRILL, FIXINGS, PLASTERBOARD, SELF",Different brands detected; products not compatible,
935,FILTERED_OUT,5,UNKNOWN,False,BLACKSPUR SEL DRILL PLASTERBOARD FIXING 30PC,NCaan 20pk Heavy Duty Metal Self-Drill Plasterboard Fixings with Screwsâ€”Superior Tight Grip & Strong Holdâ€”Plasterboard Wall Fixingâ€”Driva Plasterboard Fixingsâ€”Metal Self-Drill Anchor 31mm (Pack of 20),5017403145530,-,B08P9TJM2N,0.744,6.95,1.99166666666666,170.22792022792,300.0,,,,UNKNOWN,1.99166666666666,"Shared anchors: DRILL, FIXING, PLASTERBOARD",Different brands detected; products not compatible,
936,FILTERED_OUT,0,UNKNOWN,False,ELEGANCE SOUP DISH GOLD LINE 20CM,"MATANA 25 Premium White Plastic Bowls with Gold Rim, 360ml - Elegant, Sturdy & Reusable - Soup & Dessert Bowls for Weddings, Birthdays, BBQ, Buffets, Catering, Parties",742288768103,713153940788,B07D979WNX,1.944,13.49,3.69166666666666,170.122887864823,300.0,1.0,,,UNKNOWN,3.69166666666666,"Shared anchors: GOLD, SOUP",Different brands detected; products not compatible,
937,NEEDS_VERIFICATION,45,NEEDS_VERIFICATION,True,BLUE CANYON TOILET BRUSH PLASTIC LACE BLACK,BGL Stainless Steel Standing Toilet Brush for Bath Decor (Black),5056295703862,-,B07R41125W,4.56,19.99,7.39958333333333,170.105363984674,100.0,,,,UNKNOWN,7.39958333333333,"Shared anchors: BLACK, BRUSH, TOILET","Moderate product similarity (BLACK, BRUSH, TOILET) - requires verification",
938,FILTERED_OUT,0,UNKNOWN,False,FESTIVE MAGIC GARDEN STAKE ELVES 90CM,"Flying Toy Drone for Kids, 360Â° Hands Free Motion Sensors Mini Drone with LED Light, Easy Indoor Small UFO Helicopter Toys Flying Ball Drone Cool Toys Gift for 6 7 8 9 10+ Year Old Boys Girls Teens",4894158097816,717331490379,B0F99DB27D,4.032,19.98,6.64,169.820971867007,,,,,UNKNOWN,6.64,-,Different brands detected; products not compatible,
939,FILTERED_OUT,0,UNKNOWN,False,PRO USER FLAT DRILL BIT 15PC SET,"Bosch 7x EXPERT Self Cut Speed Spade Drill Bit Set (for Softwood, Particleboard, Ã˜ 16-32 mm, Professional Accessory Rotary Drill/Drivers)",5017403079866,4059952534084,B09418HSPT,5.172,21.71,8.25166666666666,169.787379972565,500.0,1.0,,,UNKNOWN,8.25166666666666,"Shared anchors: BIT, DRILL",Different brands detected; products not compatible,
940,FILTERED_OUT,5,UNKNOWN,False,ROLSON CABLE TIES WHITE 500X6.5MM 30PCS,"ADHES Butyl Tape Waterproof Tape Aluminum Foil Tape Sealan Tape,5cm x 5m,for RV Repair, Window, Silicone, Boat and Pipe Sealing, Glass & EDPM Rubber Roof Patching, Silver (5cm x 5m)",5029594608909,-,B0977ZZTCF,1.416,9.99,2.93625,169.725433526011,200.0,,,,UNKNOWN,2.93625,-,Different brands detected; products not compatible,dimension_trap
941,FILTERED_OUT,85,HIGHLY_LIKELY,True,DRAPER HSS DRILL BIT 10.0 MM,"Draper 24906 HSS Metric Drill Bit Set, 1mm-10mm, 19 Pcs",5010559386550,-,B00AJGF7TO,3.22799999999999,15.93,5.485,169.29012345679,,1.0,19.0,19.0,BUNDLE (19.00x) - requires multiple supplier units,-52.61899999999982,"Brand match: DRAPER; anchors: BIT, DRILL, HSS",Adjusted profit <= 0 after pack adjustment,
942,FILTERED_OUT,5,UNKNOWN,False,CAROLINE FOIL 10 DISH & LIDS 16oz,"10 Pack Aluminium Foil Trays With Lids 21.4x16x5cm/1000ml - Food Containers for Storage, Baking, Roasting, Takeaway and Party",5012145000017,-,B0BK7DJN74,1.104,8.99,2.48791666666666,169.246031746031,200.0,1.0,,,UNKNOWN,2.48791666666666,"Shared anchors: FOIL, LIDS",Different brands detected; products not compatible,dimension_trap
943,FILTERED_OUT,5,UNKNOWN,False,PPS BAGASSE 10 PLATES WHITE 23CM,"Extra Strength Disposable Bagasse Plates - 23cm Round, 9 Inch - 50 Pack, 100% Compostable, Super Rigid, White, Ideal for Family Events, Schools, Office, BBQs, Picnics, Parties",5030481985331,-,B0CNWG68VD,1.044,8.79,2.39624999999999,168.749999999999,50.0,,,,UNKNOWN,2.39624999999999,"Shared anchors: BAGASSE, PLATES, WHITE",Different brands detected; products not compatible,
944,FILTERED_OUT,0,UNKNOWN,False,COUNTRY CLUB BUFFING TOWEL 2 SIDED GREY/ORANGE 40X60CM,Alphabet Flash Cards - Thick ABC Flashcards for Kids Ages 3-6 - Lower case & Upper case Letter Recognition - Learn to Read Activity,5023674225444,5065013815053,B0BWX2SN81,1.908,12.99,3.605,168.457943925233,200.0,,,,UNKNOWN,3.605,-,Different brands detected; products not compatible,dimension_trap
945,FILTERED_OUT,0,UNKNOWN,False,CAROLINE PAPER TABLE COVERS HOTPINK 1337,"53Pcs Hotpink Girls Party Tablecloth,Cups,Plates,Napkins Decorations for BabyGirls Tableware Set,Disposable Party Tableware Covers,Dining Tableware for Grils Wedding Birthday Picnic Party Decorations",5012145011952,-,B0CNDBW8DK,1.188,9.99,2.585,167.857142857142,,,,,UNKNOWN,2.585,"Shared anchors: COVERS, HOTPINK",Different brands detected; products not compatible,
