SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
RUSTINS WOOD HARDENER 500ML,"Rustins Wood Hardener for Rotted Wood 500ml - Repairs Rotted Timber | Fast-Acting Formula Reinforces Soft, Damaged Areas Before Filling or Painting",5.01533E+12,5.01533E+12,B017J3GUU4,8.4,12.99,-1.165,-15.43046358,500,500,500,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-hardener-500ml,https://www.amazon.co.uk/dp/B017J3GUU4,,Rustins Wood Hardener 500Ml,323,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.318,4
BLUE CANYON VECTOR SHOWER SPRAY,Blue Canyon Vector Double Tap Shower Spray| Bathroom Accessory| Premium Shower Attachment for Bath taps| Push-on-Fitting| Suitable for Round & Oval Taps| Shower Head for Bathroom| ~1.5 Meters| (White),5.06019E+12,5.06019E+12,B008F6946C,4.704,9.13,-0.701666667,-15.69724087,500,500,500,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=5) | Brand match: blue",False,https://www.efghousewares.co.uk/blue-canyon-vector-shower-spray,https://www.amazon.co.uk/dp/B008F6946C,Available (see Keepa data),Blue Canyon Vector Shower Spray,324,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=5) | Brand match: blue",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.286,5
ROYAL CUISINE ALUMINIUM FRYING PAN 20CM,Non Stick Frying Pan All Stoves Compatible Cookware Omelette Pan Forged Aluminum Frying Pans Non Stick Induction pan Set (20CM),5.06009E+12,5.06009E+12,B09FGH6RBQ,6.924,12.49,-1.041666667,-16.48206751,50,,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=3)",False,https://www.efghousewares.co.uk/royal-cuisine-aluminium-frying-pan-20cm,https://www.amazon.co.uk/dp/B09FGH6RBQ,Available (see Keepa data),Royal Cuisine Aluminium Frying Pan 20Cm,325,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.415,3
PRODEC CAULKER 12 INCH,"ProDec 12"" Flexible Caulker Blade for Fast, Efficient Application of Fillers and Caulk and Smoothing of Wallpaper",5.0192E+12,5.0192E+12,B008F7YP9C,4.572,7.66,-0.756666667,-17.35474006,50,,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=2) | Brand match: prodec",False,https://www.efghousewares.co.uk/prodec-caulker-12-inch,https://www.amazon.co.uk/dp/B008F7YP9C,,Prodec Caulker 12 Inch,326,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=2) | Brand match: prodec",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.271,2
BG 45A SWITCH C/W SOCKET & NEON BRUSHED CHROME,"BG Electrical Cooker Switch with Socket and LED, Cooker Control Unit, Control Socket, Double Pole, Raised Profile, Round Edges, Nexus Metal, Brushed Steel, Grey Inserts, 45A, NBS70G",5.05077E+12,5.05077E+12,B004TRR0MG,10.956,14.78,-1.703333333,-17.59641873,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.33, shared=4) | Brand match: bg",False,https://www.efghousewares.co.uk/bg-45a-switch-c-w-socket-neon-b-chrome,https://www.amazon.co.uk/dp/B004TRR0MG,,Bg 45A Switch C W Socket Neon B Chrome,327,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.33, shared=4) | Brand match: bg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.326,4
DEKTON FLAT PRO SCREWDRIVER 5.500X100MM,Dekton Pro Flat Screwdriver 5.5mm x 100mm | CR-V Steel Construction | Magnetic Tip for Easy Screw Pick-Up | Non-Slip Rubber Handle for Improved Grip and Control | Ideal for DIY & Home Improvement,5.05544E+12,5.05544E+12,B0DH56JF5N,1.14,5.17,-0.281666667,-18.77777778,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-flat-pro-screwdriver-5-500x100mm,https://www.amazon.co.uk/dp/B0DH56JF5N,,Dekton Flat Pro Screwdriver 5 500X100Mm,328,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: dekton",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.286,4
ASHLEY SIICONE AIR FRYER LINER 19CM SQUARE,1x Square Silicone Reusable Air Fryer Liner - 19cm - Grey - Greaseproof Baking Parchment Airfryer Tower Tray Inserts Accessories Sheets - By Ashley,5.0174E+12,5.0174E+12,B0DH5WVV8G,1.008,4.99,-0.265416667,-19.09472422,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",False,https://www.efghousewares.co.uk/ashley-siicone-air-fryer-liner-19cm-square-115548,https://www.amazon.co.uk/dp/B0DH5WVV8G,,Ashley Siicone Air Fryer Liner 19Cm Square 115548,329,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.389,6
BLUE CANYON GECKO CORNER CADDY,"Blue Canyon Gecko Corner Rack, Shower Caddy with Vacuum Suction, Quick Lock Suction Cup, No Drill and No Screws Required, Removable, Reusable and Repositionable, Stainless Steel",5.06019E+12,5.06019E+12,B00J2UAIH4,22.8816,27.99,-3.753,-19.13039046,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.30, shared=5) | Brand match: blue",False,https://www.efghousewares.co.uk/blue-canyon-gecko-corner-caddy-114201,https://www.amazon.co.uk/dp/B00J2UAIH4,,Other,330,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.30, shared=5) | Brand match: blue",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.299,5
KILNER DRINKS DISPENSER TAP,"Kilner Replacement Tap for Drinks Dispensers Drip-Free Design with Leak-Proof Silicone Washers Fits 3 L, 5 L and 8 Litre Dispensers Easy to Install and Clean",5.01085E+12,5.01085E+12,B01MR8VD4O,3.66,8.05,-0.711666667,-19.76851852,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: kilner",False,https://www.efghousewares.co.uk/kilner-drinks-dispenser-tap-110030,https://www.amazon.co.uk/dp/B01MR8VD4O,,Kilner Drinks Dispenser Tap 110030,332,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: kilner",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.287,3
WHAM CASA SAGE SILVER SMALL CUTLERY TRAY,Wham Plastic Kitchen Cutlery Tray Organiser Rack Holder Drawer Insert Tidy Storage - Sage,5.03814E+12,5.03814E+12,B08SWKM9SF,1.644,6.09,-0.395,-20.57291667,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=4) | Brand match: wham",False,https://www.efghousewares.co.uk/wham-casa-sage-silver-small-cutlery-tray,https://www.amazon.co.uk/dp/B08SWKM9SF,,Wham Casa Sage Silver Small Cutlery Tray,334,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=4) | Brand match: wham",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.344,4
AIRPURE INCREDIBALLS IN WASH SCENT BOOSTER CLEAN SKIES 10 WASH EACH,"INCREDiBALLS in-Wash Scent Booster by Airpure, Enough for 10 Washes, Add to Laundry for Long-Lasting Fresh Scent to Household Fabrics, Keep Home & Office Smelling Clean - Linen Room Fragrance",5.06019E+12,5.06019E+12,B08CCQN7HZ,1.008,5.33,-0.288333333,-20.74340528,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",False,https://www.efghousewares.co.uk/airpur-incrediballs-in-wash-scent-booster-clean-skies-10-wash-pk12-112971,https://www.amazon.co.uk/dp/B08CCQN7HZ,Available (see Keepa data),Airpur Incrediballs In Wash Scent Booster Clean Skies 10 Wash Pk12 112971,335,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.39,6
PREMIER WATER SPINNER TREE 32CM CHRISTMAS MULTI COLOUR,30cm Battery Operated Water Spinner Tree With Timer And Colour Changing LED's,5.05384E+12,5.05384E+12,B01L3X4XU0,12.096,15,-2.38,-22.38946378,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=4)",False,https://www.efghousewares.co.uk/premier-water-spinner-tree-32cm-christmas-multi-colour-91853,https://www.amazon.co.uk/dp/B01L3X4XU0,Available (see Keepa data),Other,336,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.508,4
LOCTITE EXTREME NON/DRIPGLUE 20G,"Loctite Extreme Glue Gel, High-Strength Clear Adhesive for Tough Repairs, Bonds Wood, Metal, Glass, Stone & Plastics, Shock & Temperature Resistant, 20g Tube",5.01031E+12,5.01031E+12,B07TZK4SF1,3.888,6.25,-0.901666667,-23.79067722,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=3) | Brand match: loctite",False,https://www.efghousewares.co.uk/loctite-extreme-non-dripglue-20g,https://www.amazon.co.uk/dp/B07TZK4SF1,Available (see Keepa data),Loctite Extreme Non Dripglue 20G,337,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=3) | Brand match: loctite",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.27,3
HG LAMINATE GLOSS CLEANER (SOLD EACH),HG laminate cleaner shine restorer (product 73) 1L,8.71158E+12,8.71158E+12,B000IU3W1G,7.932,12.06,-1.73,-24.16201117,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.55, shared=2) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-laminate-gloss-cleaner,https://www.amazon.co.uk/dp/B000IU3W1G,,Hg Laminate Gloss Cleaner,338,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.55, shared=2) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.554,2
ASHLEY SCRUBBING BRUSH,Ashley Scrubbing Brush with Handle - 14cm - White - 1x Outdoor Bathroom Shower Floor Tile Carpet Cleaning Stiff Bristle Hand Scrubber,5.0174E+12,5.0174E+12,B0DHYGNTBM,1.008,4.89,-0.33625,-24.19064748,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: ashley",False,https://www.efghousewares.co.uk/ashley-scrubbing-brush-115485,https://www.amazon.co.uk/dp/B0DHYGNTBM,,Ashley Scrubbing Brush 115485,339,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: ashley",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.289,3
RUSTINS QDUICK DRY POLY VARNISH SATIN TEAK 250ML,"RustinsQuick Dry Poly Varnish Satin Teak 250ml -Tough, Water-Based Clear Finish in Gloss, Matt or Satin; Durable Protection for Interior Wood, Furniture and Floors",5.01533E+12,5.01533E+12,B0CST4G84B,5.904,9.72,-1.33,-24.31444241,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.45, shared=6)",False,https://www.efghousewares.co.uk/rustins-quick-dry-poly-varnish-satin-teak-250ml-117904,https://www.amazon.co.uk/dp/B0CST4G84B,,Rustins Quick Dry Poly Varnish Satin Teak 250Ml 117904,340,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.45, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.449,6
GORILLA GLUE GEL 25G SUPERXL,"Gorilla Super Glue Gel XL, 25g – All Purpose, Fast Setting & Thicker, More Controlled Formula, Ideal for Metal, Ceramics, Leather & More",5.70495E+12,5.70495E+12,B0DNZQKD6D,6.516,8.55,-1.465,-24.49832776,2000,,2000,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-glue-gel-25g-superxl-115285,https://www.amazon.co.uk/dp/B0DNZQKD6D,Available (see Keepa data),Gorilla Glue Gel 25G Superxl 115285,341,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.323,4
PRIMA REGULAR COCKTAIL SHAKER 16OZ,0.5L 16oz Stainless Steel Cocktail Drinks Shaker Mixer Maker Bar Bartender,5.03867E+12,5.03867E+12,B07B4ZPCZC,2.616,6.3,-0.6775,-24.81684982,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=3)",False,https://www.efghousewares.co.uk/prima-regular-cocktail-shaker-16oz,https://www.amazon.co.uk/dp/B07B4ZPCZC,,Prima Regular Cocktail Shaker 16Oz,342,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.393,3
PRODEC DECORATORS BRUSH 12PC SET,"ProDec Decorator's Dozen 12 Piece Synthetic Paint Brush Set for a Smooth Finish Painting with Emulsion, Gloss, Satin Paints on Walls, Ceilings, Wood, Metal - 2x 1, 5x 1.5, 4x 2, 1x 3 inch",5.0192E+12,5.0192E+12,B09VGYQJNC,12.084,15,-2.72,-25.61205273,400,400,400,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=2) | Brand match: prodec",False,https://www.efghousewares.co.uk/prodec-decorators-brush-12pc-set,https://www.amazon.co.uk/dp/B09VGYQJNC,,Prodec Decorators Brush 12Pc Set,344,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=2) | Brand match: prodec",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.26,2
DAEWOO 4 GANG (10M LEAD),"Daewoo 4 Way Extension Cable, 10 Meter cable",5.025E+12,5.025E+12,B01FT0J5QA,11.424,15.34,-2.586666667,-25.68685866,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.55, shared=1) | Brand match: daewoo",False,https://www.efghousewares.co.uk/daewoo-4-gang-10m-lead-,https://www.amazon.co.uk/dp/B01FT0J5QA,,Daewoo 4 Gang 10M Lead ,345,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.55, shared=1) | Brand match: daewoo",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.554,1
PET STOR GORILLA TUFF TRAINING DUMMY - BLUE,"The Pet Store The Gorilla Tuff Floating Training Dummy for Throwing and Retrieval Games on land and in Water, Healthy Exercise for your Dog, Emperor Blue",5.03454E+12,5.03454E+12,B0B433SNLG,4.44,8.49,-1.095,-25.76470588,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=6)",False,https://www.efghousewares.co.uk/pet-stor-gorilla-tuff-training-dummy-yellow-108407,https://www.amazon.co.uk/dp/B0B433SNLG,,Pet Stor Gorilla Tuff Training Dummy Yellow 108407,346,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.435,6
HG 4 IN 1 FOR LEATHER 250ML (SOLD EACH),"HG 4-in-1 Leather Cleaner, Premium Leather Cleaner and Conditioner to Restore & Nourish Leather Furniture & Accessories, Effective Leather Polish, Leather Treatment Protects Against Stains - 250ml",8.71158E+12,8.71158E+12,B000IU40JO,8.268,11.69,-1.918333333,-25.78405018,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.19, shared=2) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-4-in-1-for-leather,https://www.amazon.co.uk/dp/B000IU40JO,,Hg 4 In 1 For Leather,347,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.19, shared=2) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.187,2
BRUMMER WOODFILLER LIGHT OAK250G,Brummer Wood Filler Light Oak 250g – 2 Sizes & Assorted Shades | Ideal for DIY Wood Repairs & Restorations,5.01088E+12,5.01088E+12,B0CMX1VD1L,4.416,8.25,-1.105,-26.12293144,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.48, shared=2) | Brand match: brummer",False,https://www.efghousewares.co.uk/brummer-woodfiller-light-oak250g-117911,https://www.amazon.co.uk/dp/B0CMX1VD1L,,Brummer Woodfiller Light Oak250G 117911,349,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.48, shared=2) | Brand match: brummer",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.478,2
ELLIOTT WINDOW SQUEEGE 20CM,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",5.01316E+12,5.01316E+12,B00KB225MS,1.944,5.72,-0.573333333,-26.42089094,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: elliott",False,https://www.efghousewares.co.uk/elliott-window-squeege-20cm,https://www.amazon.co.uk/dp/B00KB225MS,Available (see Keepa data),Elliott Window Squeege 20Cm,350,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: elliott",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.25,3
RUSTINS QUICK DRYING PRIMER & UNDERCOAT 1LTR,"RUSTINS White Primer/Undercoat 1ltr - – Smooth Finish Prep Coat with Quick Drying Formula; Excellent Coverage for Walls, Trim & Wood; Trusted Choice for Home Decorating Projects",5.01533E+12,5.01533E+12,B001GU8B0E,14.316,17.61,-3.395,-27.20352564,300,300,300,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-quick-drying-primer-undercoat-1ltr,https://www.amazon.co.uk/dp/B001GU8B0E,,Rustins Quick Drying Primer Undercoat 1Ltr,351,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=6) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.338,6
GORILLA EPOXY PUTTY 56G GREY,"Gorilla All Purpose Epoxy Putty, Grey - High Strength, Waterproof† Repair Putty | For Permanent Plumbing‡ & Automotive‡, Gap Filling & Household Fixes",5.70495E+12,5.70495E+12,B0DY1L9R2R,6.312,9.45,-1.585,-27.28055077,300,300,300,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-epoxy-putty-56g-grey-122133,https://www.amazon.co.uk/dp/B0DY1L9R2R,Available (see Keepa data),Gorilla Epoxy Putty 56G Grey 122133,352,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.286,4
NUAGE HAYFEVER COOLING GEL EYE MASK,"Nuage Cooling Gel Eye Mask | Hayfever Relief, Soothes Tired Irritated Puffy & Inflamed Eyes - Comforting, Refreshing, Reviving Allergy Daily Support",5.02054E+12,5.02054E+12,B0BT7TLF8Q,1.14,3.44,-0.413333333,-27.55555556,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=6) | Brand match: nuage",False,https://www.efghousewares.co.uk/nuage-hayfever-cooling-gel-eye-mask,https://www.amazon.co.uk/dp/B0BT7TLF8Q,Available (see Keepa data),Nuage Hayfever Cooling Gel Eye Mask,353,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=6) | Brand match: nuage",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.294,6
HG ALL PLASTIC CLEANER 500ML (SOLD EACH),"HG All Plastic Cleaner – Biodegradable Multi-Surface Cleaner for UPVC, Window Frames, Wallpaper, Plexiglass & Painted Areas - 500ml",8.71158E+12,8.71158E+12,B00HLXTH76,3.36,7.76,-0.943333333,-28.15920398,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=4) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-all-plastic-cleaner-500ml-120941,https://www.amazon.co.uk/dp/B00HLXTH76,,Hg All Plastic Cleaner 500Ml 120941,354,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=4) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.346,4
RUSTINS BLACK MATT 250ML,"RUSTINS Quick Drying Matt Black Paint 250ml -Easy DIY Application for a Professional Finish in Minutes, Ideal for Interior & Exterior Surfaces",5.01533E+12,5.01533E+12,B001GUA846,3.96,7.75,-1.101666667,-28.61471861,400,400,400,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-black-matt-250ml,https://www.amazon.co.uk/dp/B001GUA846,,Rustins Black Matt 250Ml,355,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.27,4
DEKTON JIGSAW BLADE SET 5PC,"Dekton 5 PC B & D Type Jigsaw Blade Set | Includes 75mm & 50mm HCS Blades | Ideal for Wood & Plastic | Assorted for Fast, Clean Cuts | Compatible with Decker, Ryobi, Hitachi, Makita, Stanley & More",5.05544E+12,5.05544E+12,B00XCS1ZG0,1.32,3.8,-0.473333333,-28.68686869,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=3) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-jigsaw-blade-set-5pc-65860,https://www.amazon.co.uk/dp/B00XCS1ZG0,Available (see Keepa data),Dekton Jigsaw Blade Set 5Pc 65860,356,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=3) | Brand match: dekton",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.256,3
"HARRIS 4"" ROLLER SET","Harris 102012205 Seriously Good Walls & Ceilings Medium Pile Mini Roller Sleeves Set, 4""",5.05629E+12,5.05629E+12,B08585RFNT,2.4,6.35,-0.738333333,-28.95424837,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=2) | Brand match: harris",False,https://www.efghousewares.co.uk/harris-4-roller-set-109189,https://www.amazon.co.uk/dp/B08585RFNT,,Harris 4 Roller Set 109189,357,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=2) | Brand match: harris",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.346,2
HARRIS PAINT GUARD SMALL,SGOOD Paint Guard Small,5.05629E+12,5.05629E+12,B081FFJTY4,0.936,3.49,-0.401666667,-30.20050125,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.81, shared=3)",False,https://www.efghousewares.co.uk/harris-paint-guard-small,https://www.amazon.co.uk/dp/B081FFJTY4,Available (see Keepa data),Harris Paint Guard Small,358,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.81, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.809,3
RUSTINS QUICK DRY POLY VARNISH MATT CLEAR 500ML,"RustinsQuick Dry Poly Varnish Matt Clear 500ml -Tough, Water-Based Clear Finish in Gloss, Matt or Satin; Durable Protection for Interior Wood, Furniture and Floors",5.01533E+12,5.01533E+12,B0CST3SNJW,9.816,12.95,-2.658333333,-30.45055365,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.45, shared=6)",False,https://www.efghousewares.co.uk/rustins-quick-dry-poly-varnish-matt-clear-500ml-117889,https://www.amazon.co.uk/dp/B0CST3SNJW,,Rustins Quick Dry Poly Varnish Matt Clear 500Ml 117889,359,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.45, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.451,6
