ASIN,EAN,SupplierTitle,AmazonTitle,TitleMatch,Verdict,Reasons,Sales,NetProfit,ROI
B08XYB5HGZ,5056349227429.0,Pink & Natural Two Tone Basket (17cm),Natural Wicker Storage Gift Hamper Shelf Basket with Lining ,0.3262411347517731,[??] POSSIBLE MATCH,Type match: basket,50.0,1.9462500000000007,71.55330882352945
B07WCY7DWG,,Plain Blue 100% cotton velcro bibs by Soft Touch,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorb,0.3230769230769231,[??] POSSIBLE MATCH,Type match: bib,50.0,2.245000000000001,149.6666666666667
B0CYCCV19K,5012866633020.0,Christmas Bath Gift Set (Assorted Designs),"6 Pieces Sweetheart Bath Bombs Gift Set for Women and Girls,",0.2928870292887029,[??] NEEDS VERIFICATION,Similarity only,50.0,4.955000000000001,174.47183098591557
B0DK1BJKTB,681070196284.0,18 inch Happy Birthday Beer Shape  Balloon,"24pcs Happy Birthday Foil Balloons - 18"" Inch Round Helium M",0.32679738562091504,[??] POSSIBLE MATCH,Type match: balloon,50.0,1.5350000000000004,101.65562913907289
B07X4JB7V5,5018329813411.0,Violet Tissue Paper Retail Pack (5 sheets),"Glick Plain Luxury Tissue Wrapping Paper, Suitable for Gift ",0.33879781420765026,[??] POSSIBLE MATCH,Similarity only,50.0,0.0483333333333335,5.492424242424267
B0BGKG711N,5056283851438.0,Hoot Water Balloon Pump With Waterbombs 300 Pack,"2 Pack Balloon Pumps, Balloon Inflator Pump Ballon Pump, Bal",0.3119266055045872,[??] POSSIBLE MATCH,Type match: balloon,50.0,2.580833333333333,188.38199513382
B0FN7F78Q5,5055977023922.0,Red Hamper Box Large 44cm,10 Pcs Red Baskets For Gifts Empty 30 x 26 x 10.5cm Gift Bas,0.19,[??] NEEDS VERIFICATION,Type match: basket,50.0,14.67333333333333,577.6902887139106
B0DJGMQB47,5055442154106.0,Men's 5 Pack Heel & Toe Sock,Sock Stack 5 Pack Men’s Cotton Rich Novelty Dad Socks Father,0.31788079470198677,[??] POSSIBLE MATCH,Type match: sock,50.0,1.4983333333333335,56.97084917617239
B0845XYT99,5012866650102.0,Wooden Pirate Puzzle 2 Asstd  by AtoZ Toys,Toddler Educational Toys for 1 2 3 Years Old Boys and Girls ,0.2318840579710145,[??] NEEDS VERIFICATION,Type match: toy,50.0,10.025,352.99295774647885
B0D8VVVT41,5056721855486.0,Grey Oval Split Willow Basket Handle and Liner (37cm),White Horse Dragon Samurai mech Robot Model Knight 2 in 1 Bu,0.22448979591836735,[??] NEEDS VERIFICATION,"Type MISMATCH: supplier=basket, amazon=different",50.0,9.755000000000004,121.78526841448192
B0FJY5HD6Z,5033601625230.0,Spaceman Extra Large Gift Bag,"56× 36 inches Extra Large Birthday Gift Bag with Ribbon, Tag",0.3076923076923077,[??] POSSIBLE MATCH,Similarity only,50.0,1.3750000000000004,108.2677165354331
B0F7RXGZ1X,5056117226418.0,Personalisable Pink Unbranded Sleepsuit with Chest Poppers (,Baby Girl Sleepsuits 3 Pack Cotton Pink Floral Fruit Baby Gr,0.28125,[??] NEEDS VERIFICATION,Similarity only,50.0,4.0116666666666685,88.9504804138951
B0FJY5HD6Z,5012213378550.0,Spaceman Extra Large Gift Bag,"56× 36 inches Extra Large Birthday Gift Bag with Ribbon, Tag",0.3076923076923077,[??] POSSIBLE MATCH,Similarity only,50.0,1.3550000000000004,105.03875968992251
B0FJY5HD6Z,5033601583820.0,Spaceman Extra Large Gift Bag,"56× 36 inches Extra Large Birthday Gift Bag with Ribbon, Tag",0.3076923076923077,[??] POSSIBLE MATCH,Similarity only,50.0,1.2250000000000003,86.26760563380284
B0FJY5HD6Z,5033601583646.0,Spaceman Extra Large Gift Bag,"56× 36 inches Extra Large Birthday Gift Bag with Ribbon, Tag",0.3076923076923077,[??] POSSIBLE MATCH,Similarity only,50.0,1.2250000000000003,86.26760563380284
B0B1WC34M5,681070174213.0,"Black,  White and Silver Circle Balloon Tail","60pcs 12 Inch Black White & Silver Balloons, Sliver & Black ",0.30697674418604654,[??] POSSIBLE MATCH,Type match: balloon,50.0,1.2316666666666671,108.04093567251464
B0DGKJBCB7,5056721895864.0,Natural & Black Jute Braided Rope Basket with Liner (25 x 20,"Woven Storage Basket, Cotton Rope Basket for Shelves Closet ",0.2734375,[??] NEEDS VERIFICATION,Type match: basket,50.0,3.463333333333334,113.92543859649123
B0DGKJBCB7,5056721895635.0,Natural & Black Jute Braided Rope Basket with Liner (25 x 20,"Woven Storage Basket, Cotton Rope Basket for Shelves Closet ",0.2734375,[??] NEEDS VERIFICATION,Type match: basket,50.0,3.463333333333334,113.92543859649123
B0CQM49WM6,5055442193259.0,Ladies 3 Pack White Invisible Workout Footie Socks,No Show Trainer Socks Mens Womens Invisible Footies Men Ladi,0.2938388625592417,[??] NEEDS VERIFICATION,Type match: sock,50.0,1.2183333333333335,64.12280701754386
B09BVKZBDV,5015302109790.0,Baby Milestone Blanket,"Monthly Milestone Baby Blanket, Super Soft Baby Blanket, Per",0.27941176470588236,[??] NEEDS VERIFICATION,Type match: blanket; Type match: baby,50.0,2.411666666666667,49.93098688750863
B0DVH5BRM8,5056283878664.0,Blast Rocket Set,National Geographic Build Your Own Blast Off Rocket Educatio,0.2631578947368421,[??] NEEDS VERIFICATION,Similarity only,50.0,3.953333333333335,148.06491885143578
B0BGM41K12,742554369034.0,18 inch Soccer Balloon  Balloon,"8Pcs Football Party Balloons, 18Inch Soccer Foil Balloon Foo",0.2898550724637681,[??] NEEDS VERIFICATION,Type match: balloon,50.0,1.2612499999999998,98.53515624999996
B0F32SP7JT,5023797405600.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee S",0.29411764705882354,[??] NEEDS VERIFICATION,Type match: sock,50.0,0.8283333333333343,57.92540792540798
B0F32SP7JT,5023797405549.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee S",0.29411764705882354,[??] NEEDS VERIFICATION,Type match: sock,50.0,0.8283333333333343,57.92540792540798
B0F32SP7JT,5023797405587.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee S",0.29411764705882354,[??] NEEDS VERIFICATION,Type match: sock,50.0,0.8283333333333343,57.92540792540798
B0DRWPX231,681070116749.0,"18\"" ECO ONE Balloon - Birthday Jungle","1st Birthday Decorations for Boys,1st Wild One Birthday Ball",0.2463768115942029,[??] NEEDS VERIFICATION,Type match: balloon,50.0,5.155000000000002,330.44871794871807
B0DRWPX231,681070116787.0,"18\"" ECO ONE Balloon - Birthday Jungle","1st Birthday Decorations for Boys,1st Wild One Birthday Ball",0.2463768115942029,[??] NEEDS VERIFICATION,Type match: balloon,50.0,5.155000000000002,330.44871794871807
B0DGKJBCB7,5056721895642.0,Natural & Black Jute Braided Rope Basket with Liner (22 x 19,"Woven Storage Basket, Cotton Rope Basket for Shelves Closet ",0.2578125,[??] NEEDS VERIFICATION,Type match: basket,50.0,3.963333333333334,156.03674540682417
B0DN33NHBX,5015302450663.0,3 Section Food Storage Container With Coloured Lid (Assorted,Vinsani 3 Compartment Meal Prep Containers – 10/20/30 Pack 3,0.2641509433962264,[??] NEEDS VERIFICATION,Similarity only,50.0,2.656250000000001,132.1517412935324
B08HCJ37V1,5015302118143.0,Friction Construction  Vehicles (4 Assorted),"JOYIN 18 Piece Pull Back Car Assorted Mini Truck Model Car, ",0.2871287128712871,[??] NEEDS VERIFICATION,Similarity only,50.0,0.2770833333333329,7.014767932489441
B07ZNB1KPT,5023797402371.0,Soft Touch Red Crochet Headband Set,Whaline 5 Pieces Winter Knit Headbands Chunky Knit Headbands,0.242152466367713,[??] NEEDS VERIFICATION,Similarity only,50.0,4.491666666666667,280.7291666666667
B0DB5KPRT1,5056117261600.0,Wooden Blank Xmas Craft shapes - 72 pc pk,100 Pcs Christmas Wooden Ornaments Bauble Natural Unfinished,0.28448275862068967,[??] NEEDS VERIFICATION,Similarity only,50.0,0.1983333333333348,5.782312925170111
B0FQC36L7Q,5038168001763.0,Baby's Breath Artificial Flower - Pale Blue (12 Stems),"12 Pcs Artificial Flowers, Blue Artificial Gypsophila, Baby ",0.25862068965517243,[??] NEEDS VERIFICATION,Type match: flower; Type match: baby,50.0,2.398333333333333,133.24074074074076
B08FRNSVQT,5056721861487.0,Essential Cream/Pink Lily Mix Bouquet,Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gif,0.19213973799126638,[??] NEEDS VERIFICATION,Type match: flower,50.0,8.947916666666668,254.9264007597341
B0FQC36L7Q,5038168037076.0,Baby's Breath Artificial Flower - Royal Blue (12 Stems),"12 Pcs Artificial Flowers, Blue Artificial Gypsophila, Baby ",0.2575107296137339,[??] NEEDS VERIFICATION,Type match: flower; Type match: baby,50.0,2.398333333333333,133.24074074074076
B08FRNSVQT,5056721861500.0,Essential Vintage Purple/Pink Lily Mix Bouquet,Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gif,0.2184873949579832,[??] NEEDS VERIFICATION,Type match: flower,50.0,6.181666666666667,176.11585944919278
B09MYX8XR4,5023797311048.0,Pom-Pom Hats in 2 Assorted Designs (Grey & White),Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece,0.2754491017964072,[??] NEEDS VERIFICATION,Similarity only,50.0,0.4716666666666673,12.156357388316168
B0DSFFKH1T,5055141659063.0,Bright Red APAC Satin Ribbon (25mm),"Desk Fan, USB Desktop Fan with LED Display & Long Battery Li",0.2119815668202765,[??] NEEDS VERIFICATION,Similarity only,50.0,6.715000000000001,239.82142857142864
B0CSFH6QFV,5012128477904.0,Superhero Party Paltes - 8x9inch,54Pcs Superhero Party Tableware Decorations for Boys Birthda,0.23529411764705882,[??] NEEDS VERIFICATION,Similarity only,50.0,3.961666666666668,302.4173027989823
B0D7H98PYV,5050750055473.0,5 Piece Sketchy Dinosaur Gift Set (0-9 Months),Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，,0.20689655172413793,[??] NEEDS VERIFICATION,Similarity only,50.0,6.320000000000004,101.12000000000006
B0D7H98PYV,5050750055459.0,5 Piece Sketchy Dinosaur Gift Set (0-9 Months),Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，,0.20689655172413793,[??] NEEDS VERIFICATION,Similarity only,50.0,6.320000000000004,101.12000000000006
B0C7H28VTY,5055992749050.0,Sweet Dreams Cloud Shelf,Set of 2 Cloud Shaped Floating Wall Shelf Decorative Bedroom,0.208955223880597,[??] NEEDS VERIFICATION,Similarity only,50.0,6.019583333333333,278.68441358024694
B09C27YPQV,5034566208438.0,Gigi Giraffe Comforter Blankie,Baby Comforter for Newborns | Soft Giraffe Comforter Blanket,0.26262626262626265,[??] NEEDS VERIFICATION,Similarity only,50.0,0.5483333333333336,9.687868080094232
B0DBTN42CD,5023797201066.0,Xmas Velcro Terry Printed Body Bib By Soft Touch,SATINIOR Christmas Baby Bibs Baby Feeding Bib First Christma,0.2631578947368421,[??] NEEDS VERIFICATION,Type match: bib,50.0,0.4216666666666666,27.204301075268816
B0C74HV4P3,742554363353.0,14 inch  Number Balloon - 7 - Light Pink,"Light Pink Foil Balloon Number 7, 40'' Giant Self Inflating ",0.26666666666666666,[??] NEEDS VERIFICATION,Type match: balloon,50.0,0.055,4.700854700854705
B0D2KCNK81,,Personalisable Grey Unbranded Sleepsuit with Chest Poppers (,Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & G,0.23622047244094488,[??] NEEDS VERIFICATION,Similarity only,50.0,2.3550000000000004,53.16027088036118
B0D2KCNK81,,Personalisable Grey Unbranded Sleepsuit with Chest Poppers (,Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & G,0.23622047244094488,[??] NEEDS VERIFICATION,Similarity only,50.0,2.2750000000000004,50.44345898004436
B08QVQZTQB,5050565561893.0,XLarge Super Soft Snuggle Hoodie    Full Card Wrap (4 Asst C,Oversized Teddy Fleece Hoodie Blanket for Women Cuddly Sherp,0.225,[??] NEEDS VERIFICATION,Similarity only,50.0,3.1845833333333298,21.31581883087905
B0F5W8LC3G,5054741621784.0,104cm PES Twig Branches (12/144),12PCS Artificial Faux Curly Twigs Willow Branches Stems for ,0.19130434782608696,[??] NEEDS VERIFICATION,Similarity only,50.0,6.478333333333334,327.18855218855225
B07WCY7DWG,,Blue Baby Blanks unbranded velcro bib  - 100% cotton,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorb,0.23880597014925373,[??] NEEDS VERIFICATION,Type match: bib; Type match: baby,50.0,1.505000000000001,67.18750000000003
B08FRNSVQT,5056721861470.0,Essential Vintage Pink Lily Mix Bouquet,Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gif,0.19047619047619047,[??] NEEDS VERIFICATION,Type match: flower,50.0,6.181666666666667,176.11585944919278
B0D2KBLZGC,5023797308703.0,"2 Pack Sleepsuit - (Clouds & Stars, Blue)",Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & G,0.23423423423423423,[??] NEEDS VERIFICATION,Similarity only,50.0,1.6566666666666687,21.239316239316267
B0DR8229TX,5056283884894.0,Assorted Girls Printed Metal Water Bottle (350ml),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless",0.23673469387755103,[??] NEEDS VERIFICATION,Similarity only,50.0,1.3416666666666666,30.913978494623656
B0F595VLDW,5056283884399.0,Girls Printed Drinks Bottle (600ml) (Assorted Designs),"Kids Water Bottle With Straw, 600ml Children Drinks for Scho",0.23958333333333334,[??] NEEDS VERIFICATION,Similarity only,50.0,0.5766666666666658,32.580037664783376
B0D2KBLZGC,5023797308734.0,"2 Pack Sleepsuit (Clouds & Stars, Grey)",Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & G,0.22727272727272727,[??] NEEDS VERIFICATION,Similarity only,50.0,1.6566666666666687,21.239316239316267
B0DR8229TX,5056283884870.0,Assorted Boys Printed Metal Water Bottle (350ml),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless",0.22950819672131148,[??] NEEDS VERIFICATION,Similarity only,50.0,1.3416666666666666,30.913978494623656
B07567YR55,5056349261416.0,Balmoral Wild Rose Orange (65cm),Veryhome 10 Pcs Women's Day Artificial Roses Silk Flowers Fa,0.21782178217821782,[??] NEEDS VERIFICATION,Type match: flower,50.0,2.4750000000000014,76.15384615384619
B0CFY25SN9,5055579121675.0,20cm  Oval Bread Basket (100),10 inch Bread Proofing Basket Set 100% Natural Bread Banneto,0.18584070796460178,[??] NEEDS VERIFICATION,Type match: basket,50.0,5.431666666666668,323.31349206349216
B0DK77XCB4,5055442155431.0,Men's 5 Pack White Sport Socks,"6 Pairs Cushioned Crew Sport Socks, Plain Cotton Athletic So",0.20212765957446807,[??] NEEDS VERIFICATION,Type match: sock,50.0,3.525000000000002,220.3125000000001
B0CLX4KKBJ,5026619590140.0,Pencils & Novelty Erasers,"64 PCS Novelty Pencil and Rubber Set,32 Cute Rubbers Erasers",0.19689119170984457,[??] NEEDS VERIFICATION,Similarity only,50.0,3.686666666666668,519.2488262910799
B0CFHQ66V9,681070110648.0,Age 30 Clearview Balloon - Blue (24 inch),"Blue Silver 30th Birthday Latex Balloons, Navy Blue Silver H",0.225,[??] NEEDS VERIFICATION,Type match: balloon,50.0,0.6983333333333341,34.23202614379089
B0DK77XCB4,5055442105788.0,Men's 5 Pack White Sport Socks,"6 Pairs Cushioned Crew Sport Socks, Plain Cotton Athletic So",0.20212765957446807,[??] NEEDS VERIFICATION,Type match: sock,50.0,2.825000000000002,122.82608695652183
B0FF92LKWG,681070121675.0,ECO 18inch Birthday Star Metallic Balloon,"Green Star Balloons Foil, 10PCS Green Foil Stars Shape Ballo",0.20600858369098712,[??] NEEDS VERIFICATION,Type match: balloon,50.0,2.248333333333334,145.99567099567105
B0CLX4KKBJ,5012128470684.0,Pencils & Novelty Erasers,"64 PCS Novelty Pencil and Rubber Set,32 Cute Rubbers Erasers",0.19689119170984457,[??] NEEDS VERIFICATION,Similarity only,50.0,3.0566666666666684,228.1094527363185
B0DM6RSVB4,5055579197564.0,Pearlised Cream Living Vase (x30),"Toy Clean-Up Vacuum for Children – Works with LEGO Bricks, L",0.14814814814814814,[XX] LIKELY FALSE,Similarity only,50.0,7.928333333333339,38.67479674796751
B0D2KBLZGC,5023797308857.0,"2 Pack Sleepsuit (Dino, Navy)",Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & G,0.20952380952380953,[??] NEEDS VERIFICATION,Similarity only,50.0,1.6566666666666687,21.239316239316267
B0DTHQVPP6,39938063146.0,Fun at One - Pink 9'' Dinner plate - pk8,30 Pcs Pink Paper Plates 9 Inch Disposable Scalloped Party P,0.22485207100591717,[??] NEEDS VERIFICATION,Similarity only,50.0,0.1150000000000004,6.250000000000024
B0F6LQFD59,5060175497352.0,Ben 10 Party Invitations,"HOMANGA 20Pcs Party Invitations for Kids, Birthday Invitatio",0.21649484536082475,[??] NEEDS VERIFICATION,Similarity only,50.0,0.5116666666666667,27.65765765765766
B07LDBD9MW,5035320610313.0,Baby Pink Organza Roll,Weddecor 25m x 29cm Snow Sheer Baby Pink Organza Roll Sash G,0.205607476635514,[??] NEEDS VERIFICATION,Type match: baby,50.0,1.0866666666666678,62.09523809523816
B088SYHTDL,5056721838847.0,Blue Essential Hydrangea Bouquet,"Artificial Flowers, 2 Pack Fake Peony Silk Light Blue Hydran",0.19047619047619047,[??] NEEDS VERIFICATION,Type match: flower,50.0,2.067916666666667,109.41358024691358
B074W8Q1Y8,,100% Cotton jersey baby scratch mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (B,0.7090909090909091,[OK] TRUE MATCH,Type match: baby,50.0,0.1366666666666669,8.134920634920652
B0F5PFP34N,5056349283494.0,Glamis Single Peony Burgundy (62cm),Peony Artificial Silk Flowers 2 Bunches Burgundy Fake Flower,0.20253164556962025,[??] NEEDS VERIFICATION,Similarity only,50.0,0.4837499999999999,15.50480769230769
B0DWDWH5MZ,5055442154533.0,Kids 3pk Plain Sock - Black 27-30 / 9-12,Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，,0.09734513274336283,[XX] LIKELY FALSE,"Type MISMATCH: supplier=sock, amazon=different",50.0,10.870000000000005,639.4117647058825
B08GG4C729,5055977378527.0,White Emperor Amaryllis,White Amaryllis Flowering Gift Box | Complete Kit with Bulbs,0.18404907975460122,[??] NEEDS VERIFICATION,Similarity only,50.0,1.1216666666666668,18.78838637632608
B0BS3JYTBJ,5056721839318.0,Essential Purple Thistle,HUIANER 2 Stems Artificial Thistle Spray Eryngium Flowers Ar,0.1388888888888889,[XX] LIKELY FALSE,Similarity only,50.0,5.499583333333335,369.099552572707
B07FK17H42,8001565351127.0,Red Polypropylene Ribbon,"INERRA Ribbon - 100 Yards - 50mm (2"") Florist Wedding Car an",0.17647058823529413,[??] NEEDS VERIFICATION,Similarity only,50.0,0.5416666666666676,18.361581920903987
B0DCVB9YZN,5063436125261.0,Dinosaur Maze Game,"Montessori Toys for 2 3 4 5 Years Old, Magnetic Color & Numb",0.14925373134328357,[XX] LIKELY FALSE,Similarity only,50.0,2.819583333333334,60.24750712250714
B0CKHT1H3B,5056721851297.0,Essential Dark Pink Rose,"MAYJAM Rose Essential Oil 10ML - Pure, Undiluted - Premium Q",0.17391304347826086,[??] NEEDS VERIFICATION,Type match: flower,50.0,0.2345833333333336,26.357677902621745
B0FKM67XC8,11179068012.0,Pink & White Sparkly Cupcake Pick (71cm),"Mother's Choice Organic Cotton Baby Socks, 12 Pairs, Unisex ",0.12807881773399016,[XX] LIKELY FALSE,Similarity only,50.0,4.335000000000002,296.9178082191782
B0BPRRRCHC,5056721862033.0,Golden Oval Two Tone Tray Basket with Handles (Large),"40cm x 30cm Clear Acrylic Serving Tray with Golden Handles, ",0.14912280701754385,[XX] LIKELY FALSE,"Type MISMATCH: supplier=basket, amazon=different",50.0,1.74,47.8021978021978
B0BPRRRCHC,5056721861982.0,Golden Oval Two Tone Tray Basket with Handles (Large),"40cm x 30cm Clear Acrylic Serving Tray with Golden Handles, ",0.14912280701754385,[XX] LIKELY FALSE,"Type MISMATCH: supplier=basket, amazon=different",50.0,1.66,44.623655913978496
B0DY4HCCT5,5055977372242.0,Light Pink Arundel Rose Bouquet (26cm),"LARDUX 24 Pcs Glitter Roses Bouquet, Valentine's Day Artific",0.09361702127659574,[XX] LIKELY FALSE,Type match: flower,50.0,5.901666666666664,181.58974358974348
B0DY4HCCT5,5055977372617.0,Light Pink Arundel Romance Bouquet (28cm),"LARDUX 24 Pcs Glitter Roses Bouquet, Valentine's Day Artific",0.09243697478991597,[XX] LIKELY FALSE,Type match: flower,50.0,5.901666666666664,181.58974358974348
B0D99XCR4F,5056721839189.0,Essential Yellow Sunflower,"Sunflower Gifts for Women, Birthday Hampers Pamper Gifts for",0.08450704225352113,[XX] LIKELY FALSE,Type match: flower,50.0,6.028333333333334,247.0628415300547
B0D99XCR4F,5056721871189.0,Essential Yellow Sunflower,"Sunflower Gifts for Women, Birthday Hampers Pamper Gifts for",0.08450704225352113,[XX] LIKELY FALSE,Type match: flower,50.0,5.898333333333334,229.50713359273672
B09ZVKKLXB,8412497161300.0,Minions 2 Lunch Box Set With Bottle (Assorted Designs),Grupo Erik Insulated Lunch Bag - Minion Gifts | 8 x 9 x 5 in,0.1382488479262673,[XX] LIKELY FALSE,Similarity only,50.0,0.1312499999999996,5.446058091286292
B0D99XCR4F,5056721835891.0,Essential Yellow Sunflower,"Sunflower Gifts for Women, Birthday Hampers Pamper Gifts for",0.08450704225352113,[XX] LIKELY FALSE,Type match: flower,50.0,5.078333333333334,149.80334316617504
B0FL2QV9RW,5056188242249.0,Pink Rolled Polar Blanket,"Dreamscene Fleece Throw Blanket for Sofa, Ultra Soft Warm Co",0.12,[XX] LIKELY FALSE,Type match: blanket,50.0,0.8912499999999997,54.01515151515149
B0F9PHPXTP,5055579118767.0,Deep Pink Hand Tie Bag (19 x 25cm),"Trim Removal Tools, Pry Tools, Car Pry Tool Kit, Car Panel D",0.11518324607329843,[XX] LIKELY FALSE,Similarity only,50.0,0.6316666666666668,60.7371794871795
B074W8Q1Y8,,Infants Anti-scratch Mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (B,0.5858585858585859,[OK] TRUE MATCH,Type match: baby,50.0,0.2166666666666667,13.541666666666677
B074W7L6J2,,Infants Anti-scratch Mittens - Pink,Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink,0.5523809523809524,[OK] TRUE MATCH,Type match: baby,50.0,0.0366666666666668,2.059925093632969
B074W7L6J2,,Infants Anti-scratch Mittens - Pink,Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink,0.5523809523809524,[OK] TRUE MATCH,Type match: baby,50.0,0.0166666666666668,0.9259259259259348
B0DCBBLLLY,5033601583554.0,Blue Chevron Perfume Bag,Sibba Makeup Pouch Pencil Bag 1PC Small Cosmetic Toiletry Ca,0.03864734299516908,[XX] LIKELY FALSE,Similarity only,50.0,0.2916666666666672,27.00617283950622
B0CCPDMS3D,,White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (0,Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organ,0.36666666666666664,[??] POSSIBLE MATCH,Similarity only,50.0,4.451250000000002,190.22435897435903
B0CCPDMS3D,,100% Cotton Short Sleeve T-Shirt (0-3 Months),Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organ,0.18604651162790697,[??] NEEDS VERIFICATION,Similarity only,50.0,4.451250000000002,190.22435897435903
