SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
wooden pvc adhesive wallpaper,Self-Adhesive Wood Grating Wallpaper Wood Stripe Grain Natural Wooden Slats Wallpaper Peel and Stick Contact Paper PVC Vinyl Film Removable Waterproof,6923456813588.0,,B0BRXJCBM3,1.008,8.49,1.305,93.88489208633092,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=4)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,48,AMAZON_EAN_MISSING | BRAND_MISMATCH
BLOC PAINT ROLLER TRAY 9 INCH,"Hamilton for The Trade Paint Roller Tray | 9"", Black",5056170326841.0,5056405100277.0,B0BS72TKTM,1.14,6.28,-0.3566666666666664,-23.777777777777764,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5056170326841 vs amazon=5056405100277,Moderate title match (sim=0.62, shared=3)",False,Diy   Tools,TIER_2_LIKELY,58,EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
SPLENDID PLASTIC 40 PLATES 9 INCH,"GROHE VitalioFlex Silver TwistStop - Smooth Shower Hose 1.5 m (Tensile Strength 50 kg, Pressure Resistance Up to 5 Bar, Heat Resistance 70°C, Universal Connection G 1/2'' x 1/2''), Chrome, 27505001",5060357993450.0,4005176775369.0,B0BS73DXZH,4.188000000000001,20.22,7.240000000000003,179.20792079207928,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5060357993450 vs amazon=4005176775369,Weak title match (sim=0.16, shared=0)",False,Disposable Tableware,TIER_4_REJECTED,9,EAN_MISMATCH | TITLE_MISMATCH | BRAND_MISMATCH
CAROLINE FOIL 12 DISH & LIDS 8oz 1000,"SENENQU 50 Sets 8 Inch Foil Trays with Lids, 1000ml Disposable Tin Foil Food Containers, Round Aluminum Foil Flan Dishes Pie Cases for Baking Roasting Food Storage Takeaway | Freezer & Oven Safe",5012145000628.0,,B0BS9DP65R,1.104,15.99,5.875000000000001,399.6598639455782,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,22,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
MARKSMAN HACKSAW MINI,"Compact Mini Hacksaw & Junior Hack Saw Set – Simple Replacement – Standard Sizes – Fine Tooth Cutting Blade for Cutting Plastic & Wood, Perfect for DIY & Craft Projects (2pc Hacksaw Set)",5038673600420.0,5056622313467.0,B0BSXQTDT3,1.008,4.98,0.3800000000000004,27.338129496402907,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673600420 vs amazon=5056622313467,Weak title match (sim=0.17, shared=2)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,29,EAN_MISMATCH | BRAND_MISMATCH
AIRWICK PLUG REFILL COCOA & VANILLA PK6,"Air Wick Electric Refill - Sweet vanilla and shea butter,Pack 2 x 19 ml (Packing May Vary)",5059001016300.0,5011417559581.0,B0BT1XBWQT,12.756,7.5,-8.180000000000001,-73.16636851520573,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5059001016300 vs amazon=5011417559581,Weak title match (sim=0.47, shared=2)",False,Air Fresheners,TIER_3_NEEDS_REVIEW,35,EAN_MISMATCH | UNPROFITABLE
FACIAL WAX STRIPS & FINISHING 16PC,"Veet Expert Waxing Strips for Sensitive Skin - 20 Cold Wax Strips & 4 Finish Wipes for Eyebrow, Facial Hair Removal - Hydrating, Exfoliating, Ideal for Face",5056239472038.0,5011417588345.0,B0BT87WLHH,1.14,5.25,0.9449999999999998,62.99999999999999,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5056239472038 vs amazon=5011417588345,Weak title match (sim=0.30, shared=3)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,37,EAN_MISMATCH | BRAND_MISMATCH
KINGFISHER PLASTIC 32 SHOT GLASSES,"Trimmer Dual Line Head, M8 x 1.25 Petrol Strimmer Replacement Head for Grass Brush Cutter",5013478110107.0,,B0BTBXX17Q,0.852,9.77,2.711666666666668,215.21164021164032,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=0)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,21,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
BRIGHT & HOMELY BIO-DEGRADABLE WOODEN KNIVES PACK OF 100,Honeywell 40003916-001 5 Wire Compatible 22mm & 28mm 2 Port Motorized Zone Valve Actuator Motor (Normally Closed) V4043H1056 272848 - Hanicks,5050796012553.0,,B0BTJ5B825,0.804,49.0,30.19333333333333,2474.863387978142,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0),Suspiciously high ROI: 2475%,Price ratio 60.9x - likely mismatch",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,17,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
PPS FOIL CONTAINER RECTANGLE 262X274X76MM,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|1 Litre Rectangle |, Silver",5030481930782.0,5060918301267.0,B0BTJC8Z7L,1.308,7.89,1.0550000000000002,64.32926829268293,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5030481930782 vs amazon=5060918301267,Weak title match (sim=0.25, shared=3)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,35,EAN_MISMATCH | BRAND_MISMATCH
SUPERIOR FOIL 10 CONTAINERS & LID .75 LTR,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|0.75 Litre |, Silver",5060357990046.0,5060918301243.0,B0BTJDLQTS,1.68,6.95,0.1016666666666668,5.21367521367522,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5060357990046 vs amazon=5060918301243,Weak title match (sim=0.30, shared=3)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,47,EAN_MISMATCH | BRAND_MISMATCH
BRIGHT & HOMELY NAIL CLIPPER SET 3PCS,Nail Clippers Manicure Set DUAIU 12PCs Professional Nail Clipper Set Stainless Steel Pedicure Kit for Men Women Nail Care Tools Grooming Kit with Travel Case,5050796010573.0,,B0BTP9SPKG,0.744,7.99,2.4283333333333346,207.54985754985768,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,32,AMAZON_EAN_MISSING | BRAND_MISMATCH
PAN AROMA AIR FRESHENER MINI GEL ASSORTED PACK OF 3,sparefixd for Hoover H WASH Door Lock Interlock Catch Washing Machine,5053249265278.0,5059631562888.0,B0BTQ1XXJF,1.08,13.95,6.021249999999999,415.2586206896551,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5053249265278 vs amazon=5059631562888,Weak title match (sim=0.35, shared=0)",False,Candles Air Fresheners Diffuse,TIER_3_NEEDS_REVIEW,22,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
GSD GLUE CLEAR 30ML,CLEAR GLUE - MULTI PURPOSE 30ML – 12/24 BLISTERS PACKS (12),5060066940127.0,5061006020350.0,B0BTTVJXPH,0.744,20.99,11.287916666666668,964.7792022792024,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5060066940127 vs amazon=5061006020350,Moderate title match (sim=0.36, shared=3),Price ratio 28.2x - likely mismatch",False,Diy   Tools,TIER_3_NEEDS_REVIEW,50,EAN_MISMATCH | EXTREME_PRICE_RATIO
PPS PLASTIC 4 CONTAINERS & LID RECT 650ML,"Caterserve 25 Takeaway Plastic Containers With lids 650ml - Microwave and Dishwasher safe - Ideal for Food storage and Meal Prep - BPA free,recyclable,reusable",50304811930217.0,5060659231885.0,B0BTZDR9GD,0.672,14.97,5.985000000000002,539.1891891891893,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_PRICE_RATIO","EAN mismatch: supplier=50304811930217 vs amazon=5060659231885,Weak title match (sim=0.32, shared=3),Price ratio 22.3x - likely mismatch",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,41,EAN_MISMATCH | BRAND_MISMATCH | EXTREME_PRICE_RATIO
BATH LOOFAH BALL IN NET BAG  3PC,"Loofah Shower Puff 3Pcs - Ultra Soft Mesh Bath Sponges for Adults Exfoliating, Scrubbing and Cleaning - Body Scrubbers for Use in Shower",5050565759894.0,,B0BVBN9977,1.008,5.59,0.1483333333333331,10.671462829736193,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,33,AMAZON_EAN_MISSING | TITLE_WEAK
BEAUTY WOOD EFFECT BRUSH OVAL,"Boar Bristle Oval Hair Brush by RustiK, Bamboo, Eco Friendly, Detangling, Nylon Soft Pin, Scalp Massaging, Anti Static, Paddle Brush, Woodcrafted For Men and Women.",5014749141578.0,5065005761207.0,B0BVJKQCMG,1.272,6.49,0.8583333333333336,53.31262939958593,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5014749141578 vs amazon=5065005761207,Weak title match (sim=0.15, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,21,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
GLAMOUR STUDIO HAIR GRIPS 200PC,200pcs Hair Pins 7cm U-Shaped Long Bobby Pins Brown Hair Bun with Storage Box Grips for Thick Women Girls Wedding Styling Accessories,5050565446121.0,,B0BVVVBKX2,1.008,8.99,2.567916666666667,184.742206235012,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,24,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
ASHLEY 100PCE ASSORTED WHITE CABLE TIES,"100pc White Plastic Cable Ties, 3 Different Sized Tie Wraps, Durable Strong Plastic Material Ensuring Longevity, Self Locking Zip Ties Ideal for Home, Office, Garden and DIY (White)",5017403129523.0,,B0BW84414F,1.008,3.99,-0.9737500000000002,-70.05395683453239,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=3)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | UNPROFITABLE
VINYL ROLL NATURAL WOOD 1.2M,"Rainberg Folding Ironing Board, 122 x 38cm Ironing Surface, Adjustable Height Up To (78-91cm), Includes Silicone Iron Rest, Durable with Safety Lock & Anti-Skid Feet, Foldable Ironing Boards (Black)",5017403137191.0,5060783494460.0,B0BWB8VV3R,1.008,33.14,9.616666666666667,691.8465227817745,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5017403137191 vs amazon=5060783494460,Very weak title match (sim=0.13, shared=0),Price ratio 32.9x - likely mismatch",False,Diy   Tools,TIER_4_REJECTED,10,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_PRICE_RATIO
RYSONS BATHROOM SHOWER MAT NON SLIP,"MOONLIGHT20015 Shower Bath Mat Non Slip Anti Mould & Mildew with Strong Suction Cups Grip and Drain Holes Soft Rubber Shower Mats - PVC Bathroom Mat Machine Washable (70x38cm, White)",5056239428103.0,5056243921980.0,B0BWRWXG14,1.14,8.49,1.235,82.33333333333333,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5056239428103 vs amazon=5056243921980,Weak title match (sim=0.22, shared=5)",False,Bathroom   Cosmetics   Beauty,TIER_2_LIKELY,55,EAN_MISMATCH
INTERDENTAL BRUSHES 6 PACK ASSORTED,Alphabet Flash Cards - Thick ABC Flashcards for Kids Ages 3-6 - Lower case & Upper case Letter Recognition - Learn to Read Activity,505565430533.0,5065013815053.0,B0BWX2SN81,1.008,15.99,6.495000000000001,467.2661870503598,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=505565430533 vs amazon=5065013815053,Weak title match (sim=0.21, shared=0)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,15,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
MARKSMAN WIRE BRUSH 3PCE ASS SIZE,"Hand Wire Brush Set 4 Pcs with Stainless Steel Brush and Brass Brush,Wire Brush for Cleaning Rust, Paint and Welding Slag (2 Big,2 Small)",5038673640976.0,,B0BX2CQGSN,1.008,5.99,0.4429166666666667,31.864508393285373,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=2)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,31,AMAZON_EAN_MISSING | TITLE_WEAK
SIL SHOWER CAPS 2 assorted,"Shower Caps, 2 Pack Waterproof Bath Caps Large Reusable Shower Hats, Elastic Band Double Layers Hair Bath Caps with Soft Ruffled Edge for Women Girls Ladies Spa Salon Home Use",5024418546627.0,,B0BXDLS4PN,1.008,3.99,0.0950000000000003,6.834532374100741,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,42,AMAZON_EAN_MISSING
SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,STRONGTHIUM 212cc GX160 Ignition Coil Assemlby for Predator 212 224cc Honda GX200 GX120 GX140 Coleman 196cc 5.5 6.5 hp,5060357993368.0,,B0BXKCQD4L,3.48,11.39,1.471666666666667,42.65700483091788,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,16,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
RAPIDE EVERYDAY PAINT BRUSH 3 INCH,"Double Thick Chip Paint Brush, 3 inch / 75mm Wood Stain Brushes for Painting Walls and Fence Staining, Wooden Handle Masonry Paintbrush for Varnish, Paste, Gesso and Limewash",5055319511254.0,886478626672.0,B0BXKRP8C9,1.008,5.99,1.151666666666667,82.85371702637892,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055319511254 vs amazon=886478626672,Weak title match (sim=0.22, shared=3)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,34,EAN_MISMATCH | BRAND_MISMATCH
SIL HAIR CUTTING SPRAYER 500ML,"SenZee Spray Bottles for Hair 500ml, Misting Water Spray Bottle for Hair Cleaning Hairdresser Refillable Clear Empty Trigger Sprayer 2 Pack",5024418544906.0,616519720713.0,B0BXPK4JGB,1.008,5.98,0.4433333333333339,31.894484412470064,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5024418544906 vs amazon=616519720713,Weak title match (sim=0.26, shared=3)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,37,EAN_MISMATCH | BRAND_MISMATCH
RYSONS BATHROOM SOAP HOLDER 3PCE,"2PCS Silicone Soap Dish, Anti-Slip Soap Holder Flexible, Non-slip and Portable Shower Soap Box, Self Draining Shower Soap Dish for Shower, Bathroom, Kitchen Sponges, Easy Cleaning",5056239428080.0,,B0BXRZTCWP,1.476,3.99,-0.565,-31.74157303370786,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.20, shared=3)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,43,AMAZON_EAN_MISSING | UNPROFITABLE
STATUS LED R80 SPOT PEARL ES W/W EACH,Washing Machine Door Lock Interlock for Hotpoint Indesit C00306612,5022822215603.0,,B0BXSZLWVK,2.8200000000000003,14.95,5.279583333333334,182.05459770114945,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.10, shared=0)",False,Light Bulbs,TIER_3_NEEDS_REVIEW,17,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
LIFETIME NAIL CLIPPERS,"BEZOX Well-Made Nail Clipper Set 2 Pcs, Wide Jaw Opening Nail Clipper for Fingernail and Toenail, Premium Stainless Steel Sharp Sturdy Finger Nail Clipper",8711252542379.0,,B0BXX1FJNK,0.936,5.99,1.5116666666666665,113.65914786967416,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.20, shared=1)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,21,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
TRAVEL MIRROR,"OSDUE Folding Tabletop Mirror, 25.5 * 18cm Black PU Leather Portable Travel and Desktop Vanity Mirror with Stand for Office Desk, Vanity Table, Camping",5056175915644.0,,B0BYNGLQFX,1.008,5.99,1.2516666666666667,90.04796163069544,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.16, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING | BRAND_MISMATCH
FACE CLEANING SPONGE,"AUAUY Compressed Facial Sponges, 20 Count Cellulose Facial Sponges for Daily Cleansing, 100% Natural Wood Pulp Cotton Face Washing Sponge for Facial Cleansing, Exfoliating Mask, Makeup Removal",5056283822698.0,,B0BYV5S5NJ,1.008,4.39,0.4183333333333331,30.095923261390865,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,33,AMAZON_EAN_MISSING | BRAND_MISMATCH
TIDYZ FREEZER BAGS 100 PCS XLLARGE,"DEERC Brushless Extreme High Speed RC Truck, 1:16 4X4 RTR Fast RC Cars for Adults, Max 45mph All Terrains RC Monster Truck, Off Road Hobby Electric Vehicle Gift for Boys, 2 Battery",5025364005671.0,,B0BYZ1XZHY,0.744,102.99,65.615,5608.119658119658,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.12, shared=0),Suspiciously high ROI: 5608%,Price ratio 138.4x - likely mismatch",False,Bin Bag Carrier Bag Paper Bag,TIER_4_REJECTED,14,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
PPS 3PLY 33CM 20 NAPKINS LIME,"EquiGrass™ 5kg Professional Grass Seed Repair Mix for Paddocks and Grazing Areas, Covering ½ Acre",5030481991158.0,737655506570.0,B0BZ1WB1XP,0.672,37.4,20.88666666666667,1881.6816816816813,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5030481991158 vs amazon=737655506570,Weak title match (sim=0.21, shared=0),Suspiciously high ROI: 1882%,Price ratio 55.7x - likely mismatch",False,Disposable Tableware,TIER_4_REJECTED,11,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
PPS WOODEN ICE CREAM 100 SCOOP 70MM,"Oliver's Kitchen ® Ice Cream Scoop & Spade - Create 'Instagram-Worthy' Desserts at Home! Premium Quality Ice Cream Scooper with Stylish, Ergonomic Wooden Handle",5030481800511.0,5065010199118.0,B0BZ55XYW5,1.332,7.99,2.0683333333333342,124.59839357429723,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5030481800511 vs amazon=5065010199118,Weak title match (sim=0.25, shared=4)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,39,EAN_MISMATCH | BRAND_MISMATCH
ADORN ICE BUCKET WITH TONG 1 LTR,"Stainless Steel Ice Bucket, Double-Layer Thermal Insulation Ice Bucket with Lid,Strainer and Ice Tong, Perfect for Home Bar, Restaurant, BBQ, Parties, Clubs (1.3L)",6923456818347.0,700973389705.0,B0BZHS81MQ,3.66,13.59,2.025000000000002,56.250000000000064,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=6923456818347 vs amazon=700973389705,Weak title match (sim=0.32, shared=3)",False,Glass Tableware,TIER_3_NEEDS_REVIEW,40,EAN_MISMATCH | BRAND_MISMATCH
KINGFISHER PLASTIC CHAMPAGNE 6 GLASSES,"Tosnail 18 Pack 6oz Plastic Champagne Flutes Champagne Glasses, 180ml Resuable Plastic Wine Glasses, Clear Wine Cups, Tall Drinking Cups for Parties",5013478110077.0,,B0BZRXPX2M,0.9,18.99,6.954999999999999,534.9999999999999,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.31, shared=3),Price ratio 21.1x - likely mismatch",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,43,AMAZON_EAN_MISSING | BRAND_MISMATCH | EXTREME_PRICE_RATIO
MARKSMAN WOOD SCULPT CARVING KNIVES 6PC,"Wood Carving Tools Set, 5Pcs High Manganese Steel Hand Wood Whittling Kit for Beginners, Woodworking Carving Tool with Spoon Knife, Woods Whittling, Chip Carvings Tools and Storage Bag",5038673560052.0,,B0BZY7YRR7,1.212,17.99,7.731666666666665,495.619658119658,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,24,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
PPS CUTLERY CLEAR HEAVYDUTY 50 KNIVES,"BYKITCHEN Silicone Air Fryer Liners for Ninja Dual 9.5L/Tower 9L/Instant Vortex/Salter, Large Air Fryer Accessories for Ninja AF451UK/AF400UK/EMtronics/Devology & Other 2 Drawer Air Fryer",5030481950216.0,,B0C19Z41C6,0.924,7.59,1.635,123.86363636363636,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.14, shared=0)",False,Disposable Tableware,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
STATUS 11W E/S A70 GLS DAY LIGHT FILAMENT LED LIGHT BULB SINGLE,Status 11w = 100w = 1520 lumens Filament LED - A70 GLS - BC - Clear - Day Light - 1 pk Box - in White CDU,5022822222168.0,5022822216686.0,B0C1MSZBWH,2.76,9.25,0.988333333333334,34.67836257309944,TIER_4_REJECTED,0,EAN_MISMATCH,"EAN mismatch: supplier=5022822222168 vs amazon=5022822216686,Moderate title match (sim=0.52, shared=8),Brand match: status",False,Light Bulbs,TIER_2_LIKELY,80,EAN_VARIANT
PAN AROMA COLOUR TEALIGHTS VANILLA BEAN PACK OF 12,"KARAN KING® 8 Hour UNSCENTED Long Burning TEALIGHT Candles - Long Lasting - Cotton Wicks - Versatile (Weddings, Birthdays, Parties, Restaurants, Massage Parlors, Spa) (Pack of 100)",5053249265155.0,7864869736592.0,B0C1W5WZ3Z,1.08,10.29,0.5387499999999996,37.15517241379308,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5053249265155 vs amazon=7864869736592,Weak title match (sim=0.30, shared=0)",False,Candles Air Fresheners Diffuse,TIER_3_NEEDS_REVIEW,21,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
THL SPOON PLASTIC LUX REUSABLE 25PCS,"CAMRI Gold Teaspoons Set of 6 – Stainless Steel Tea Spoons, 5.3 inches, Golden Mirror Finishing Teaspoon for Dessert & Coffee, Sturdy, Cutlery Spoon Set for Home & Restaurant(C37-6 Pcs)",8691444226839.0,,B0C24DFWNQ,0.852,9.99,3.835000000000001,304.36507936507945,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=1)",False,Disposable Tableware,TIER_3_NEEDS_REVIEW,20,AMAZON_EAN_MISSING | TITLE_WEAK
MARKSMAN SCRAPER PLASTIC 3PC,"1x Camshaft Adjustment Valve VCT Solenoid 11367604292 11367587760 V758776080 for Citroën C3 C4 Cooper R56 R57 Peugeot 207 307 208 308, Timing Control Solenoid Valve VVT Cam Phaser Actuator",5038673601380.0,,B0C2JF4XSJ,1.008,23.0,11.386666666666668,819.1846522781775,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.14, shared=0),Price ratio 22.8x - likely mismatch",False,Diy   Tools,TIER_4_REJECTED,10,AMAZON_EAN_MISSING | TITLE_MISMATCH | BRAND_MISMATCH | EXTREME_PRICE_RATIO
AIRWICK ACTIVE FRESH COMPLETE KIT BARCELONA PK4,"Control Knob/Switch Compatable With IDV65UK, IDC85, IDC8T3 Tumble Dryer",5059001022745.0,,B0C39284R5,22.836,8.49,-15.976250000000002,-81.59473953013278,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=0)",False,Air Fresheners,TIER_3_NEEDS_REVIEW,18,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
