SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,Unit_Qty_Flag,Unit_Qty_Note,Bucket
Wooden Beer Bottle Opener 2 Assorted Designs,2 Piece Wooden Bottle Opener Wall Mounted with Hanging Rope Perfect for Beer Bottle with Two Names | I Make Beer Disappear | Save Water Drink Beer | Hanging Thread Attached | Lightweight |,5015302420536,5015302420536.0,B099Q7ZCM6,0.492,6.99,0.4049999999999998,42.18749999999999,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4)",True,https://www.poundwholesale.co.uk/wooden-beer-bottle-opener-2-assorted-designs,https://www.amazon.co.uk/dp/B099Q7ZCM6,,Wholesale Summer,MATCH,,B
Claradent Dental Floss 2 Pack,2 x Dental Floss Pack of 2 x 50M Dentiplus Wax Treated Mint Flavour Dental Care,5050375044463,5050375044463.0,B01NC0OXXX,0.888,4.39,0.5383333333333331,41.731266149870784,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",True,https://www.poundwholesale.co.uk/dental-floss-2-pack,https://www.amazon.co.uk/dp/B01NC0OXXX,,Wholesale Dental,MATCH,,B
Kitchen Krazy Black Swing Top Bin 30L,Swing Bin,5022092002088,5022092002088.0,B01N4WE4X3,5.268,12.99,1.8512500000000016,37.47469635627535,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.39, shared=2)",True,https://www.poundwholesale.co.uk/kitchen-krazy-black-swing-top-bin-30l,https://www.amazon.co.uk/dp/B01N4WE4X3,,Wholesale Home Accessories,MATCH,,B
Just Stationery A5 Document Stud Wallets 5 Pack,"10 Document Wallets, assorted colours, ideal for home, school & office 6048",5013922060484,5013922060484.0,B009TQNGJ8,0.852,5.82,0.4525000000000003,35.91269841269844,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.36, shared=2)",True,https://www.poundwholesale.co.uk/just-stationery-a5-document-stud-wallets-5-pack,https://www.amazon.co.uk/dp/B009TQNGJ8,,Wholesale Office Supplies,UNCLEAR,,B
Strawberry Planter Black Stackable Plant Pot,"Stackable Strawberry Planter – Tiered Vertical Garden Pots for Herbs, Flowers & Vegetables – Space-Saving Planter for Patio, Balcony & Garden – Indoor & Outdoor | 1, 3 or 6-Tier (1x Grey)",5022092018430,5022092018430.0,B0GQ525FFG,0.96,5.99,0.4829166666666666,35.7716049382716,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=3)",True,https://www.poundwholesale.co.uk/strawberry-planter-platinum-stackable-plant-pot,https://www.amazon.co.uk/dp/B0GQ525FFG,,Planting Growing,MATCH,,B
Prima Stainless Steel Kitchen Fruit Corer,"S/S Kitchen Gadget, Corer",5038673131535,5038673131535.0,B096QLT4WW,1.02,4.99,0.4883333333333339,34.88095238095243,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.56, shared=2)",True,https://www.poundwholesale.co.uk/prima-stainless-steel-kitchen-fruit-corer,https://www.amazon.co.uk/dp/B096QLT4WW,,Wholesale Kitchen Utensils Cutlery,MATCH,,B
Royle Home Black Stainless Steel Can Opener 20cm,Can Opener Heavy Duty with Plastic Grip Handles by Royle Home,5015302478810,5015302478810.0,B00792DQ8A,1.86,8.0,0.7166666666666668,34.126984126984134,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=4)",True,https://www.poundwholesale.co.uk/20cm-black-can-opener-stainless-steel-with-pp-handles,https://www.amazon.co.uk/dp/B00792DQ8A,,Wholesale Kitchen Utensils Cutlery,MATCH,,B
Essential Electrical Air Duster Aerosol Spray 200ml,Lazer AIR Duster for Cleaning and Protecting All Electronic Equipment (Packaging May Vary),5055319557078,5055319557078.0,B006YT69BU,1.044,6.8,0.4766666666666663,33.568075117370874,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",True,https://www.poundwholesale.co.uk/air-duster-aerosol-200ml,https://www.amazon.co.uk/dp/B006YT69BU,,Multi Purpose Cleaners,MATCH,,B
151 Wooden Clothes Pegs 36 Pack,2 x 36 Wooden Pegs,5050373016721,5050373016721.0,B092VPYFH3,1.14,6.19,0.4745833333333342,31.63888888888895,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.49, shared=2)",True,https://www.poundwholesale.co.uk/151-wooden-clothes-pegs-36-pack,https://www.amazon.co.uk/dp/B092VPYFH3,,Laundry,UNCLEAR,,B
Ant Glue Traps 3 Pack,3pk Ant Traps | Home Bait Station | Stops and Glues Ants as an Insect Trapper,5038673210100,5038673210100.0,B08ZGJT9J4,0.72,3.99,0.3550000000000003,30.869565217391333,50.0,50.0,50,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=2)",True,https://www.poundwholesale.co.uk/ant-glue-traps-3-pack,https://www.amazon.co.uk/dp/B08ZGJT9J4,,Pest Killers Deterrents,MATCH,,A
Polytarps Economy Polyethylene 80GSM Blue Tarpaulin 5.4m X 7m,Caravan Stuff 4 U POLYETHYLENE TARPAULIN 5.3m x 6.9m,5025918823454,5025918823454.0,B005NY61DI,14.124,27.78,3.610000000000004,29.301948051948084,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.62, shared=2)",True,https://www.poundwholesale.co.uk/polytarps-economy-polyethylene-80gsm-blue-tarpaulin-5-4m-x-7m,https://www.amazon.co.uk/dp/B005NY61DI,,Wholesale Painting Decorating,MATCH,,B
Medium Foil Platters 42.6cm X 28.6cm X 2.9cm 3 Pack,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930027,5030481930027.0,B01HILDGK4,1.356,7.89,0.4550000000000007,27.08333333333337,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.46, shared=1)",True,https://www.poundwholesale.co.uk/foil-platters-42-6cm-x-28-6cm-x-2-9cm-3-pack,https://www.amazon.co.uk/dp/B01HILDGK4,Available (see Keepa data),Wholesale Foil,MATCH,,B
Lisseau Double-Sided Bathroom Mirror,"Double Sided Small Vanity Rotation Bathroom Mirror for Travel, Makeup, Eyebrows, Shaving - 10cm 1x / 3x Magnification - with 360° Transparent Pivot Stand.",5056175931880,5056175931880.0,B0BHX5K882,0.852,5.29,0.3083333333333333,24.47089947089947,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=4)",True,https://www.poundwholesale.co.uk/lisseau-double-sided-bathroom-mirror,https://www.amazon.co.uk/dp/B0BHX5K882,Available (see Keepa data),Wholesale Bathroom Accessories,MATCH,,B
Three Tier Storage Basket Caddy Silver,"3 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 40.7cm x Length 35.6cm x Width 25.4cm, Silver",5022092100005,5022092100005.0,B0BZ57TTM3,3.84,9.99,0.9162500000000005,24.433333333333344,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=4)",True,https://www.poundwholesale.co.uk/three-tier-storage-basket-caddy-silver,https://www.amazon.co.uk/dp/B0BZ57TTM3,,Wholesale Storage Boxes Containers,MATCH,,B
Square Foil Oven Dishes 22.2cm X 22.2cm X 4.6cm 3 Pack,3 x SQUARE ALUMINIUM FOIL ROASTING DISH - 23 x 23 x 5cm disposable catering oven tray,5030481930133,5030481930133.0,B01HI7XUOA,0.768,5.99,0.2516666666666668,21.148459383753515,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=3)",True,https://www.poundwholesale.co.uk/square-foil-oven-dishes-22-2cm-x-22-2cm-x-4-6cm-3-pack,https://www.amazon.co.uk/dp/B01HI7XUOA,,Wholesale Foil,MATCH,,B
Smart Choice Easy Clean Slicker Pet Grooming Brush Assorted Colours,"Dog Brush Cat Grooming Comb,Self Cleaning Pet Slicker Brushes with Smooth handle,Dog Grooming Tool with Button for Pet Shedding Brush Clean Tangled",5052516217590,5052516217590.0,B0FF2T7TTG,1.44,6.39,0.3662499999999999,20.928571428571427,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=5)",True,https://www.poundwholesale.co.uk/smart-choice-easy-clean-slicker-pet-grooming-brush-assorted-colours,https://www.amazon.co.uk/dp/B0FF2T7TTG,,Wholesale Pet Walking Grooming,MATCH,,B
Hugs & Kisses Baby Height Chart 20cm X 150cm,Wild animal height chart,5015302108656,5015302108656.0,B0BX7FMQFW,4.236,10.25,0.7704166666666679,18.882761437908528,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.48, shared=2)",True,https://www.poundwholesale.co.uk/hugs-kisses-baby-height-chart-20cm-x-150cm,https://www.amazon.co.uk/dp/B0BX7FMQFW,,Wholesale Baby Accessories,MATCH,,B
Hoot Animal Finger Puppets 5 Pack,"5PK Animal Finger Puppets Set, Educational Finger Puppets Toys for Girls Boys | Monkey, Zebra, Elephant, Giraffe, Lion |6cm BPA-free PVC Puppets | Bath Toys Easter Xmas Gift for Kids",5056283871818,5056283871818.0,B0CT2LPZSR,2.64,7.99,0.4995833333333335,18.16666666666667,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=3)",True,https://www.poundwholesale.co.uk/hoot-animal-finger-puppets-5-pack,https://www.amazon.co.uk/dp/B0CT2LPZSR,,Wholesale Games Activity Toys,MATCH,,B
Prima Rubber Door Stopper 2pc,3X DOOR STOPPER (Three door stopper in Total) (1),5038673232546,5038673232546.0,B07KRGKRQN,0.804,4.49,0.211666666666667,17.34972677595631,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.41, shared=2)",True,https://www.poundwholesale.co.uk/prima-rubber-door-stopper-3pc,https://www.amazon.co.uk/dp/B07KRGKRQN,,Wholesale Home Accessories,UNCLEAR,,B
40pcs Socket Set,"40 PC 1/4"", 3/8"" DR. Reversible Ratchet Socket Set",5038673520100,5038673520100.0,B001ICGOZY,3.42,9.99,0.5750000000000013,16.91176470588239,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.53, shared=1)",True,https://www.poundwholesale.co.uk/40pcs-socket-set,https://www.amazon.co.uk/dp/B001ICGOZY,,Mechanics Tools,UNCLEAR,,B
Farley Mill Kids Thermal-Linked Plain Black Beanie Hat,"Kids Winter Thermal Lined Beanie Polyester Hat (22cm x 18cm x 2cm) - Comfortable & Classic Plain Black Design, Perfect Headwear for Cold Weather, 1 Piece",5056283824524,5056283824524.0,B0BBDK72KT,0.888,3.99,0.2050000000000003,15.891472868217075,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=6)",True,https://www.poundwholesale.co.uk/farley-mill-kids-thermal-linked-plain-black-beanie-hat,https://www.amazon.co.uk/dp/B0BBDK72KT,Available (see Keepa data),Hats Gloves,MATCH,,B
151 Assorted Diy Plastic Fixing Plugs 80 Pack,80 Raw Plugs Set/Wall Plugs - 80 Plugs in 4 Sizes - Fixing Plugs Available In Convenient Sizes,5053249003818,5053249003818.0,B0D45KGWJC,1.14,6.2,0.2066666666666674,13.77777777777783,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=2)",True,https://www.poundwholesale.co.uk/151-assorted-diy-plastic-fixing-plugs-80-pack,https://www.amazon.co.uk/dp/B00WVMHV6Q,,Other,UNCLEAR,,B
Marksman 15 Tooth Leaf Rake,Crystals® 120cm Metal Extending Garden Leaf Leaves Rake for Grass Weed Lawn Gardening Tools | RAKE01,5038673700984,5038673700984.0,B07FJYDX9D,3.984,9.5,0.4491666666666669,11.606373815676148,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.22, shared=2)",True,https://www.poundwholesale.co.uk/marksman-15-tooth-leaf-rake,https://www.amazon.co.uk/dp/B07FJYDX9D,,Garden Tools,MATCH,,B
World Tour Citronella Aroma Bands CDU Assorted Colours,Best Citronella Aroma Band with PDQ for Kids and Adults (Yellow and Black),5056170326889,5056170326889.0,B085DF29KT,0.72,3.99,0.1150000000000001,10.00000000000001,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.51, shared=2)",True,https://www.poundwholesale.co.uk/world-tour-citronella-aroma-bands-cdu-assorted-colours,https://www.amazon.co.uk/dp/B085DF29KT,,Pest Killers Deterrents,MATCH,,B
Smart Choice Microfibre Pawprint Pet Towel 50cm X 100cm Assorted Colours,"Microfibre Towel for Dog, 100cmx50cm Dog Towel for Drying Dogs, Quick Dry Absorbent Pet Towels, Soft, Lightweight Pet Fabric for Drying Dogs, Puppies & Cats, Ideal for Indoor, Outdoor & Travel Use",5052516215787,5052516215787.0,B0FF2TBK3X,2.148,7.25,0.1916666666666671,8.19088319088321,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=3)",True,https://www.poundwholesale.co.uk/smart-choice-microfibre-pawprint-pet-towel-50cm-x-100cm-assorted-colours,https://www.amazon.co.uk/dp/B0FF2TBK3X,Available (see Keepa data),Other,MATCH,,B
Smart Choice Metal Chain Dog Lead 3 Assorted Colours,Metal Dog Chain Lead Various coloured handle with reflective stitch detailing (Blue Handle Metal Dog Chain),5015302200923,5015302200923.0,B00V580TXY,1.584,6.48,0.1400000000000005,7.486631016042811,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4)",True,https://www.poundwholesale.co.uk/premium-metal-chain-lead,https://www.amazon.co.uk/dp/B00V580TXY,,Wholesale Pet Walking Grooming,MATCH,,B
Paint Factory Household Matt Spray Varnish 250ml,Spray Paint Gloss Matt Varnish Radiator Undercoat Primer Metallic DIY Aerosol - Clear Matt Varnish,5055319571272,5055319571272.0,B007THL9Q6,0.804,5.76,0.0799999999999997,6.557377049180306,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=4)",True,https://www.poundwholesale.co.uk/paint-factory-household-matt-spray-varnish,https://www.amazon.co.uk/dp/B007THL9Q6,,Other,MATCH,,B
"Prima Paring Knife 3.5""","3.5"" Paring Knife, (Pack of 1)",5038673130194,5038673130194.0,B0CDCJH27P,1.272,5.99,0.0616666666666667,3.830227743271227,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.61, shared=2)",True,https://www.poundwholesale.co.uk/prima-paring-knife-3-5,https://www.amazon.co.uk/dp/B0CDCJH27P,Available (see Keepa data),Wholesale Kitchen Utensils Cutlery,MATCH,,B
Marksman Bit & Socket Set 18pc,18pc screwdriver set,5038673521671,5038673521671.0,B078SDHL6M,1.428,5.95,0.0645833333333334,3.7116858237547934,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=1)",True,https://www.poundwholesale.co.uk/marksman-bit-socket-set-18pc,https://www.amazon.co.uk/dp/B078SDHL6M,,Wholesale Hand Tools,MATCH,,B
Magic Magnetic Mesh Screen Door White,"Magnetic Fly Screen Door, Magic Mesh, Hands-Free Net Curtain, Powerful Magnets Insect Protection, Anti Mosquito Pests, Let’s Fresh Air in and Bugs Out, Easy Access for Dogs & Cats, 100*213cm, (White)",5038673412337,5038673412337.0,B09CDXV28W,2.76,7.99,0.068333333333334,2.397660818713475,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=6)",True,https://www.poundwholesale.co.uk/magic-magnetic-mesh-white,https://www.amazon.co.uk/dp/B09CDXV28W,,Wholesale Home Accessories,MATCH,,B
Just Stationery Luxury Smooth Write Pens 3 Pack Assorted Colours,"Set of 3 Quality Smooth Writing Pens Blue, Medium Tip 1.0 - by poundfox",5013922010120,5013922010120.0,B07MC53X3T,0.8160000000000001,3.98,0.0266666666666667,2.168021680216807,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.41, shared=2)",True,https://www.poundwholesale.co.uk/just-stationery-luxury-smooth-write-pens-3-pack-assorted-colours,https://www.amazon.co.uk/dp/B07MC53X3T,,Wholesale Pens Pencils Markers,MATCH,,B
"Marksman Aluminium Jumbo Carrying Hook 6""",JUMBO CARABINER D-SHAPED HOOK PRAM PUSHCHAIR,5038673682624,5038673682624.0,B004H2EQHK,1.728,4.99,0.0383333333333342,1.926298157453981,,,0,TIER_1_VERIFIED,40,BRAND_MISMATCH,"Exact EAN match (checksum verified),Weak title match (sim=0.41, shared=2)",True,https://www.poundwholesale.co.uk/marksman-aluminium-jumbo-carrying-hook-6,https://www.amazon.co.uk/dp/B004H2EQHK,Available (see Keepa data),Wholesale Baby Accessories,MATCH,,B
Kids Create Glitter Glue,Pack 10 Colour Glitter Sparkly Glue Pens Cards Scrapbook,5012128088810,5012128088810.0,B003LY660A,0.756,3.79,-0.3216666666666662,-27.25988700564968,500.0,500.0,500,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.42, shared=2)",True,https://www.poundwholesale.co.uk/kids-create-glitter-glue,https://www.amazon.co.uk/dp/B003LY660A,Available (see Keepa data),Wholesale Art Crafts,MATCH,,C
Handy Homes Assorted Nail Set 50 Pack,250pk Hardware Assorted Nails Set,5056175901944,5056175901944.0,B07R934TS5,0.768,3.45,-0.5549999999999998,-46.63865546218487,200.0,200.0,200,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.63, shared=1)",True,https://www.poundwholesale.co.uk/handy-homes-250pk-nail-set,https://www.amazon.co.uk/dp/B07R934TS5,Available (see Keepa data),Fasteners Assortments,UNCLEAR,,C
Artbox Mini Scented Highlighters Assorted 6 Pack,"Just stationery Scented Mini Highlighter (Pack of 6) 4072, Purple, Blue, Green, Yellow, Orange and Pink, packaging may vary",5013922040721,5013922040721.0,B00CANSB4M,0.78,2.7,-0.9099999999999996,-75.83333333333329,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2)",True,https://www.poundwholesale.co.uk/6-scented-mini-highlighters,https://www.amazon.co.uk/dp/B00CANSB4M,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
151 Gorilla Filler 500ml,"500ml - Expanding Foam Filler | Weatherproof - Ideal for Pipes, Windows, Doors (For Internal & External Use) 500ml",5050375114951,5050375114951.0,B00EZ5CIME,3.384,5.38,-2.6166666666666663,-77.64589515331353,400.0,400.0,400,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=2)",True,https://www.poundwholesale.co.uk/gorilla-filler-500ml,https://www.amazon.co.uk/dp/B00EZ5CIME,Available (see Keepa data),Wholesale Sealants Paints,MATCH,,C
Artbox Paint Brushes Assorted 15 Pack,THE ART BOXARTBOX Plastic Paint Brush - Assorted Colour (Pack of 15),5013922051246,5013922051246.0,B006UHC3RA,0.864,2.69,-1.1283333333333332,-88.84514435695536,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.65, shared=2)",True,https://www.poundwholesale.co.uk/artbox-15-assorted-paint-brushes,https://www.amazon.co.uk/dp/B006UHC3RA,Available (see Keepa data),Wholesale Art Crafts,MATCH,,C
Kingdom Trendy Cat Bowl 17cm Assorted Colours 2 Pack,Cat Bowls - 2 Pack Assorted colors,5056170334365,5056170334365.0,B096T1TLC3,0.78,3.99,-1.145,-95.41666666666664,600.0,600.0,600,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.61, shared=2)",True,https://www.poundwholesale.co.uk/kingdom-trendy-cat-bowl-17cm-assorted-colours-2-pack,https://www.amazon.co.uk/dp/B096T1TLC3,Available (see Keepa data),Pet Bowls,MATCH,,C
Nuage Aloe Vera Aqueous Cream 350ml,"Nuagé Aqueous Cream with Aloe Vera | Moisturising Cream For Cooling, Softening, Soothing & Hydrating Skin (350ml)",5020535011918,5020535011918.0,B07YBFQQPS,0.972,2.56,-2.1766666666666667,-160.04901960784312,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=5)",True,https://www.poundwholesale.co.uk/nuage-aloe-vera-aqueous-cream-350ml,https://www.amazon.co.uk/dp/B07YBFQQPS,Available (see Keepa data),Wholesale Skin Care,MATCH,,C
Urban Kicks Trainer Eraser 3 Pack,Trainer Eraser 3Pk,5053249256740,5053249256740.0,B0BKL965LF,0.888,1.99,-2.3516666666666666,-182.2997416020672,100.0,100.0,100,TIER_1_VERIFIED,40,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Weak title match (sim=0.71, shared=2)",True,https://www.poundwholesale.co.uk/urban-kicks-trainer-eraser-3-pack,https://www.amazon.co.uk/dp/B0BKL965LF,,Wholesale Shoe Care,MATCH,,C
Just Stationery Smooth Write Blue Ballpoint Pens 50 Pack,Just Stationery 50 Smooth Write Retractable Pen - Blue,5013922010274,,B00A92E6ZY,0.192,11.59,5.089583333333333,716.8427230046947,,,0,TIER_3_NEEDS_REVIEW,30,"AMAZON_EAN_MISSING,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.61, shared=5),Brand match: just,Price ratio 60.4x - likely mismatch",False,https://www.poundwholesale.co.uk/just-stationery-smooth-write-blue-ballpoint-pens-50-pack,https://www.amazon.co.uk/dp/B00A92E6ZY,,Wholesale Pens Pencils Markers,UNCLEAR,,B
Maxim 13W=100W Classic Pearl Cool White B22/BC LED Light Bulb,"Maxim LED GLS Bayonet Cap (Cool White) - 13watt (100watt) (Pack 10), 100MLGBCCW5X10",5022822202078,,B076QKP6VC,1.104,15.87,2.945249999999999,500.7653061224489,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.36, shared=4),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-13w-100w-classic-pearl-cool-white-b22-bc-led-light-bulb,https://www.amazon.co.uk/dp/B076QKP6VC,,Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 5 pack,B
Maxim 5W=50W Gu10 Pearl Cool White LED Light Bulb,"Maxim LED GU10 Pearl Cool White - 5watt (50watt) (Pack 10), 50MLGU10CW5X10",5022822202146,,B076PYRGFL,0.6,10.99,1.9245833333333329,411.8650793650793,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.57, shared=6),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-5w-50w-gu10-pearl-cool-white-led-light-bulb,https://www.amazon.co.uk/dp/B076PYRGFL,,Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 5 pack,B
Maxim 7.5W=60W Candle Pearl Cool White B22 BC LED Light Bulb,Maxim LED Candle Bayonet Cap (Cool White) - 7.5watt (60watt) - 806 Lumen (Pack 10) - 60MLCB22C5X10,5022822219786,,B0BHDPM82Z,0.948,12.99,1.659250000000002,406.80970149253744,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.42, shared=5),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-7-5w-60w-candle-pearl-cool-white-b22-bc-led-light-bulb,https://www.amazon.co.uk/dp/B0BHDPM82Z,,Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 5 pack,B
Maxim 6W=40W Candle Pearl Warm White B22 BC LED Light Bulb,"Maxim LED Candle Bayonet Cap (BC) Bulbs, B22, 6 W, Warm White 009778",5022822201606,,B076PRMHM5,0.636,10.99,4.294583333333333,397.6466049382715,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.47, shared=6),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-6w-40w-candle-pearl-warm-white-b22-bc-led-light-bulb,https://www.amazon.co.uk/dp/B076PRMHM5,,Wholesale Lighting Light Bulbs,MATCH,,B
Maxim 3W=25W Candle Pearl Day Light E14 SES LED Light Bulb,"Maxim LED Candle Small Edison Screw (Daylight White) - 3watt (25watt) (Pack 10), 25MLCSESDL5X10",5022822202313,,B076PR5LR4,0.564,10.0,1.397333333333334,358.1699346405229,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.46, shared=3),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-3w-25w-candle-pearl-day-light-e14-ses-led-light-bulb,https://www.amazon.co.uk/dp/B076PR5LR4,,Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 5 pack,B
Maxim 6W-40W Round Pearl E27 ES Warm White LED Light Bulb,Maxim LED Bulbs [Pack of 10] Type: Round (Warm White) 6Watts (40Watts) / Pearl Finish / 25 000 Hours/Energy Saving Multipack 40MLRE27W5X10,5022822207165,,B09CDGPBYH,0.636,9.95,2.9219166666666645,329.4367283950616,,,0,TIER_3_NEEDS_REVIEW,30,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.36, shared=6),Brand match: maxim",False,https://www.poundwholesale.co.uk/maxim-round-large-screw-cap-5-5w-40w-led-light-bulb-warm-white,https://www.amazon.co.uk/dp/B09CDGPBYH,,Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 2 pack,B
