EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,EAN_clean,EAN_OnPage_clean,SupplierPack,AmazonPack,SupplierBrand,AmazonBrand,TitleSimilarity,AdjustedProfit,Category,Reason
5012904106219.0,,B084DT8RNB,CHEF AID FLUTED CAKE RING,"Chef Aid Non-Stick Fluted Cake Pan with Non-Stick Coating, Ideal for Home Baked Bread or Cake centrepieces with Flowing Pattern, Internal Measurement of 22.5 cm Diameter, Grey",https://www.efghousewares.co.uk/chef-aid-fluted-cake-ring-03-11,https://www.amazon.co.uk/dp/B084DT8RNB,200,,,,3.624,3.02,8.46,1.0575,2.41,0.55,1.41,1.4075,0.5625,-1.4075,0.0125000000000004,0.0035014005602242,8.445,0.177304964539012,1036,5012904106219,,1,1,CHEF,CHEF,18.181818181818183,0.0125000000000004,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 18%)
5060226034390.0,,B0FL7M9TBG,2 Pack Dog Squeaky Toys,"2-Pack Squeaky Dog Toys, Long Crinkle Tail with Treat Dispenser Pockets Plush Interactive Puzzle Toys for IQ Snuffle Foraging Training, Suitable for Small Medium & Large Dogs to Keep Them Busy",https://www.efghousewares.co.uk/2-pack-dog-squeaky-toys-118536,https://www.amazon.co.uk/dp/B0FL7M9TBG,100,Available (see Keepa data),,1.0,1.14,0.95,19.49,2.92,3.06,0.55,3.24833333333333,1.496,9.31166666666666,-1.496,8.76166666666666,5.841111111111109,8.97599999999999,53.945613134941,1097,5060226034390,,2,1,2,2-PACK,10.344827586206897,8.76166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 10%)
5060357992750.0,5060357992415.0,B07MZ2Z9GL,SUPERIOR ROUND 10 CONTAINER & LID 2 OZ,"Superior 20-Pack 16oz Microwave Containers With Lids â€“ Durable Crack-Resistant Clear Round Food Containers With Lids - Food Storage Containers - Leak Proof, Meal Prep Containers",https://www.efghousewares.co.uk/superior-round-10-container-lid-2-oz,https://www.amazon.co.uk/dp/B07MZ2Z9GL,100,Available (see Keepa data),,1.0,0.672,0.56,13.97,2.1,3.13,0.55,2.32833333333333,1.268,5.85166666666666,-1.268,5.30166666666666,4.7762762762762705,7.608,45.5404438081603,1115,5060357992750,5060357992415,1,16,SUPERIOR,SUPERIOR,9.090909090909092,-4.77833333333334,FILTERED OUT,Low confidence + unprofitable
5060357992767.0,5060357992422.0,B0DKD8V7F6,SUPERIOR ROUND 10 CONTAINER & LID 4 OZ,Superior 32oz Food Containers With Lids â€“ 20-Pack Durable Crack-Resistant Clear Round Deli Containers With Lids -Microwave Safe Leak-Proof Meal Prep Containers - Perfect for Food Storage,https://www.efghousewares.co.uk/superior-round-10-container-lid-4-oz,https://www.amazon.co.uk/dp/B0DKD8V7F6,100,Available (see Keepa data),,1.0,0.804,0.67,14.97,2.25,3.36,0.55,2.49499999999999,1.366,6.195,-1.366,5.645,4.62704918032787,8.19599999999999,45.250501002004,1116,5060357992767,5060357992422,1,1,SUPERIOR,SUPERIOR,8.333333333333332,5.645,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 8%)
5059482059971.0,,B009RM6PGU,DRAPER HSS DRILL BIT 1.5 MM,"Draper 18551 Combined HSS and Masonry Drill Bit Set, Blue, 17 Pcs",https://www.efghousewares.co.uk/draper-hss-drill-bit-1-5-mm,https://www.amazon.co.uk/dp/B009RM6PGU,100,Available (see Keepa data),Available (see Keepa data),16.0,0.744,0.62,12.93,1.68,2.77,0.55,2.15499999999999,1.124,5.705,-1.124,5.155,4.4059829059829,6.744,47.8422273781902,1120,5059482059971,,1,17,DRAPER,DRAPER,30.76923076923077,-6.749,FILTERED OUT,Low confidence + unprofitable
5055319512060.0,5056558637415.0,B0CV12HTJ9,SPECIAL OCCASIONS RAINBOW COLOUR HAIR SPRAY 200ML,6 * 200ml Cans Rainbow Colour Hair Spray - Perfect for fun and Special Occasions -Vibrant Cans of Rainbow Colour Hair Spray,https://www.efghousewares.co.uk/special-occasions-rainbow-colour-hair-spray-200ml-111519,https://www.amazon.co.uk/dp/B0CV12HTJ9,100,,,2.0,1.14,0.95,12.99,1.95,3.24,0.55,2.16499999999999,1.338,4.685,-1.338,4.135,2.75666666666666,8.028,38.1986143187067,1191,5055319512060,5056558637415,1,1,SPECIAL,6,53.84615384615385,4.135,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 54%)
5055706660428.0,768877243028.0,B0DT4NPX7D,BABY PIPKIN SILICONE PACIFIER,"Baby Fruit Feeder Set, Includes 2 Food Dummy Feeders with 3 Size Nipples, Silicone Feeder for Babies, Pacifier & Storage Containersr",https://www.efghousewares.co.uk/baby-pipkin-silicone-pacifier-113143,https://www.amazon.co.uk/dp/B0DT4NPX7D,100,,,1.0,0.852,0.71,8.49,0.68,2.65,0.55,1.415,0.918,3.035,-0.918,2.485,1.97222222222222,5.508,35.1236749116607,1232,5055706660428,768877243028,1,1,BABY,BABY,16.666666666666664,2.485,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 17%)
8432011550380.0,,B09YCKKWHZ,EXTRASTAR LED FLASHLIGHT BATTERY TORCH,"EXTRASTAR Head Torch Rechargeable, Headlight with 3 Lights 4 Modes, LED Head Torch Headlamp for Camping, Fishing, Hiking, Jogging, Running, Cycling",https://www.efghousewares.co.uk/extrastar-led-flashlight-battery-torch-107236,https://www.amazon.co.uk/dp/B09YCKKWHZ,100,,,,2.088,1.74,12.99,1.62375,2.41,0.55,2.16499999999999,1.26475,5.05125,-1.26475,4.50125,1.96561135371179,7.58849999999999,41.581986143187,1233,8432011550380,,1,1,EXTRASTAR,EXTRASTAR,15.789473684210526,4.50125,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 16%)
5060577579977.0,,B09YCKKWHZ,EXTRASTAR LED FLASHLIGHT TORCH,"EXTRASTAR Head Torch Rechargeable, Headlight with 3 Lights 4 Modes, LED Head Torch Headlamp for Camping, Fishing, Hiking, Jogging, Running, Cycling",https://www.efghousewares.co.uk/extrastar-led-flashlight-torch-107233,https://www.amazon.co.uk/dp/B09YCKKWHZ,100,,,,2.088,1.74,12.99,1.62375,2.41,0.55,2.16499999999999,1.26475,5.05125,-1.26475,4.50125,1.96561135371179,7.58849999999999,41.581986143187,1234,5060577579977,,1,1,EXTRASTAR,EXTRASTAR,16.666666666666664,4.50125,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 17%)
5010853281667.0,5010853271866.0,B08KJGYJNK,MASON CASH MIXING BOWL IN THE MEADOW DAFFODIL 21CM,"Mason Cash in The Forest Hedgehog Mixing Bowl 1.1 Litre | 21cm Red S30 Stoneware Bowl for Baking, Pudding & Cookie Dough, Embossed Woodland Design",https://www.efghousewares.co.uk/mason-cash-mixing-bowl-in-the-meadow-daffodil-21cm-118428,https://www.amazon.co.uk/dp/B08KJGYJNK,100,Available (see Keepa data),Available (see Keepa data),7.0,4.776,3.98,22.62,2.78,3.58,0.55,3.76999999999999,2.178,8.51,-2.178,7.96,1.75717439293598,13.068,42.2281167108753,1247,5010853281667,5010853271866,1,1,MASON,MASON,23.809523809523807,7.96,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 24%)
8693357033344.0,,B00I1JW98I,PASABAHCE CIHANGIR TEA GLASS 95 CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",https://www.efghousewares.co.uk/pasabahce-cihangir-tea-glass-95-cc-6pc-121153,https://www.amazon.co.uk/dp/B00I1JW98I,100,,Available (see Keepa data),6.0,1.44,1.2,11.99,1.8,3.58,0.55,1.99833333333333,1.426,3.41166666666666,-1.426,2.86166666666666,1.63523809523809,8.556,28.6405337781484,1257,8693357033344,,6,6,PASABAHCE,PASABAHCE,14.285714285714285,2.86166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
8693357033733.0,,B00I1JW98I,PASABAHCE KANDILLI OPTIC TEA GLASS 90CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",https://www.efghousewares.co.uk/pasabahce-kandilli-optic-tea-glass-90cc-6pc-121152,https://www.amazon.co.uk/dp/B00I1JW98I,100,,Available (see Keepa data),6.0,1.596,1.33,11.99,1.8,3.58,0.55,1.99833333333333,1.452,3.28166666666666,-1.452,2.73166666666666,1.45301418439716,8.712,27.3394495412844,1281,8693357033733,,6,6,PASABAHCE,PASABAHCE,14.285714285714285,2.73166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
5033601021544.0,5060857752823.0,B0BYP6YS4W,PARTY INVITES BIRTHDAY PK20,"Party Invitations Pack of 36. Blue Starburst Themed Invitation with Matching envelopes. 120 x 172mm. Party Invites, Birthday Party Invitations. Suitable for All Ages.",https://www.efghousewares.co.uk/party-invites-birthday-pk20-112173,https://www.amazon.co.uk/dp/B0BYP6YS4W,100,,,1.0,0.876,0.73,6.99,1.05,1.87,0.55,1.165,0.84,2.175,-0.84,1.625,1.26953125,5.04,27.8969957081545,1305,5033601021544,5060857752823,20,36,PARTY,PARTY,9.523809523809524,0.9241999999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 10%)
8720573142120.0,750110322881.0,B09WR2TRXL,BBQ KITCHEN GLOVE 32CM 3ASS,"BBQ Gloves, 1472Â°F Heat Resistant Gloves Fireproof Mittsï¼ŒGrilling Glove Silicone Non-Slip Washable Oven Glove, Kitchen Glove for Barbecue, Grilling, Cooking, Baking, Camping, Smoker (Black)",https://www.efghousewares.co.uk/bbq-kitchen-glove-32cm-3ass-108055,https://www.amazon.co.uk/dp/B09WR2TRXL,100,Available (see Keepa data),,1.0,3.348,2.79,14.99,2.25,2.77,0.55,2.49833333333333,1.67199999999999,4.68166666666666,-1.67199999999999,4.13166666666666,1.23702594810379,10.032,33.0753835890593,1310,8720573142120,750110322881,1,1,BBQ,BBQ,12.5,4.13166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 12%)
5038135251009.0,9786040194312.0,6040194316,WHAM CRYSTAL 32LTR SMOKE BOX & LID,"Wham Crystal 5 x 32L Stackable Plastic Storage Boxes with Lids | Ideal for Home, Office, Toys & More | Medium Boxes | Made in UK - Clear",https://www.efghousewares.co.uk/wham-crystal-32ltr-smoke-box-lid-121469,https://www.amazon.co.uk/dp/6040194316,100,,Available (see Keepa data),18.0,4.572,3.81,28.99,4.35,10.43,0.55,4.83166666666666,3.828,5.56833333333333,-3.828,5.01833333333333,1.15099388379204,22.968,20.7726802345636,1320,5038135251009,9786040194312,1,5,WHAM,WHAM,8.695652173913043,-13.26966666666667,FILTERED OUT,Low confidence + unprofitable
5038673151106.0,,B01CZWVBF8,PRIMA HEART SHAPED BAKE PAN 23CM,"Prima Set Of 2 Heart Shaped Cake Tins, Romantic Grey Heart Shape, Non Stick Carbon Steel Bake Pan, Ideal For Cakes, Cheesecakes & Loaves, Black",https://www.efghousewares.co.uk/prima-heart-shaped-bake-pan-23cm,https://www.amazon.co.uk/dp/B01CZWVBF8,100,,,,1.476,1.23,8.65,1.08125,2.41,0.55,1.44166666666666,1.05425,2.48708333333333,-1.05425,1.93708333333333,1.0882490636704099,6.3255,26.8728323699422,1331,5038673151106,,1,2,PRIMA,PRIMA,17.391304347826086,0.46108333333332996,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 17%)
5056239440006.0,,B0BZCW1HJH,CAR ASHTRAY,"Car Ashtray, Portable Ashtray with Lid Smell Proof, Automatic LED Light, Sealed, Flame Retardant, High Temperature Resistant, Detachable, Large Capacity (1 Pc)",https://www.efghousewares.co.uk/car-ashtray,https://www.amazon.co.uk/dp/B0BZCW1HJH,100,,,,1.008,0.84,7.48,0.935,2.41,0.55,1.24666666666666,0.947,2.04833333333333,-0.947,1.49833333333333,1.07793764988009,5.682,24.0374331550802,1334,5056239440006,,1,1,CAR,CAR,9.523809523809524,1.49833333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 10%)
5053249216003.0,5053249228174.0,B083XH692T,PAN AROMA CANDLE ROUND APPLE CINNAMON EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,https://www.efghousewares.co.uk/pan-aroma-candle-rnd-ap-cinn-each-30-11,https://www.amazon.co.uk/dp/B083XH692T,100,,Available (see Keepa data),1.0,1.08,0.9,6.87,1.03,1.73,0.55,1.14499999999999,0.842,2.065,-0.842,1.515,1.0448275862068899,5.052,26.4628820960698,1341,5053249216003,5053249228174,1,1,PAN,PAN,40.0,1.515,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 40%)
5053249224688.0,5053249228174.0,B083XH692T,PAN AROMA CANDLE TALL APPLE&CINN EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,https://www.efghousewares.co.uk/pan-aroma-candle-tall-apple-cinn-each,https://www.amazon.co.uk/dp/B083XH692T,100,,Available (see Keepa data),1.0,1.08,0.9,6.87,1.03,1.73,0.55,1.14499999999999,0.842,2.065,-0.842,1.515,1.0448275862068899,5.052,26.4628820960698,1342,5053249224688,5053249228174,1,1,PAN,PAN,18.181818181818183,1.515,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 18%)
5053249228174.0,5053249228174.0,B083XH692T,PAN AROMA C TEA-LIGHTS 16PK APP&CIN,Pan Aroma 16 Tea Lights Apple & Cinnamon,https://www.efghousewares.co.uk/pan-aroma-c-tea-lights-16pk-app-cin,https://www.amazon.co.uk/dp/B083XH692T,100,,Available (see Keepa data),1.0,1.08,0.9,6.87,1.03,1.73,0.55,1.14499999999999,0.842,2.065,-0.842,1.515,1.0448275862068899,5.052,26.4628820960698,1343,5053249228174,5053249228174,1,1,PAN,PAN,18.181818181818183,1.515,VERIFIED,Exact EAN + pack match + profitable
5034537039498.0,,B001ICJGTK,PET STORE PLUSH RIBEYE & LEG DOG TOY ASSORTED,Multipet Swingin 19-Inch Large Plush Dog Toy with Extra Long Arms and Legs with Squeakers,https://www.efghousewares.co.uk/pet-store-plush-ribeye-leg-dog-toy-assorted-120984,https://www.amazon.co.uk/dp/B001ICJGTK,100,,Available (see Keepa data),2.0,2.352,1.96,11.99,1.8,3.36,0.55,1.99833333333333,1.534,2.87166666666666,-1.534,2.32166666666666,0.924966799468791,9.20399999999999,23.2360300250208,1355,5034537039498,,1,1,PET,MULTIPET,17.647058823529413,2.32166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 18%)
5060108297097.0,,B0DT4DFMS5,GROOV-E WIRED HEADPHONES,groov e Rhythm Wireless Headphones - Active Noise Cancelling Headphones with 32Hrs of Audio Playback - Bluetooth & 3.5mm Audio Jack - Black,https://www.efghousewares.co.uk/groov-e-wired-headphones-120664,https://www.amazon.co.uk/dp/B0DT4DFMS5,100,,,,6.984,5.82,19.99,2.49875,2.41,0.55,3.33166666666666,2.25575,5.92958333333333,-2.25575,5.37958333333333,0.8445185766614329,13.5345,32.2936468234117,1362,5060108297097,,1,1,GROOV-E,GROOV,5.88235294117647,5.37958333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 6%)
6933890357883.0,5060091196971.0,B09TZ978Z7,GLASS MUG DELI 270ML ZB229 6PK,Glass Coffee Mugs Set of 6 Heat Resistant Glass Cups with Handles for Hot Drinks Stylish Latte Glasses Cappuccino Cups Tea Cups Coffee Glasses & Hot Chocolate Station Use (270ml),https://www.efghousewares.co.uk/glass-mug-deli-270ml-zb229-6pk-112492,https://www.amazon.co.uk/dp/B09TZ978Z7,100,Available (see Keepa data),Available (see Keepa data),3.0,4.62,3.85,18.98,2.85,4.87,0.55,3.16333333333333,2.424,4.24666666666666,-2.424,3.69666666666666,0.840151515151515,14.544,23.3719704952581,1363,6933890357883,5060091196971,1,6,GLASS,GLASS,4.0,-19.403333333333343,FILTERED OUT,Low confidence + unprofitable
5012128584411.0,,B09HCS9QM2,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,https://www.efghousewares.co.uk/giftmaker-penguin-santa-sack-91931,https://www.amazon.co.uk/dp/B09HCS9QM2,100,,,,1.008,0.84,6.99,0.87375,2.41,0.55,1.165,0.93475,1.70125,-0.93475,1.15124999999999,0.828237410071942,5.6085,19.763948497854,1368,5012128584411,,1,1,GIFTMAKER,GIFTMAKER,21.428571428571427,1.15124999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 21%)
5032759010035.0,,B00HMDJD38,AMTECH PICK-UP TOOL TELE MAG 5LB,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,https://www.efghousewares.co.uk/amtech-pick-up-tool-tele-mag-5lb,https://www.amazon.co.uk/dp/B00HMDJD38,100,Available (see Keepa data),Available (see Keepa data),5.0,1.596,1.33,7.14,0.93,1.7,0.55,1.18999999999999,0.902,1.99,-0.902,1.44,0.76595744680851,5.412,24.2016806722689,1377,5032759010035,,1,1,AMTECH,AMTECH,14.285714285714285,1.44,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
5032759001408.0,,B007L5V48Y,AMTECH VICE BABY,"Amtech D2600 150mm (6"") Woodworking vice",https://www.efghousewares.co.uk/amtech-vice-baby,https://www.amazon.co.uk/dp/B007L5V48Y,100,,Available (see Keepa data),7.0,4.5,3.75,17.81,2.34,5.16,0.55,2.96833333333333,2.36,3.59166666666666,-2.36,3.04166666666666,0.707364341085271,14.16,20.4941044357102,1388,5032759001408,,1,1,AMTECH,AMTECH,28.57142857142857,3.04166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 29%)
5012128616778.0,,B09HCS9QM2,GIFTMAKER CHRISTMAS NON WOVEN SANTA SACK SPECIAL DELIVERY,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,https://www.efghousewares.co.uk/giftmaker-christmas-non-woven-santa-sack-special-delivery-122875,https://www.amazon.co.uk/dp/B09HCS9QM2,100,,,,1.14,0.95,6.99,0.87375,2.41,0.55,1.165,0.95675,1.59124999999999,-0.95675,1.04124999999999,0.694166666666666,5.7405,17.8755364806866,1390,5012128616778,,1,1,GIFTMAKER,GIFTMAKER,40.0,1.04124999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 40%)
5010559137244.0,,B00023TBCS,DRAPER WINDOW SQUEEGEE,"Draper Telescopic Window Cleaning Equipment | 46.55 to 73.5cm Extendable Squeegee with Sponge | 200mm Rubber Blade | Twist and Lock Handle Window Cleaner | 73860, Blue",https://www.efghousewares.co.uk/draper-window-squeegee,https://www.amazon.co.uk/dp/B00023TBCS,100,,Available (see Keepa data),7.0,2.892,2.41,12.29,1.47,3.9,0.55,2.04833333333333,1.666,2.46166666666666,-1.666,1.91166666666666,0.645833333333333,9.996,18.6655817737998,1403,5010559137244,,1,1,DRAPER,DRAPER,15.0,1.91166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 15%)
5012128616761.0,,B09HCS9QM2,GIFTMAKER CHRISTMAS BASIC SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,https://www.efghousewares.co.uk/giftmaker-christmas-basic-santa-sack-122874,https://www.amazon.co.uk/dp/B09HCS9QM2,100,,,,1.272,1.06,6.99,0.87375,2.41,0.55,1.165,0.97875,1.48124999999999,-0.97875,0.931249999999999,0.578416149068322,5.8725,15.9871244635193,1412,5012128616761,,1,1,GIFTMAKER,GIFTMAKER,28.57142857142857,0.931249999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 29%)
5055706631053.0,5060942083689.0,B0BX9ZZKB8,HOME SMALL WASTE BIN 6LTR ASSORTED,"HOMESHOPA Plastic Swing Top Waste Bin, 5Litre Rubbish Recycling Waste Paper Trash Can, Square Small Flip Top Lid Dustbin, Home Kitchen Household Bathroom Office Garbage Bin (Grey)",https://www.efghousewares.co.uk/home-small-waste-bin-6ltr-assorted,https://www.amazon.co.uk/dp/B0BX9ZZKB8,100,,Available (see Keepa data),2.0,1.032,0.86,6.49,0.81125,2.41,0.55,1.08166666666666,0.92625,1.32708333333333,-0.92625,0.777083333333333,0.55112293144208,5.5575,14.3682588597842,1418,5055706631053,5060942083689,1,1,HOME,HOMESHOPA,14.814814814814813,0.777083333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 15%)
8432011550076.0,,B09YCKKWHZ,EXTRASTAR LED FLASHLIGHT USB REECHARGABLE TORCH,"EXTRASTAR Head Torch Rechargeable, Headlight with 3 Lights 4 Modes, LED Head Torch Headlamp for Camping, Fishing, Hiking, Jogging, Running, Cycling",https://www.efghousewares.co.uk/extrastar-led-flashlight-usb-reechargable-torch-107234,https://www.amazon.co.uk/dp/B09YCKKWHZ,100,Available (see Keepa data),,1.0,3.828,3.19,12.99,1.95,3.19,0.55,2.16499999999999,1.77599999999999,2.495,-1.77599999999999,1.945,0.520053475935829,10.656,17.9676674364896,1423,8432011550076,,1,1,EXTRASTAR,EXTRASTAR,15.0,1.945,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 15%)
,,B08VMZF9LT,EXTRASTAR EXTENSION LEAD 6 GANG 2M BLACK,"ExtraStar 6 Way Surge Protected Extension Leads 2M, Wall Mounted Power Strips with Individual Switches 13A UK Plug, Black Extension Socket for Home and Office",https://www.efghousewares.co.uk/extrastar-extension-lead-6-gang-2m-black-107161,https://www.amazon.co.uk/dp/B08VMZF9LT,100,Available (see Keepa data),,1.0,3.852,3.21,12.99,1.95,3.65,0.55,2.16499999999999,1.87199999999999,2.015,-1.87199999999999,1.465,0.389627659574468,11.232,13.5334872979214,1444,,,1,1,EXTRASTAR,EXTRASTAR,16.666666666666664,1.465,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 17%)
5010559684793.0,5010559684816.0,B0114IPMS6,DRAPER SPANNER SET METRIC COMBINATION,Draper 1 x Redline 68481 Metric Combination Spanner Set (11-Piece),https://www.efghousewares.co.uk/draper-spanner-set-metric-combination,https://www.amazon.co.uk/dp/B0114IPMS6,100,Available (see Keepa data),Available (see Keepa data),4.0,6.18,5.15,15.1,1.96,2.77,0.55,2.51666666666666,2.086,2.70333333333333,-2.086,2.15333333333333,0.377777777777778,12.516,17.1125827814569,1449,5010559684793,5010559684816,1,1,DRAPER,DRAPER,50.0,2.15333333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 50%)
5010353323430.0,5010353325014.0,B096K1WR72,MINKY IRONING BOARD CLIPS PK3,"Minky Easy Fit Ironing board cover + Ironing Board Clips Bundle, 122 x 38 cm",https://www.efghousewares.co.uk/minky-ironing-board-clips-pk3,https://www.amazon.co.uk/dp/B096K1WR72,100,Available (see Keepa data),Available (see Keepa data),5.0,3.9,3.25,11.77,1.62,3.13,0.55,1.96166666666666,1.71,1.80833333333333,-1.71,1.25833333333333,0.331140350877192,10.26,12.8292268479184,1455,5010353323430,5010353325014,3,122,MINKY,MINKY,28.57142857142857,-153.44166666666666,FILTERED OUT,Low confidence + unprofitable
5056295702346.0,,B007IGLU12,BLUE CANYON LED VANITY MIRROR 17CM X 22CM,Blue Canyon 17cm Free Standing Round Swivel Mirror - Chrome Finish - Perfect for Shaving and Applying Makeup - One Side with 3x Magnification - Double Sided Multipurpose Mirror - BA121,https://www.efghousewares.co.uk/blue-canyon-led-vanity-mirror-17cm-x-22cm-114242,https://www.amazon.co.uk/dp/B007IGLU12,100,,,,5.148,4.29,12.15,1.51875,2.41,0.55,2.025,1.75374999999999,1.90624999999999,-1.75374999999999,1.35624999999999,0.28021694214876,10.5225,13.395061728395,1470,5056295702346,,1,3,BLUE,BLUE,15.384615384615385,-8.939750000000009,FILTERED OUT,Low confidence + unprofitable
5029594522380.0,5029594522458.0,B006A7D1O4,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",https://www.efghousewares.co.uk/rolson-plastering-trowel-280x115mm-123594,https://www.amazon.co.uk/dp/B006A7D1O4,100,,Available (see Keepa data),12.0,2.676,2.23,9.29,1.09,3.13,0.55,1.54833333333333,1.4,1.29166666666666,-1.4,0.741666666666666,0.266786570743405,8.4,9.58019375672766,1473,5029594522380,5029594522458,1,280,ROLSON,ROLSON,16.666666666666664,-745.8623333333334,FILTERED OUT,Low confidence + unprofitable
5055706660657.0,,B0CTZG5ZCK,BABY PIPKIN BRUSH & COMB SET,"Baby Hair Comb, 3PCS Baby Hair Brush and Comb Set, Baby Hair Brush Toddler Comb for Newborns & Toddlers, Perfect Baby Registry Gift (Blue)",https://www.efghousewares.co.uk/baby-pipkin-brush-comb-set,https://www.amazon.co.uk/dp/B0CTZG5ZCK,100,Available (see Keepa data),,1.0,0.876,0.73,3.99,0.32,1.46,0.55,0.665,0.612,0.815,-0.612,0.265,0.20703125,3.67199999999999,7.96992481203008,1485,5055706660657,,1,3,BABY,BABY,18.75,-1.487,FILTERED OUT,Low confidence + unprofitable
5032759005864.0,,B00HMDJD38,AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,https://www.efghousewares.co.uk/amtech-telescopic-pickup-tool,https://www.amazon.co.uk/dp/B00HMDJD38,100,Available (see Keepa data),Available (see Keepa data),5.0,2.724,2.27,7.19,0.93,1.7,0.55,1.19833333333333,1.09,1.09166666666666,-1.09,0.541666666666667,0.19208037825059102,6.54,9.0403337969402,1489,5032759005864,,1,1,AMTECH,AMTECH,27.27272727272727,0.541666666666667,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 27%)
5010853236766.0,5010853244365.0,B01N4QV65Y,MASON CASH MUG 450ML CREAM,"Mason Cash Colour Mix Cream Mixing Bowl | 2.7 Litre Capacity | 26cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Dough, Pastry, Cakes & Cookies",https://www.efghousewares.co.uk/mason-cash-mug-450ml-cream,https://www.amazon.co.uk/dp/B01N4QV65Y,100,,,7.0,2.616,2.18,13.13,2.4,5.34,0.55,2.18833333333333,2.094,1.02166666666666,-2.094,0.471666666666667,0.17277167277167302,12.564,4.31073876618432,1494,5010853236766,5010853244365,1,1,MASON,MASON,11.538461538461538,0.471666666666667,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 12%)
5014353089266.0,,B008FNVJEU,KILROCK SERVICE-PRO COFFEE MACHINE DESCALER 150ML(SOLD EACH),"Kilrock Service Pro Coffee Machine Descaler & Cleaner 2 x 150ml - Suitable for both automatic and manual machines - Leaves no residue, odours or aftertaste, Black",https://www.efghousewares.co.uk/kilrock-espresso-descaler-2x150ml,https://www.amazon.co.uk/dp/B008FNVJEU,100,,,,3.96,3.3,9.73,1.21625,2.41,0.55,1.62166666666666,1.49525,1.18208333333333,-1.49525,0.632083333333333,0.16417748917748898,8.97149999999999,7.79547790339157,1496,5014353089266,,1,2,KILROCK,KILROCK,16.0,-3.327916666666667,FILTERED OUT,Low confidence + unprofitable
