SupplierTitle,AmazonTitle,EAN,ASIN,SupplierURL,AmazonURL,SupplierPrice_exVAT,SellingPrice_incVAT,NetProfit,ROI,sales_count,total_offer_count,fba_seller_count,fbm_seller_count,investment_tier,reason,has_strong_brand,brand_detected,MatchMethod,Confidence
Smart Choice Suction Lick Matt & Slow Feeder For Dogs Assorted Colours,Smart Choice Lick Treat Mat,5.05E+12,B0BXYF5R6D,https://www.poundwholesale.co.uk/smart-choice-suction-lick-matt-slow-feeder-for-dogs-assorted-colours,https://www.amazon.co.uk/dp/B0BXYF5R6D,1.28,3.99,-1.735,-0.948087432,Unknown,1.0,,,REJECTED,"['ROI -0.9% < 30.0%', 'NetProfit £-1.74 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Car Pride Tyre Shine 300ml,151 CAR VAN BIKE TYRE SHINE WET LOOK SPRAY BLACK,5.05E+12,B004V424UK,https://www.poundwholesale.co.uk/tyre-shine-300ml,https://www.amazon.co.uk/dp/B004V424UK,0.93,4.2,-1.41,-0.952702703,Unknown,19.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.41 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pets Play Pet Mats 44cm X 30cm 2 Pack Assorted,2 X Pet Dog Or Cat Feeding Placemats Mats 2 Different Designs 43.5 x 28 cm approx,5.05E+12,B00F55F050,https://www.poundwholesale.co.uk/pets-play-pet-mats-44cm-x-30cm-2-pack-assorted,https://www.amazon.co.uk/dp/B00F55F050,0.76,4.49,-1.248333333,-0.952926209,Unknown,8.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.25 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
151 Double-Sided Foam Tape 18mm X 2.6m 3 Pack,"151 Double Sided Foam Tape, 3 Rolls, 18Mm X 2.6M, White",5.05E+12,B004P8LJFI,https://www.poundwholesale.co.uk/151-double-sided-foam-tape-18mm-x-2-6m-3-pack,https://www.amazon.co.uk/dp/B004P8LJFI,0.72,3.85,-1.211666667,-0.954068241,100.0,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.21 < £0.75']",False,,EAN,high
Sealapack Roasting Bags 12pk 25cm X 38cm,"Sealapack Flavour Lock Roasting Bags, Pack Of 12, Brown",5.05E+12,B009VG0504,https://www.poundwholesale.co.uk/roasting-bags-12pk-25cm-x-38cm,https://www.amazon.co.uk/dp/B009VG0504,0.67,2.49,-1.165,-0.954918033,100.0,28.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.17 < £0.75']",False,,EAN,high
Swirl Lint Roller Refills 60 X 2 Pack,Swirl Lint roller refills,5.05E+12,B0758G6WBH,https://www.poundwholesale.co.uk/swirl-lint-roller-refills-60-x-2-pack,https://www.amazon.co.uk/dp/B0758G6WBH,0.79,3.85,-1.281666667,-0.956467662,Unknown,7.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.28 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Auto Extreme Automotive Grey Primer Spray Paint 250ml,"Auto Extreme Auto Spray Grey Primer, 250 ml",5.06E+12,B07NJGQFP7,https://www.poundwholesale.co.uk/auto-extreme-automotive-grey-primer-spray-paint-250ml,https://www.amazon.co.uk/dp/B07NJGQFP7,0.92,4.01,-1.408333333,-0.958049887,Unknown,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.41 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Can Opener Kitchen Utensil Black,Black CAN Opener CAN Opener Kitchen UTENCIL Black,5.02E+12,B07YQ18R14,https://www.poundwholesale.co.uk/can-opener-kitchen-utensil-black,https://www.amazon.co.uk/dp/B07YQ18R14,0.74,3.95,-1.238333333,-0.95994832,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.24 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Playing Cards With 5 Dice,THE ART BOX Tallon Playing Cards & 5 Dice,5.01E+12,B07VXQDK58,https://www.poundwholesale.co.uk/playing-cards-with-5-dice,https://www.amazon.co.uk/dp/B07VXQDK58,0.68,2.61,-1.185,-0.963414634,Unknown,5.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.19 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Stainless Steel Tea Infuser,5cm Dia. S/S Tea Infuser,5.04E+12,B00DGCCLO2,https://www.poundwholesale.co.uk/prima-stainless-steel-tea-infuser,https://www.amazon.co.uk/dp/B00DGCCLO2,0.92,3.95,-1.418333333,-0.964852608,Unknown,3.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.42 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima One-Function Abs Stainless Steel Shower Set 120cm,"Prima Shower Set, stainless steel, ONE Size",5.04E+12,B01EG9YP06,https://www.poundwholesale.co.uk/prima-one-function-abs-stainless-steel-shower-set-120cm,https://www.amazon.co.uk/dp/B01EG9YP06,6.24,11.05,-6.551666667,-0.964899362,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-6.55 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Rubber Door Wedges 3pc,3PC Rubber Door Wedges,5.04E+12,B08F3K54WZ,https://www.poundwholesale.co.uk/prima-rubber-door-wedges-3pc,https://www.amazon.co.uk/dp/B08F3K54WZ,0.64,3.49,-1.151666667,-0.967787115,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.15 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Munch & Crunch Anti-Skid Metal Dog Bowl 14cm,Munch & Crunch Stainless Steel Anti Slip Dog Bowl – 340ml Capacity for Small Dogs and Cats,5.05E+12,B004QHD32U,https://www.poundwholesale.co.uk/anti-skid-metal-dog-bowl-14cm,https://www.amazon.co.uk/dp/B004QHD32U,0.92,3.98,-1.423333333,-0.968253968,Unknown,8.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.42 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Duzzit Drain Away Drain Unblocker 400ml,Duzzit Drain Away Liquid 500ml,5.05E+12,B005KIKUQG,https://www.poundwholesale.co.uk/drain-unblocker,https://www.amazon.co.uk/dp/B005KIKUQG,0.76,4.39,-1.271666667,-0.970737913,Unknown,5.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.27 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Antibacterial Cleaning Wipes 60 Pack,60 Piece Pack of Antibacterial Cleaning Wipes/Kills 99% of Bacteria/Non Woven Material Antibacterial Wipes/Re-sealable Plastic Case - RC3001WH,5.02E+12,B089T6LNWZ,https://www.poundwholesale.co.uk/antibacterial-cleaning-wipes-60-pack,https://www.amazon.co.uk/dp/B089T6LNWZ,0.35,3.99,-0.87375,-0.970833333,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-0.87 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Stix Damage-Free Medium Picture Hanging Strips 4 Pack,"DEKTON Geckostix 4pc Medium- Strong Adhesive Wall Hooks| Compact Design| Ideal For Keys, Cables, Small Items| Reusable And Residue-free| Versatile Home And Office Organization| Durable And Reliable",5.06E+12,B0F4KJCXDT,https://www.poundwholesale.co.uk/dekton-gecko-stix-damage-free-medium-picture-hanging-strips-4-pack,https://www.amazon.co.uk/dp/B0F4KJCXDT,0.75,2.25,-1.265,-0.973076923,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.26 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Nuage Menthol & Eucalyptol Vapour Wax Melts 6 Pack,Nuage Vapour Wax Melts - Breathe Easy | Contains Menthol & Eucalyptol,5.05E+12,B0BLW71DK6,https://www.poundwholesale.co.uk/nuage-menthol-eucalyptol-vapour-wax-melts-6-pack,https://www.amazon.co.uk/dp/B0BLW71DK6,0.74,2.5,-1.256666667,-0.974160207,Unknown,6.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.26 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Artbox Assorted Colours Fibre Tip Colouring Pens 16 Pack,"ARTBOX 16 fine tip Fibre Colouring Pens, 1090",5.01E+12,B06XHV4YWP,https://www.poundwholesale.co.uk/artbox-assorted-colours-fibre-tip-colouring-pens-16-pack,https://www.amazon.co.uk/dp/B06XHV4YWP,0.42,2.49,-0.945,-0.974226804,Unknown,16.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-0.94 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pets Play Pet Blanket Assorted Colours 55cm X 80cm,"151 Pet Blanket For Dogs, Cats (Styles and Colors may Vary)",5.05E+12,B003DAAUX6,https://www.poundwholesale.co.uk/pet-blanket-asst-80x80cm,https://www.amazon.co.uk/dp/B003DAAUX6,1.16,3.96,-1.67,-0.976608187,Unknown,12.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.67 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
151 Stop That Leak Repair Spray 400ml,"151 Products TAR043 Filler, Black",5.05E+12,B076D9QT7F,https://www.poundwholesale.co.uk/151-stop-that-leak-repair-spray-400ml,https://www.amazon.co.uk/dp/B076D9QT7F,2.37,4.0,-2.856666667,-0.978310502,50.0,20.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-2.86 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
Elysium Spa Ocean Breeze Bath Bombs 3 Pack,Elysium Spa Cocean Breeze Triple Bath Bomb Pack,5.02E+12,B07W94L1NN,https://www.poundwholesale.co.uk/elysium-spa-ocean-breeze-bath-bombs-3-pack,https://www.amazon.co.uk/dp/B07W94L1NN,0.76,3.55,-1.281666667,-0.978371501,Unknown,11.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.28 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Christmas Flashing LED Snap Band Assorted,Assorted Christmas Flashing Led Snap Band,5.06E+12,B0CLXQCFBX,https://www.poundwholesale.co.uk/christmas-flashing-led-snap-band-assorted,https://www.amazon.co.uk/dp/B0CLXQCFBX,0.71,3.99,-1.23375,-0.979166667,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.23 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
H & S Metal Space-Saving Hangers 6 Pack,H&S Metal Space-Saving Hangers (Pack of 6) – Magic Coat Hanger for Wardrobes – Vertical Clothes Organiser to Reduce Space,7.99E+11,B071KX221S,https://www.poundwholesale.co.uk/h-s-metal-space-saving-hangers-6-pack,https://www.amazon.co.uk/dp/B071KX221S,1.79,4.99,-2.291666667,-0.979344729,100.0,4.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-2.29 < £0.75']",False,,EAN,high
Nuage Nail Polish Remover Sponge,Nuage Twist & Out Instant Nail Polish Remover Acetone,5.02E+12,B083VV1JND,https://www.poundwholesale.co.uk/nuage-nail-polish-remover-sponge,https://www.amazon.co.uk/dp/B083VV1JND,0.76,3.69,-1.285,-0.980916031,100.0,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.28 < £0.75']",False,,EAN,high
Baking Round Cake Board 20cm,PPS 2 x ROUND CAKE BOARD DRUM - 20 x 20 x 1.1cm (8 INCH) approx - floral embossed elegant decoration,5.03E+12,B06X6FBH3P,https://www.poundwholesale.co.uk/cake-board-round-20cm,https://www.amazon.co.uk/dp/B06X6FBH3P,0.87,3.99,-1.39375,-0.981514085,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.39 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Simply Soft Biodegradable Bamboo Cotton Buds 500 Pack,"Bamboo Cotton Buds 500, 500ct - Eco-Friendly, Natural Material, Cotton PAD, Versatile Usage, by Simply Soft.",5.06E+12,B0DLH83Q63,https://www.poundwholesale.co.uk/simply-soft-biodegradable-bamboo-cotton-buds-500-pack,https://www.amazon.co.uk/dp/B0DLH83Q63,1.06,3.99,-1.58375,-0.983695652,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.58 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Elf Behaviour Reports 21cm X 14cm 25 Pack,Elf Report 25 Pack,5.06E+12,B08LLDNQ7C,https://www.poundwholesale.co.uk/elf-behaviour-reports-21cm-x-14cm-25-pack,https://www.amazon.co.uk/dp/B08LLDNQ7C,0.63,3.98,-1.160833333,-0.983757062,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.16 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Festive Wonderland Christmas Holly Paper Tablecloth 180 X 120cm,Christmas Table Cloth Rectangular Paper Cover Festive Holly Design Party Decoration 160cm x 109cm,5.05E+12,B0BMQTZ9XW,https://www.poundwholesale.co.uk/festive-wonderland-christmas-holly-paper-tablecloth-180-x-120cm,https://www.amazon.co.uk/dp/B0BMQTZ9XW,0.92,4.5,-1.45,-0.986394558,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.45 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
"Roadster Stainless Steel Magnetic Tray 4""","4"" STAINLESS STEEL MAGNETIC TRAY SCREW BOLTS NUTS",5.04E+12,B0043MCC52,https://www.poundwholesale.co.uk/roadster-stainless-steel-magnetic-tray-4,https://www.amazon.co.uk/dp/B0043MCC52,1.62,3.99,-2.14375,-0.987903226,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-2.14 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Classic Professional Car Sponge 15cm X 11cm X 5.5cm,Générique Auto Care – Wash Synthetic Sponge Pro Classic,8.01E+12,B00BFXBBHM,https://www.poundwholesale.co.uk/classic-professional-car-sponge-15cm-x-11cm-x-5-5cm,https://www.amazon.co.uk/dp/B00BFXBBHM,0.62,3.89,-1.158333333,-0.99002849,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.16 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Tidyz Dog Poop Bags 100 Pack,"Tidyz,32cm x 36cm,Green,5025364014598 100 Pack Degradable Dog Poop Bags Pocket Pack Very Strong Includes Tie Handles",5.03E+12,B09CL7K38M,https://www.poundwholesale.co.uk/tidyz-degradable-dog-poop-bags-100-pack,https://www.amazon.co.uk/dp/B09CL7K38M,0.68,3.89,-1.218333333,-0.990514905,Unknown,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.22 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Goodyear 2-In-1 Microfibre Drying Towel Xl 80cm X 60cm,Goodyear Microfiber Drying Towel Xl Deep Pile For Extra Absorbency| Microfiber Technology| Cleaning Fiber Attracts Dust |satin Safety Edging Protects Against Scratching| Extra Absorbency Free Finish,5.06E+12,B0DFMH5XX9,https://www.poundwholesale.co.uk/goodyear-2-in-1-microfibre-drying-towel-xl-80cm-x-60cm,https://www.amazon.co.uk/dp/B0DFMH5XX9,2.21,3.99,-2.735,-0.990942029,Unknown,5.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-2.73 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pride & Groom Extra Large Double Strength Tie Handle Doggy Bags 50 Pack CDU,DOGGY POO BAGS 50PK,5.05E+12,B07N69Q2CD,https://www.poundwholesale.co.uk/pride-groom-extra-large-double-strength-tie-handle-doggy-bags-50-pack-cdu,https://www.amazon.co.uk/dp/B07N69Q2CD,0.46,3.99,-1.005,-0.995049505,Unknown,5.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.00 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Pan Aroma Tangerine & Vanilla Air Freshener Spray 250ml,Pan Aroma Tangerine and Vanilla Trigger Spray 250Ml,5.05E+12,B01MUXQ9S1,https://www.poundwholesale.co.uk/pan-aroma-tangerine-vanilla-air-freshener-spray-250ml,https://www.amazon.co.uk/dp/B01MUXQ9S1,0.99,4.11,-1.535,-0.996753247,Unknown,6.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.53 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
"9"" Tiger Stripe Roller Twin Sleeve","9"" Select Roller Set Twin RT930",5.02E+12,B007XDN356,https://www.poundwholesale.co.uk/9-tiger-stripe-roller-twin-sleeve,https://www.amazon.co.uk/dp/B007XDN356,2.47,6.74,-3.013333333,-0.997792494,Unknown,10.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-3.01 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
DID Non-Slip Rubber Door Wedges 2pc,Rubber Door Stop Wedges,5.06E+12,B09D4NR5XR,https://www.poundwholesale.co.uk/did-non-slip-rubber-door-wedges-2pc,https://www.amazon.co.uk/dp/B09D4NR5XR,0.51,3.79,-1.061666667,-1.001572327,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.06 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Aira Air Freshener Beads 150g Assorted,"Aira Air Fresheners for Home - Odour Eliminator for Room - Air Freshener Gel Beads in Lavender Scent - Use in The Car, Drawers, at Home and in The Office - Approximately 150 Grams of Beads",5.06E+12,B08BPDFPQ6,https://www.poundwholesale.co.uk/aira-air-freshener-beads-150g-assorted,https://www.amazon.co.uk/dp/B08BPDFPQ6,0.56,3.95,-1.112083333,-1.001876877,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.11 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Nuage Aloe Vera Soothing Gel 170ml,"NuageAloe Vera Gel, Green, 170 Ml",5.02E+12,B0854N5C3W,https://www.poundwholesale.co.uk/nuage-aloe-vera-soothing-gel-170ml,https://www.amazon.co.uk/dp/B0854N5C3W,0.81,3.51,-1.365,-1.003676471,50.0,17.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.36 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
Homemaid Kitchen Tongs Clip Strip Assorted Colours,Kitchen Tongs Clip Strip,5.05E+12,B00BFU9LKY,https://www.poundwholesale.co.uk/homemaid-kitchen-tongs-clip-strip-assorted-colours,https://www.amazon.co.uk/dp/B00BFU9LKY,0.84,3.89,-1.398333333,-1.005995204,Unknown,3.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.40 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Bordering Fork With Steel Handle,Heavy Duty Carbon Steel Digging Fork with Plastic Coated Handle,5.04E+12,B003HDWGNG,https://www.poundwholesale.co.uk/border-fork-with-handle-made-of-steel,https://www.amazon.co.uk/dp/B003HDWGNG,6.24,10.99,-6.855416667,-1.009634266,Unknown,7.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-6.86 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Masterplast Assorted Waterproof Dressings 100pc,Masterplast 100 Waterproof Mixed Plasters Washable First Aid Dressings,5.05E+12,B003BR17MY,https://www.poundwholesale.co.uk/100pk-assorted-waterproof-dressings,https://www.amazon.co.uk/dp/B003BR17MY,0.74,3.2,-1.303333333,-1.010335917,50.0,14.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.30 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
Artbox Holographic HB Pencils 10 Pack,Artbox Holographic HB Pencil (Pack of 10) 6365,5.01E+12,B00ARD0NU2,https://www.poundwholesale.co.uk/10-holographic-hb-pencils,https://www.amazon.co.uk/dp/B00ARD0NU2,0.68,2.5,-1.246666667,-1.013550136,Unknown,14.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.25 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Car Pride Window & Mirror Cleaner 300ml,WINDOW MIRROR GLASS CERAMIC CLEANER - NON SMEAR,5.05E+12,B004V423RY,https://www.poundwholesale.co.uk/window-mirror-cleaner-300ml,https://www.amazon.co.uk/dp/B004V423RY,0.97,4.45,-1.541666667,-1.014254386,Unknown,6.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.54 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pan Aroma Soothing Lavender Reed Diffuser 30ml,Pan Aroma 30Ml Reed Diffuser -Soothing Lavender,5.05E+12,B08WR4XRQL,https://www.poundwholesale.co.uk/pan-aroma-soothing-lavender-reed-diffuser-30ml,https://www.amazon.co.uk/dp/B08WR4XRQL,0.76,3.85,-1.331666667,-1.01653944,Unknown,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.33 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Slide 4-in-1 Custom Fit Felt Furniture Pad Set 48pc,"Dekton Geckoslide 48pc Furniture Pad Set-Multi-Size| Floor Protection Pads| Non-Slip & Scratch-Resistant| Ideal for Chairs, Tables, & Appliances| Reduces Noise & Prevents Damage| Versatile & Durable",5.06E+12,B0F4K7Y2ZL,https://www.poundwholesale.co.uk/dekton-gecko-slide-4-in-1-custom-fit-felt-furniture-pad-set-48pc,https://www.amazon.co.uk/dp/B0F4K7Y2ZL,1.2,3.49,-1.781666667,-1.018095238,Unknown,2.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.78 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Paint Factory Household Graffiti Remover 200ml,"Rapide Graffiti Remover, 250 ml",5.06E+12,B010Q7MT4Q,https://www.poundwholesale.co.uk/paint-factory-household-graffiti-remover-300ml,https://www.amazon.co.uk/dp/B010Q7MT4Q,0.67,3.88,-1.246666667,-1.021857923,Unknown,12.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.25 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Compuclean Gadget Wipes 24pk,24 iPod iPhone I pad Gadget Wipes for All gadegt Screens,5.05E+12,B007AEV012,https://www.poundwholesale.co.uk/gadget-wipes-24pk,https://www.amazon.co.uk/dp/B007AEV012,1.05,3.99,-1.635,-1.021875,Unknown,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Car Pride Spray Wax 300ml,SPRAY CAR WAX SUPERFAST FORMULA PROTECTS PAINTWORK,5.05E+12,B0032XLIJE,https://www.poundwholesale.co.uk/spray-wax-300ml,https://www.amazon.co.uk/dp/B0032XLIJE,0.97,3.99,-1.555,-1.023026316,Unknown,10.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.55 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Artbox A4 Assorted Colour Glitter Card 8 Sheets,Artbox Pastel A5 Card (Pack of 40 Sheets),5.01E+12,B011RI9H66,https://www.poundwholesale.co.uk/artbox-a4-assorted-colour-glitter-card-8-sheets,https://www.amazon.co.uk/dp/B011RI9H66,0.65,2.48,-1.233333333,-1.027777778,Unknown,6.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.23 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Sticky Stretchy Animal Sensory Toy Assorted,"KandyToys 20cm Stretchy Animal (3 animals in assorted colours, 1 sent at random)",5.03E+12,B09TTD2RCN,https://www.poundwholesale.co.uk/sticky-stretchy-animal-sensory-toy-assorted,https://www.amazon.co.uk/dp/B09TTD2RCN,0.59,3.49,-1.171666667,-1.027777778,Unknown,4.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.17 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Raffle Tickets 1-800 2 Assorted Colours,Bingosupermarket Raffle Tickets 1-500 Cloakroom - Assorted Colours bordered (Orange),5.06E+12,B0CYTHNSVK,https://www.poundwholesale.co.uk/raffle-tickets-1-800,https://www.amazon.co.uk/dp/B0CYTHNSVK,0.63,3.9,-1.2175,-1.031779661,200.0,,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.22 < £0.75']",False,,title,medium
Spray & Sparkle Christmas Tree Spray Gold 200ml,It's Christmas Spray and Sparkle Glitter Gold 200ml,5.06E+12,B07WGV9MC5,https://www.poundwholesale.co.uk/spray-sparkle-christmas-tree-spray-gold,https://www.amazon.co.uk/dp/B07WGV9MC5,0.67,3.6,-1.26,-1.032786885,Unknown,5.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.26 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Swirl Tropical Tumble Dryer Sheets 35 Pack,"Swirl Tumble Dryer Sheets with Long Lasting Tropical Fragrance, 35 Big Sheets | Eliminates Static Cling & Softens Clothes In Laundry Dryer Machine",5.05E+12,B0B7JSM5QH,https://www.poundwholesale.co.uk/swirl-tropical-tumble-dryer-sheets-35-pack,https://www.amazon.co.uk/dp/B0B7JSM5QH,0.72,3.38,-1.313333333,-1.034120735,100.0,14.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.31 < £0.75']",False,,EAN,high
"Charles Bentley Heavy Duty Bulldozer Broom With Handle 24""",Bentley Bulldozer Broom Floor Sweeping Cleaning Equipment,5.01E+12,B005ST0814,https://www.poundwholesale.co.uk/charles-bentley-heavy-duty-bulldozer-broom-with-handle-24,https://www.amazon.co.uk/dp/B005ST0814,9.45,14.98,-10.37666667,-1.037666667,Unknown,11.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-10.38 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Silver 3 Ply Paper Napkins 33cm 20 Pack,"20 LUXURY 3 PLY SILVER PAPER NAPKINS - 33cm x 33cm Ideal for weddings, christenings, parties, bbq's etc",5.03E+12,B00O2A2BG0,https://www.poundwholesale.co.uk/silver-3-ply-paper-napkins-33cm-20-pack,https://www.amazon.co.uk/dp/B00O2A2BG0,0.77,4.39,-1.371666667,-1.039141414,Unknown,3.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.37 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Non-Stick Cookie Baking Tray 43 X 29 X 2cm,"Prima Cookie Pan 43x29x2cm, alloy, Black, 43 x 29 x 2 Centimeters",5.04E+12,B005M8GMVG,https://www.poundwholesale.co.uk/prima-non-stick-cookie-baking-tray-43-x-29-x-2cm,https://www.amazon.co.uk/dp/B005M8GMVG,2.56,4.95,-3.235,-1.040192926,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-3.23 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Nuage Skin Tattoo Moisturiser 150ml,Nuage Skin Tattoo Moisturiser 150 ml,5.02E+12,B074FW99YS,https://www.poundwholesale.co.uk/nuage-skin-tattoo-moisturiser-150ml,https://www.amazon.co.uk/dp/B074FW99YS,0.74,3.45,-1.345,-1.042635659,50.0,13.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.34 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
