RowID,Category,Verdict,Confidence,SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,NetProfit,Adjusted_Profit,Sales,RSU,Pack_Verdict,Key_Evidence,Filter_Reason
1872,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,POWERPLUS TABLE LAMP BLUE,"EDISHINE Bedside Table Lamp, Blue Velvet Lampshade, 15 Inch Small Table Lamp for Living Room, Modern Nightstand Lamps for Bedroom, Black Metal Base, 4W E27 2700K LED Bulb Included",5055203807081,,B0FDWNMWP2,2.52458333333333,2.52458333333333,50,1.0,1:1 Match,Title sim 20%; keywords 3,Verify brand/product match
1873,FILTERED,FILTERED OUT,70,PLAYWRITE  CHRISTMAS CYO MASKS,Playwrite Pack of 12 Christmas design cardboard masks,5016064115777,,B07R99H8KK,0.294583333333333,-3.401416666666667,50,12.0,BUNDLE (12x) - LOSS,Potential match but negative profit,Negative adjusted profit £-3.40
1874,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BLACKSPUR DRAUGHT EXCLUDER TAPE TYPE E WHITE 5M,"Weather Stripping Tape, Doors Windows Draught Excluder Self-Adhesive Anti-Collision Rubber E Type Foam Sealing Tape, Rubber Sound Insulation for Door Window Draught Stopper (White E-9 x 4-10 m)",5017403137863,,B0BDRZ63RJ,0.491666666666666,0.491666666666666,200,1.0,1:1 Match,Title sim 32%; keywords 3,Verify brand/product match
1878,VERIFIED,VERIFIED,95,APOLLO VINEGAR SHAKER,"apollo THE HOUSEWARES BRAND 3357 Glass Vinegar Shaker, Clear 15 x 5.5 x 5.5 cm",5026180033572,5026180033572,B009SJXB32,0.463333333333332,0.463333333333332,50,1.0,1:1 Match,Exact EAN match; titles align,-
1879,HIGHLY_LIKELY,HIGHLY LIKELY,85,SUPERIOR FOIL 10 CONTAINERS & LID 2 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990091,5060357990107,B0DJDH23JW,1.47833333333333,1.47833333333333,700,1.0,1:1 Match,Brand 'SUPERIOR' matches,-
1880,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PEARL LEMON SQUEEZER 300 CC,Best House | Lemon Squeezer | Manual Lemon Citrus Juicer | 300 ml | BLUE | Multifunctional Glass Fruit Juicer | Lemon Lime Orange Citrus Squeezer Manual Hand Press Juice (Pack of 1),8680518417549,,B0DYJZHWDD,0.472916666666666,0.472916666666666,50,1.0,1:1 Match,Title sim 22%; keywords 3,Verify brand/product match
1882,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,Dog Chain Lead,Metal Dog Chain Leash - Chew Proof 4FT/1.2M Heavy Duty Anti-Bite Lead With Nylon Soft Padded Handle for Small Medium Large Dogs (3MM),5060226014040,,B09PH9CNQ1,0.905,0.905,200,1.0,1:1 Match,Title sim 19%; keywords 3,Verify brand/product match
1883,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,WICKED JEWELLERY MAKING SET,Quickdraw Kids Wicked Wizard of Oz Jewellery Making Set â€“ Official Craft Kit for Girls Age 5+ with Charms Beads Elastic Thread â€“ Make Your Own Bracelet or Necklace â€“ Gift for Fans of Wicked Musical,5015934889046,5056161233974,B0FD3VWXNV,1.405,1.405,50,1.0,1:1 Match,Title sim 18%; keywords 4,Verify brand/product match
1884,HIGHLY_LIKELY,HIGHLY LIKELY,85,DLUX PRO KLEEN MICROFIBRE BATHROOM & KITCHEN MOP REFILL,DLUX PRO-KLEEN Super Absorbent Chenille Flat Floor Mop with Extendable Handle Hardwood Laminate Tile Cleaner Sweeper Microfibre Duster,5055706641458,5060716230929,B07Z28HRKB,0.381666666666667,0.381666666666667,50,1.0,1:1 Match,Brand 'DLUX' matches,-
1886,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BACKPACK DELUXE FROZEN,Disney Frozen Elsa Anna Girls School Backpack Nursery Rucksack Deluxe Bag With Front Pocket Mesh Side,5060569227619,,B0DJ7F5CGK,1.90958333333333,1.90958333333333,50,1.0,1:1 Match,Title sim 33%; keywords 3,Verify brand/product match
1887,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS FOIL 10 CONTAINER OVEN DISH & LID 130X100X40MM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",5030481930195,5065010529175,B0B4B6Y517,0.415,0.415,200,1.0,1:1 Match,Title sim 34%; keywords 3,Verify brand/product match
1888,HIGHLY_LIKELY,HIGHLY LIKELY,85,TIDYZ RUBBLE BAG HEAVY DUTY 7BAGS 32L,"20 TidyZ Heavy-Duty Rubble Sacks. Made from 100% Recycled Plastic. Extra Strong and Thick Builders Bags. For DIY Construction, Building Site Debris, Garden Waste. 32L Blue Waste Bags",5025364024580,5025364007811,B0D3M947J7,0.415,0.415,100,1.0,1:1 Match,Brand 'TIDYZ' matches,-
1889,FILTERED,FILTERED OUT,70,PRIMA WOODEN NAIL BRUSHES 2PC,"4 Pcs Double Sided Wooden Nail Brushes - 2 Kinds, Easy to Use - Clean Hands, Feet & Nails",5038673230160,617513040531,B0CWS44D1S,0.471666666666666,-2.5523333333333342,500,4.0,BUNDLE (4x) - LOSS,Potential match but negative profit,Negative adjusted profit £-2.55
1890,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,TRICIRCLE PADLOCK SOLID BRASS 40MM,"SEPOXÂ® Marine Grade Outdoor Padlocks with Key, 40mm Heavy-Duty Solid Brass Lock Weather Proof, SUS304 Stainless Steel Shackle, Rust Proof for Warehouse Container Garage Shed Gate Chain Fishing",6901750142047,,B0C6SXQPQY,1.35458333333333,1.35458333333333,200,1.0,1:1 Match,Title sim 23%; keywords 3,Verify brand/product match
1891,HIGHLY_LIKELY,HIGHLY LIKELY,85,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353322730,5010353322822,B07QQBHTT4,0.595,0.595,700,1.0,1:1 Match,Brand 'MINKY' matches,-
1892,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BARBIE DIY FASHION SET,"Barbie DIY Fashion Designer Set â€“ Make Your Own Casual Look | Includes T-Shirt, Leggings, Stickers, Ribbons & Stamp | Creative Fashion Toy Kit for Kids Ages 5+",5015934917435,4893825033102,B0F79CNHMQ,1.535,1.535,200,1.0,1:1 Match,Title sim 24%; keywords 4,Verify brand/product match
1893,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,CASA & CASA CLASSICO STAINLESS STEEL KNIFE & GADGET HOLDER,"Joeji's Kitchen Universal Knife Block Without Knives with Extra Slots for Scissors & Sharpening Rod, Rustproof Stainless Steel Kitchen Knife Holder",5056295706108,5060875421138,B09NWDCBFH,2.29,2.29,50,1.0,1:1 Match,Title sim 37%; keywords 4,Verify brand/product match
1894,HIGHLY_LIKELY,HIGHLY LIKELY,85,CHRISTMAS PLANTERS WREATH SET OF 3,"Larcenciel Christmas Candle Holder, Black Gold Christmas Tea Light Holders Set of 3 - Reindeer, Wreaths, Xmas Tree Design, Romantic Glass Candle Holder for Xmas Table Centrepiece, Home Decoration",5024418641490,,B0FM3Q2L1C,2.05791666666666,2.05791666666666,50,1.0,1:1 Match,Brand 'CHRISTMAS' matches,-
1895,FILTERED,FILTERED OUT,70,PPS FOOD CONTAINERS & LIDS PLASTIC RECTANGULAR 50PC 1000ML,Superior Takeaway Containers with Lids â€“ 20 Pcs Durable 1000ml Crack-Resistant Rectangular Food Containers with Lids -Microwave Safe Leak-Proof Takeaway Containers-Perfect for Meal Prep & Food Storage,50304811980403,5060357990961,B0DLJD3GSS,1.775,-106.75299999999999,100,20.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-106.75
1896,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,NOVELTY NOSE AND GLASSES 3PK,Disguise Glasses with Funny Nose Novelty Party Favors Halloween Decorative Glasses Party Glasses with Eyebrows and Mustache,5056239445162,,B0C6KHZ3PX,0.461666666666667,0.461666666666667,50,1.0,1:1 Match,Title sim 16%; keywords 3,Verify brand/product match
1898,HIGHLY_LIKELY,HIGHLY LIKELY,85,MINKY IRONING BOARD CLIPS PK3,"Minky Easy Fit Ironing board cover + Ironing Board Clips Bundle, 122 x 38 cm",5010353323430,5010353325014,B096K1WR72,1.25833333333333,1.25833333333333,100,1.0,1:1 Match,Brand 'MINKY' matches; strong title match,-
1900,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,STANLESS STEEL CRAFT SCISSORS,"Embroidery Scissors, Stainless Steel Craft Scissors for Needlework, Thread Cutting, Handicrafts with Leather Protective Case",5056239423672,,B0DMD2F4V9,0.455,0.455,200,1.0,1:1 Match,Title sim 38%; keywords 3,Verify brand/product match
1902,FILTERED,FILTERED OUT,70,KINGAVON 1M TYPE C TO USB CABLE,"USB C Charger Cable 2 Pack 1M+1M USB A to USBC Cable Type C Charger Fast Charging Phone Charger Lead for iPhone 17 16 15 Pro Max Plus Air, Galaxy S25 S24 Ultra, Google Pixel, for iPad Air",5017403139409,,B0FX5147SZ,0.471666666666666,-0.6083333333333341,500,2.0,BUNDLE (2x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.61
1904,FILTERED,FILTERED OUT,70,APOLLO STAINLESS STEEL TEA BAG SQUEEZER,"2 Pack Stainless Steel Tea Bag Squeezer Tongs - Non-Slip Grip Teabag Clips for Ice/Sugar Cubes, Durable Tea Accessories with Easy Clean, Rust-Proof Design for Tea Lovers",5026780079451,,B0D2RP1NCS,0.395,-0.40900000000000003,300,2.0,BUNDLE (2x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.41
1905,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,MASON SANDING BLOCK 3 PIECES,Sanding Block 4 Pieces Sanding Sponges Blocks Pads with 4 Grits (60/100/150/220) Coarse/Medium/Fine/Superfine Wet and Dry Dual-use Abrasive Pads Washable and Reusable sandpaper for Wood Walls Metal,5060298504739,,B0F8QTXV1Q,0.448333333333334,0.11233333333333412,200,1.3333333333333333,BUNDLE (1x) - OK,Title sim 19%; keywords 3,Verify brand/product match
1907,HIGHLY_LIKELY,HIGHLY LIKELY,85,DRAPER SINK PLUNGER 135MM,Draper Drain Rod Plunger Attachment 4'' | Heavy Duty Outside Drain Sewer Unblocker | 10635,5010559328949,5010559106356,B007H6XATS,0.821666666666667,0.821666666666667,50,1.0,1:1 Match,Brand 'DRAPER' matches,-
1908,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,KITCH EASY STORE RECTANGULAR CONTAINER 3.5LTR,Rectangular 3.9ltr (234 x 165 x 165mm),5055706650573,,B000KHRXA8,0.930416666666667,0.930416666666667,50,1.0,1:1 Match,Title sim 41%; keywords 1,Verify brand/product match
1909,HIGHLY_LIKELY,HIGHLY LIKELY,85,GLITTER SILVER BOWL 7.5 INCH,"MATANA 25 Premium Clear Hard Plastic Bowls with Silver Glitter, 360ml - Sturdy & Reusable - Soup Bowls, Dessert Bowls for Weddings, Birthdays, Picnic, Buffet, Catering, Parties",5060068749322,,B0DDQKC7R4,0.873749999999999,0.873749999999999,50,1.0,1:1 Match,Brand 'SIL' matches,-
1910,HIGHLY_LIKELY,HIGHLY LIKELY,85,PPS FOIL PLATTERS 550X362X30MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930034,5030481930027,B01HILDGK4,0.408333333333333,0.408333333333333,50,1.0,1:1 Match,Brand 'PPS' matches,-
1915,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BUTTERFLY AND RAINBOW HAIR CLIPS 4PC,"Toddler Girls Butterfly Snap Clips,Lovely Unicorn Rabbit Hair Clip for Kids Cute Rainbow Metal Snap Hair Pins-Butterfly",5050565775863,,B07L872VYN,0.442916666666666,0.442916666666666,300,1.0,1:1 Match,Title sim 37%; keywords 3,Verify brand/product match
1918,FILTERED,FILTERED OUT,70,ASHLEY ZIPS ASSORTED 8PC,DSL 20pcs 14 Inch Zippers Sewing Nylon Coil Colorful Zippers Zips Zip Sewing Crafts 10 Assorted Colors,5017403145011,,B07Q584NPB,0.442916666666666,-18.709083333333336,100,20.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-18.71
1920,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ASHLEY VINYL ROLL 45CM X 1.2M BLACK,"d-c-fix vinyl wrap Black matt plain 45 cm x 2 m - sticky back plastic roll for furniture, kitchen & cupboards - contact paper sticker self adhesive film",5017403138174,,B005FPTB3W,0.442916666666666,0.442916666666666,200,1.0,1:1 Match,Title sim 15%; keywords 3,Verify brand/product match
1921,FILTERED,FILTERED OUT,70,ADORN DAMAGE FREE STONG HANGING HOOKS 2PC,"10PCS Self Adhesive Hooks, Upgraded 35 lb/15kg (Max) Strong Sticky Hooks for Hanging Heavy Duty, Damage Free Large Size Clear Stick on Hook for Home Bathroom Kitchen and Office",6923456783805,,B09NQ7H9ZG,0.442916666666666,-8.629083333333334,500,10.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-8.63
1922,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,APOLLO MARBLE BOARD BLACK 46x23CM,Silk Route Home Black Granite Chopping Board 40 x 30cm,5026180023719,5060218987765,B0C5XM7M96,3.47166666666666,3.47166666666666,50,1.0,1:1 Match,Title sim 41%; keywords 2,Verify brand/product match
1923,HIGHLY_LIKELY,HIGHLY LIKELY,85,TALA MEAT THERMOMETER 4106,"Tala Stainless Steel Meat Thermometer, Classic Meat Probe for ensuring meat cooked to required level, Measures from 120 to 180 degrees celsius, Silver",5012904041060,,B000SABZOM,1.30833333333333,1.30833333333333,50,1.0,1:1 Match,Brand 'TALA' matches,-
1924,FILTERED,FILTERED OUT,70,BIN BRITE ODOUR NEUTRALISER SPRAY 400ML SPRAY CITRONELLA & LEMONGRASS,"Bin Buddy Fresh Pink Grapefruit & Spring Blossom 450g, Pack of 2 - Bin Freshener Deodoriser Powder, Leaves Your Bin Smelling Great - Suitable for Indoor and Outdoor Bins",5053249255347,5020042027075,B0BVLTKB3W,0.563333333333334,-0.912666666666666,200,2.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-0.91
1928,HIGHLY_LIKELY,HIGHLY LIKELY,80,BRIGHT & HOMELY REINFORCED GARDEN HOSE PIPE 30M,Faithfull 30M (98ft) Reinforced Hose 12.7 mm (1/2 Inch) Diameter â€“ PVC Garden Hose Pipe,5050796011389,5023969206691,B0001IWLMG,2.46333333333333,2.46333333333333,100,1.0,1:1 Match,High keyword overlap (5); title sim 46%,-
1929,FILTERED,FILTERED OUT,70,DUVET SET MICROFIBER GREEK DOUBLE GREY,Oxford Homeware Double Duvet Set Grey Brushed Microfiber 4 Piece Double Bedding Set with Fitted Sheet and Pillowcases Soft Breathable Duvet Cover Sets,5051346902867,5059314008870,B0DCW45WNH,2.63833333333333,-25.549666666666674,100,4.0,BUNDLE (4x) - LOSS,Potential match but negative profit,Negative adjusted profit £-25.55
1930,HIGHLY_LIKELY,HIGHLY LIKELY,85,EXTRASTAR EXTENSION LEAD 6 GANG 1M WHITE,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, White)",,791348432249,B084Z492PW,1.08166666666666,1.08166666666666,500,1.0,1:1 Match,Brand 'EXTRASTAR' matches; strong title match,-
1931,HIGHLY_LIKELY,HIGHLY LIKELY,85,EXTRASTAR EXTENSION LEAD 6 GANG 1M BLACK,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, Black)",,,B08VMRHP2B,1.08166666666666,1.08166666666666,200,1.0,1:1 Match,Brand 'EXTRASTAR' matches; strong title match,-
1932,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,AMTECH SOLAR POWERED DUMMY CCTV CAMERA,"JUSTOP Dummy CCTV Camera, Solar Powered, LED Security Flood Lights With PIR Motion Sensor, Waterproof Outdoor Use - White",5032759046928,,B0F8P27ZZM,2.54416666666666,2.54416666666666,50,1.0,1:1 Match,Title sim 26%; keywords 3,Verify brand/product match
1934,HIGHLY_LIKELY,HIGHLY LIKELY,85,TML 4 TIER STORAGE CADDY SILVER 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",5022092100036,5056569528504,B0BZ4ST7FQ,1.44291666666666,1.44291666666666,100,1.0,1:1 Match,Brand 'SIL' matches,-
1935,FILTERED,FILTERED OUT,70,GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,5012128581076,,B0BGSVFXDK,1.03999999999999,-5.6800000000000095,50,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-5.68
1936,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,5016679234870,,B0DNZHRHMP,1.26624999999999,1.26624999999999,50,1.0,1:1 Match,Title sim 23%; keywords 3,Verify brand/product match
1937,FILTERED,FILTERED OUT,70,COFFEE WOOD & ROPE DOG TOY 3 ASST,"RAYITO 3 Pack Coffee Wood Dog Chew Toy - S, Dogs Chew Toys Dog Woods Chew Puppy Teething Toy Puppy Chew Toys Coffee Wood Stick for Small and Medium Dogs and Puppies",5052516216104,,B0F8Q4LSY1,1.05166666666666,-5.76433333333334,100,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-5.76
1939,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DIFFUSER 500ML PEONY & BLUSH,Lesser & Pavey Desire Aroma Pomegranate & Peony Diffuser 500ml | Aromatherapy for Home Relaxation | Stylish Gift Idea | Perfect for a Soothing Home Ambiance,5010792470108,,B0DBQSZZLG,2.77124999999999,2.77124999999999,50,1.0,1:1 Match,Title sim 24%; keywords 3,Verify brand/product match
1941,HIGHLY_LIKELY,HIGHLY LIKELY,85,BLUE CANYON ROUND WALL MIRROR WHITE,"Blue Canyon Round Mirror, 40 cm Length x 40 cm Width, White",5060386422662,,B01CMHNDKC,1.92958333333333,1.92958333333333,50,1.0,1:1 Match,Brand 'BLUE CANYON' matches; strong title match,-
1943,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,FESTIVE MAGIC HANGING WISHING SANTA SIGN 40CM,"Wooden Christmas Decorations, Christmas Plaque Sign Door Hanging Sign Xmas Santa Ornaments Ceiling Window Decorations for Xmas Home Room Indoor Outdoor Decor Y3SDGP",,749355142972,B0BHNPHR73,0.765,0.765,100,1.0,1:1 Match,Title sim 31%; keywords 3,Verify brand/product match
1944,FILTERED,FILTERED OUT,70,KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",5014353089983,,B00QM9CG7I,0.898749999999999,-7226.20925,400,2500.0,BUNDLE (2500x) - LOSS,Potential match but negative profit,Negative adjusted profit £-7226.21
1945,FILTERED,FILTERED OUT,70,LOCKSMITH PADLOCK 32MM,"Padlocks with Keys 2 Pack, Small Lock 32mm (Keyed Alike), Lock for Gym Locker, Cabinets - Silver",5034537018417,,B0F9TFMRY8,0.421666666666667,-0.5863333333333329,100,2.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-0.59
1946,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,MASTERCOOK CASSEROLE SET 20-22-24CM 3 PIECES,"Amazon Basics 3-Piece Stainless Steel Space Saving Induction Cookware Set - Casserole with Stackable Lid, Soft Touch Handle - 16/20/24 cm, 14.56 inches",742288774326,6915389012343,B07SYK3KX5,5.42,5.42,50,1.0,1:1 Match,Title sim 37%; keywords 2,Verify brand/product match
1947,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,APOLLO  GRANITE BOARD 25X15,Moritz & Moritz 2X Small Plastic Chopping Board Set Black Granite Look - 25x15 cm - Cutting Boards for Kitchen - Kitchen Chopping Boards Hygienic and Dishwasher Safe,5026180036030,4250616213721,B08YNB45N4,0.698333333333333,0.698333333333333,50,1.0,1:1 Match,Title sim 22%; keywords 3,Verify brand/product match
1948,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BABY PIPKIN MINI FOOD STORAGE POTS 8PCE,"Mini Plastic Food Storage Pots with Lids â€“ 8 Pack Weaning Containers â€“ Airtight, Leakproof, Microwave & Freezer Safe â€“ Reusable Snack, Sauce & Meal Prep Containers â€“ travel Stackable & BPA-Free",5055706660213,7427316664826,B0FHLKKDKJ,0.388333333333333,0.388333333333333,300,1.0,1:1 Match,Title sim 2%; keywords 4,Verify brand/product match
1952,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,APOLLO MARBLE CHEESE WIRE BOARD,"Upgraded Cheese Slicer Set with 5 Replacement Wires & Heavy-Duty 5"" x 8"" Marble Board - Durable Cheese Cutter for Block Cheeses, Butter, and More - Essential Kitchen Gadget Tool - White",5026180035583,,B0CQJ78NMH,2.24499999999999,2.24499999999999,200,1.0,1:1 Match,Title sim 20%; keywords 3,Verify brand/product match
1953,FILTERED,FILTERED OUT,70,RUSSELL HOBBS VIENNA CUTLERY SET 16PC,"Russell Hobbs RH00022GP Vienna 16 Piece Cutlery Set - Stainless Steel Silverware, Service for 4, Tableware with Forks, Knives, Tablespoons and Teaspoons, Dishwasher Safe Flatware, Mirror Polished",5054061297706,,B07C8V2DJ7,3.31833333333333,-191.26166666666666,300,16.0,BUNDLE (16x) - LOSS,Potential match but negative profit,Negative adjusted profit £-191.26
1955,HIGHLY_LIKELY,HIGHLY LIKELY,85,ROLSON CLAW HAMMER FIBREGLASS 8OZ,Rolson 11201 8oz Stubby Claw Hammer,5029594103718,5029594112017,B00JITHXRM,0.861666666666667,0.861666666666667,300,1.0,1:1 Match,Brand 'ROLSON' matches; strong title match,-
1956,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,FIRST STEPS SAFARI BABY FEEDING BOTTLE 150ML,NUK First Choice+ Baby Bottle| 0-6 Months M | Temperature Control | Anti Colic Vent | 150 ml | BPA-Free | Silicone Teat | Safari (Beige),5015302106713,4008600409359,B09MWPSLQF,0.413333333333333,0.413333333333333,200,1.0,1:1 Match,Title sim 24%; keywords 3,Verify brand/product match
1957,FILTERED,FILTERED OUT,70,CAROLINE PAPER TABLE COVER GOLD,"2Pcs 137*274cm White and Gold Disposable TableCloths Party Paper Plastic TableCloth,Gold Star Rectangular Waterproof Table Cover for Picnic,Baby Shower,Wedding,Christmas,Birthday Party Decorations",5012145002233,,B09N7Q1FZ9,0.535,-1.013,100,2.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-1.01
1959,FILTERED,FILTERED OUT,70,THL SPOON PLASTIC LUX REUSABLE CLEAR 40PCS,"Generic Pack of 100 Heavy Duty Clear Plastic Spoons, Reusable and Washable Spoons Perfect for Picnics,Parties,Camping,Catering Events & Travelling Tableware and Dinnerware",8691444216830,9851420464535,B0BD8MBJTV,0.371666666666667,-0.942333333333333,100,2.5,BUNDLE (2x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.94
1960,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,CASA & CASA WIRE COATED DISH RACK LARGE BLACK,simplywire - Dish Drainer - Anti Rust Drying Rack â€“ Cutlery Basket - Black Plastic Coated Steel,5056295707907,,B0796XTM3S,2.48125,2.48125,600,1.0,1:1 Match,Title sim 21%; keywords 4,Verify brand/product match
1962,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BLACKSPUR PRECISION KNIFE SET 13PCE,"Precision Craft Knife Set With 2 Knives and 10 Spare Blades - Professional Exacto for Adult Carving, Hobby, Modeling and Art Projects",5017403811046,,B0CZMQKXJ7,0.581666666666666,0.581666666666666,300,1.0,1:1 Match,Title sim 29%; keywords 3,Verify brand/product match
1963,FILTERED,FILTERED OUT,70,DEKTON HOOK /LOOP SAND DISC 5PC CRS 80GRIT,Sanding Discs Hook and Loop 180/80/40 Mixed Grit 125mm 8 Hole 30 Pcs Round Sandpaper Pads Set Compatible With Random Orbital Sander,5055441431628,8712962529674,B092VXSYR2,0.401666666666666,-28.830333333333332,50,30.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-28.83
1964,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,INCENSE STICKS SACRED WOOD PACK OF 12,"Natural Incense Sticks Multipack Variants - 5 (90 gms) Charcoal Free Incense Stick, Made from Upcycled Flowers | Sacred InsensÃ© Sticks from all Cultures (Scented Sticks)",5024418660859,,B0CN2XTXX1,1.51291666666666,1.51291666666666,900,1.0,1:1 Match,Title sim 26%; keywords 3,Verify brand/product match
1966,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,KEEP IT HANDY ZIP SEAL FOOD & FREEZER 8 LARGE BAGS,"100 TidyZ Large Slide Zip Freezer Bags. Resealable. Zip Lock Food Bags. BPA Free. For Freezing Fruit, Vegetables, Meat. Keeps food Fresh. In a Dispenser Box",5056175988792,5025364007330,B0F24X8FY5,0.398333333333334,0.398333333333334,900,1.0,1:1 Match,Title sim 23%; keywords 4,Verify brand/product match
1967,FILTERED,FILTERED OUT,70,BLACKSPUR CHIPBOARD SCREWS 125G 40MM,50 PCS Black Wood Screws (4mm x 40mm) Double Countersunk Multi Purpose Organic Woodscrews,5017403136354,5056610204029,B0D4SSF2VD,0.398333333333334,-48.99366666666667,50,50.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-48.99
1968,HIGHLY_LIKELY,HIGHLY LIKELY,80,ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,5027785817369,5027785811817,B073VPL2VQ,0.431666666666667,0.431666666666667,50,1.0,1:1 Match,High keyword overlap (4); title sim 85%,-
1969,HIGHLY_LIKELY,HIGHLY LIKELY,85,PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE â€“ Square Glass Dish 20 x 17 cm â€“ 1 L,3426470301268,,B0DN1HXF9B,1.03625,1.03625,50,1.0,1:1 Match,Brand 'PYREX' matches; strong title match,-
1970,VERIFIED_FILTERED,FILTERED OUT,95,SAMS SCRUMMY GIANT LEG DOG BONE,Dog Bone Giant Roasted Beef Leg Dog Food Dog Feeding Chew Treats Pack Of 2,5015302202996,5015302202996,B01D1R4NXS,0.776666666666667,-1.8393333333333333,50,2.0,BUNDLE (2x) - LOSS,Exact EAN match,RSU=2; adjusted profit £-1.84
1971,VERIFIED,VERIFIED,95,CARAFE .5LT GLASS,"Arcoroc ARC C0199 Carafon Vin Carafe, Glass, transparent, 580 ml",26102251102,26102251102,B0042FBWQ0,0.761666666666667,0.761666666666667,50,1.0,1:1 Match,Exact EAN match; titles align,-
