Section,Verdict,Confidence,RowID,ASIN,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,KeyEvidence,FilterReason
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,383,B01GEOZEVU,5055706660022,,BABY PIPKIN FIRST FEEDING SPOOND 7PCE,NumNum GOOtensil Pre-Spoons - Baby Spoons Set for 6+ Months - Silicone Self Feeding Utensils BPA-Free - Baby Led Weaning (BLW) Supplies & Feeding Essentials - 2 Spoons (Blue & Orange),£0.74,£9.99,£4.83,413.2%,700,1:1 Match,£4.83,RowID=383; EAN=AMZ_MISSING; Brand=baby; TypeTokens=feeding; capacity:NA; PackS=supplier:7PCE; PackA=amazon:default(1); rsu:1; AdjProfit=£4.83,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2076,B07QQBHTT4,5010353322730,5010353322822,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,£1.46,£6.75,£0.59,33.6%,700,1:1 (pack unclear; supplier:PK10 vs amazon:n_pack(3)),£0.59,"RowID=2076; EAN=NON_EXACT; Brand=minky; TypeTokens=cloth; capacity:NA; PackS=supplier:PK10; PackA=amazon:n_pack(3); rsu:split_required(supplier=10,amazon=3); AdjProfit=£0.59",Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2112,B0CBMF1D87,9333527006721,,CREPE STREAMERS 12PCE,"10 Rolls Crepe Paper Streamers Hanging Rainbow Streamers 10 Colors Party Crepe Paper Roll Streamer for Birthday, Wedding, and Holiday Party Decorations.",£1.01,£5.99,£0.44,31.9%,700,1:1 Match,£0.44,RowID=2112; EAN=AMZ_MISSING; Brand=crepe; TypeTokens=streamers; capacity:NA; PackS=supplier:12PCE; PackA=amazon:default(1); rsu:1; AdjProfit=£0.44,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2222,B07QQBHTT4,5010353328794,5010353322822,MINKY BRITES FLAT SCOURING PAD 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,£1.57,£6.75,£0.47,25.0%,700,1:1 (pack unclear; supplier:4PC vs amazon:n_pack(3)),£0.47,"RowID=2222; EAN=NON_EXACT; Brand=minky; TypeTokens=pad; capacity:NA; PackS=supplier:4PC; PackA=amazon:n_pack(3); rsu:split_required(supplier=4,amazon=3); AdjProfit=£0.47",Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2595,B0CBMF1D87,5055483308940,,PARTY STREAMERS PK3,"10 Rolls Crepe Paper Streamers Hanging Rainbow Streamers 10 Colors Party Crepe Paper Roll Streamer for Birthday, Wedding, and Holiday Party Decorations.",£1.01,£5.69,£0.03,2.3%,700,1:1 Match,£0.03,RowID=2595; EAN=AMZ_MISSING; Brand=party; TypeTokens=streamers; capacity:NA; PackS=supplier:PK3; PackA=amazon:default(1); rsu:1; AdjProfit=£0.03,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2380,B0BMM6WPK8,3840105700217,5060913000325,KITCHEN KING OPTIMA COOKWARE SET 8PC,Non Stick Pots and Pans Set â€“ Induction Hob Pot Set â€“ 8pcs Kitchen Cookware with Lids â€“ Cooking Marble Saucepan Pots and Frying Pans â€“ by Nuovva,£43.27,£69.99,£5.55,15.2%,600,1:1 Match (supplier:8PC vs amazon:pcs(8)),£5.55,RowID=2380; EAN=NON_EXACT; Brand=kitchen; TypeTokens=cookware; capacity:NA; PackS=supplier:8PC; PackA=amazon:pcs(8); rsu:ceil(8/8)=1; AdjProfit=£5.55,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,229,B0BWFLJBNJ,5055706660459,8710103990802,BABY PIPKIN CLASSIC ROUND BABY BOTTLE 8oz,"Philips Avent Natural Response Glass Baby Bottles 8oz/240 ml with Medium Flow Teats (Flow 3), 2 Pack, SCY933/02",£1.34,£21.99,£10.22,612.3%,500,BUNDLE (RSU=2) - OK,£8.88,RowID=229; EAN=NON_EXACT; Brand=baby; TypeTokens=8oz; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(2); rsu:ceil(2/1)=2; AdjProfit=£8.88,Amazon indicates bundle (amazon:n_pack(2)) but supplier pack unclear; verify RSU
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,904,B00GLAHZUG,5055257877078,,SPICE IT UP SEASALT GRINDER,Silk Route Spice Company Giant Sea Salt Grinder 360g,£1.01,£8.98,£2.56,184.2%,500,1:1 Match,£2.56,RowID=904; EAN=AMZ_MISSING; Brand=spice; TypeTokens=grinder; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.56,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1258,B0BNPTPG5N,5056239445445,,METALLIC BALLOONS PK30,Metallic Balloon 50 Pack 12 inch Metallic Rainbow Balloons Birthday Balloons Multicoloured Chrome Balloon for Happy Birthday Party Graduation New Year Baby Shower Events Decorations,£1.01,£6.99,£1.67,119.8%,500,BUNDLE (RSU=2) - OK,£0.66,RowID=1258; EAN=AMZ_MISSING; Brand=metallic; TypeTokens=balloons; capacity:NA; PackS=supplier:PK30; PackA=amazon:n_pack(50); rsu:ceil(50/30)=2; AdjProfit=£0.66,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1307,B0DG4Y9R97,6291101152840,,LAUNDRY BASKET TALL,"Lifewit 105L Laundry Basket with Lid, Large Laundry Hamper with Plastic Handles and Removable Bag, Foldable Tall Dirty Clothes Hampers for Laundry for Laundry Room, Bedroom, Bathroom, Dorm, Beige",£4.63,£18.68,£5.00,113.3%,500,1:1 Match,£5.00,RowID=1307; EAN=AMZ_MISSING; Brand=laundry basket; TypeTokens=tall; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£5.00,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1457,B00KLGPNUK,6974295210014,5055322509507,STAINLESS STEEL KETTLE 14CM 1L,"Swan SK31020N Brushed Stainless Steel Jug Kettle, Cordless Design, 2000W, 1 Litre, Silver",£5.45,£20.40,£4.86,95.5%,500,1:1 Match,£4.86,RowID=1457; EAN=NON_EXACT; Brand=stainless steel; TypeTokens=kettle; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.86,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2509,B08F2LBKQ4,5060440851513,5060633660366,HAND BRUSH BASSINE,Newman and Cole Natural Wooden Hand Brushes - Choose from Hard Stiff Bristle Brush or Soft Brush with Natural or Synthetic Bristles (1 x Bassine Stiff Hand Brush),£1.03,£5.99,£0.10,7.2%,500,1:1 Match,£0.10,RowID=2509; EAN=NON_EXACT; Brand=hand brush; TypeTokens=bassine; capacity:NA; PackS=supplier:default(1); PackA=amazon:leading_x(1x); rsu:1; AdjProfit=£0.10,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,182,B00IZMVQOO,5029347603557,,EVERBUILD SEALANT STRIPOUT TOOL,Everbuild Super Flow Sealant/Adhesive Cartridge Applicator Gun with Rotating Barrel â€“ Soft Grip Handle â€“ For Cartridges Up to 310 ml,£4.10,£49.65,£28.79,725.2%,400,1:1 Match,£28.79,RowID=182; EAN=AMZ_MISSING; Brand=everbuild; TypeTokens=sealant; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£28.79,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,347,B0933MHLG6,8694064013285,5029784903364,HOBBY FLORIA LACE PRACTICAL BASKET MEDIUM,"Hobby Gift Sewing Box, Wood/Fabric, Embroidered Bee, Medium",£2.00,£24.99,£9.98,449.8%,400,1:1 Match,£9.98,RowID=347; EAN=NON_EXACT; Brand=hobby; TypeTokens=medium; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£9.98,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,658,B0FKH5GWYL,5015934923276,5056814619636,WICKED STATIONERY BACKPACK,"WICKED Backpack, Glinda And Elphaba Girls Backpack, Girls School Bag, Kids School Bag",£2.89,£19.99,£7.72,260.8%,400,1:1 Match,£7.72,RowID=658; EAN=NON_EXACT; Brand=wicked; TypeTokens=backpack; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£7.72,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,817,B07H994498,5060195620068,,MONEY TIN BOX ASST SMALL KING CHARLES,Set Of 5 Pound Note Design Money Tin - Piggy Bank Box Savings Coins Cash Change | Sterling Money Pot Tinplate Saving Money Box | Â£5 Â£10 Â£50 Â£20 Size 15cm x 10cm,£0.88,£8.99,£2.68,209.2%,400,1:1 Match,£2.68,RowID=817; EAN=AMZ_MISSING; Brand=money tin; TypeTokens=box; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.68,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,972,B0BBKPZQ7T,5050565765581,,EXFOLIATING GLOVES PAIR,"Exfoliating Wash Gloves, Shower Scrub Gloves/Loofah, Natural Fibre Bath Gloves for Spa, Massage, Body Scrub Exfoliator, Dead Skin Remover with Hanging Loop(Heavy)",£1.01,£6.99,£2.35,169.4%,400,1:1 Match,£2.35,RowID=972; EAN=AMZ_MISSING; Brand=exfoliating; TypeTokens=gloves; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.35,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1046,B0BNL3LYHD,8721037327206,,GARDEN GLOVES LADIES 3 ASSORTED COLOURS,"3 Pairs Gardening Gloves for Women, Ladies Garden Glove Gardening Working Glove Floral Garden Gloves with Elastic Cuffs for Yard, Cleaning",£0.74,£7.59,£1.80,153.5%,400,1:1 Match,£1.80,RowID=1046; EAN=AMZ_MISSING; Brand=garden gloves; TypeTokens=ladies; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.80,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1466,B01N80FXYI,5024418272243,,CANDLE PLATE 10CM,Silver Round Metal Spike Candle Holder Pillar Candle Plate Stand 10cm,£1.34,£7.99,£1.58,94.6%,400,1:1 Match,£1.58,RowID=1466; EAN=AMZ_MISSING; Brand=candle plate; TypeTokens=10cm; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.58,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1491,B072JH8JGG,742288759088,5028250720191,ALUMINIUM CASSEROLE 23CM,"MasterClass Casserole Dish with Lid, Large 5L/28 cm, Lightweight Cast Aluminium, Induction Hob and Oven Safe, Black",£10.31,£34.41,£8.38,91.7%,400,1:1 Match,£8.38,RowID=1491; EAN=NON_EXACT; Brand=aluminium; TypeTokens=casserole; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£8.38,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1575,B0CKTWGMZY,6923456793040,,GLASS ASH TRAY,"Set of 2 Round Glass Ashtrays for Inside or Outside | 2 x 10.5 cm Ash Trays Indoors | Ash trays Outdoors for Home, Garden, Bar or Pub",£1.01,£6.99,£1.15,82.8%,400,1:1 Match,£1.15,RowID=1575; EAN=AMZ_MISSING; Brand=glass; TypeTokens=ash; capacity:NA; PackS=supplier:default(1); PackA=amazon:dimension_pattern; rsu:1; AdjProfit=£1.15,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1885,B0F31VKDTQ,5009459070300,,WATCH DIGITAL BLACK ASSORTED CW0031,"SOCICO Men Digital Watch 3ATM Waterproof Sport with LED Back Light/Alarm/Date/Stopwatch, Outdoor Multifunctional Digital Wrist Watches",£4.50,£12.59,£2.21,51.4%,400,1:1 Match,£2.21,RowID=1885; EAN=AMZ_MISSING; Brand=watch; TypeTokens=digital; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.21,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1927,B091BXFGDC,5019311905510,,SCISSORS EMBROIDERY LGE,"Classic Blue Embroidery Scissors, Stainless Steel, 1pcs with Fake Leather Cover",£1.21,£5.49,£0.73,47.1%,400,1:1 Match,£0.73,RowID=1927; EAN=AMZ_MISSING; Brand=scissors; TypeTokens=embroidery; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(1); rsu:1; AdjProfit=£0.73,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1989,B08F7X9Y9Z,5010789510978,,BARTOLINE EASIPASTE 1KG,"Bartoline EasipasteÂ® Ready Mixed Wallpaper Adhesive 5kg - High Initial Tack, No Mixing, Suitable for Vinyl, Blown Vinyl, Embossed, Washable & Paste The Wall Wallcoverings",£3.29,£9.99,£1.38,41.8%,400,1:1 Match,£1.38,RowID=1989; EAN=AMZ_MISSING; Brand=bartoline; TypeTokens=easipaste; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.38,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2554,B0BN8J4WLM,3426470299985,,PYREX BUTTERFLY RECTANGULAR DISH SET OF 2,Pyrex - Set of 3 Rectangular Oven Dishes - Ideal for 2 to 6 People - 3 Sizes - Borosilicate Glass - Wide Handles - Extreme Resistance - Dishwasher Safe - Made in France,£14.50,£26.89,£0.59,4.7%,400,1:1 Match,£0.59,RowID=2554; EAN=AMZ_MISSING; Brand=pyrex; TypeTokens=rectangular; capacity:NA; PackS=supplier:SET OF 2; PackA=amazon:default(1); rsu:1; AdjProfit=£0.59,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,403,B09WHRL5M9,5024418379584,5060961900127,WAX MELTS YOGA 68G 6 PCS,"Mixed Perfume Wax Melts: 16 x 6g Heart Shaped Melts in a Presentation Gift Box, 4 pcs Each of Angel, Alien, Black Opium and Creed Candle Alternative",£0.97,£12.99,£5.42,398.2%,300,1:1 (pack unclear; supplier:6 PCS vs amazon:pcs(4)),£5.42,"RowID=403; EAN=NON_EXACT; Brand=wax melts; TypeTokens=pcs; capacity:NA; PackS=supplier:6 PCS; PackA=amazon:pcs(4); rsu:split_required(supplier=6,amazon=4); AdjProfit=£5.42",Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,404,B088S8BXN9,5015302105495,4008600367994,FIRST STEPS BABY BOTTLE JUNGLE ASSORTED,NUK First Choice+ Baby Bottles | 0-6 Months | 300 ml | Anti-Colic Bottles with Orthodontic Silicone Teat | Temperature Control | BPA-Free | Grey & White | 3 Count,£1.04,£14.89,£5.63,396.4%,300,1:1 Match,£5.63,RowID=404; EAN=NON_EXACT; Brand=first; TypeTokens=baby; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£5.63,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,567,B0D9KKTVZK,8721037402613,5060630695699,CHAMPAGNE GLASS PLASTIC ASSORTED 177ML,"MATANA 24 Premium Plastic Champagne Flutes with Gold Glitter, 150ml - Reusable Champagne Glasses, Plastic Flutes, Prosecco Glasses for Cocktails, Wine, Dessert, Weddings, Birthdays, BBQ, Parties",£0.85,£11.99,£3.78,300.1%,300,1:1 Match,£3.78,RowID=567; EAN=NON_EXACT; Brand=champagne; TypeTokens=plastic; capacity:177ML->150ml (Δ15.3%); assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£3.78,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,687,B0DM9FNQ9R,9333527629203,,FESTIVE MAGIC SANT SLEIGH FELT BUCKET,Festive Childrens Holding DIY Sleigh - Large Xmas Home Decoration Ideal for Small Presents or Stocking Fillers - Kids Christmas Eve Box or Gift Bag,£1.68,£12.99,£4.84,248.3%,300,1:1 Match,£4.84,RowID=687; EAN=AMZ_MISSING; Brand=festive; TypeTokens=sleigh; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.84,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,751,B087M744WZ,5055490653613,766415013447,SPLATTER SCREEN GUARD 2PC SILVER 24/28CM,"Snowyee Splatter Screen for Frying Pan, Grease Splatter Guard Stainless Steel Large 13â€ and Small 10â€ Shield (2 in 1 Set)",£1.33,£12.59,£3.79,228.4%,300,1:1 Match,£3.79,RowID=751; EAN=NON_EXACT; Brand=splatter screen; TypeTokens=guard; capacity:NA; PackS=supplier:2PC; PackA=amazon:default(1); rsu:1; AdjProfit=£3.79,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,872,B096MW45XC,5050565436887,5037331031064,FIRST AID KNEE SUPPORT 3 SIZES,"Safety First Aid Group HypaBand Tubular Bandage - Size E Large Ankle, Medium Knee Small Thigh, White, 5m",£1.01,£10.51,£2.66,191.2%,300,1:1 Match,£2.66,RowID=872; EAN=NON_EXACT; Brand=first aid; TypeTokens=knee; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.66,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,888,B0842W3RNV,5056239433053,4260478464643,PLUNGER WOODEN HANDLE,Nirox Set of 2 Sink Plungers - Drain Plunger with 110 & 140 mm diameter - Toilet Pump Unblocker incl. wooden handles - Chemical-free Plumbers Plunger - Powerful Plumbing Plunger,£1.14,£9.90,£2.81,187.3%,300,1:1 Match,£2.81,RowID=888; EAN=NON_EXACT; Brand=plunger; TypeTokens=wooden; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.81,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1314,B0DHQDTHLH,6920230810658,8425402604199,FORK GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",£3.35,£14.99,£3.76,112.6%,300,1:1 Match,£3.76,RowID=1314; EAN=NON_EXACT; Brand=fork; TypeTokens=gold; capacity:NA; PackS=supplier:6 PIECES; PackA=amazon:default(1); rsu:1; AdjProfit=£3.76,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1529,B0DHQDTHLH,6920230810634,8425402604199,KNIFE GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",£3.89,£14.99,£3.31,87.4%,300,1:1 Match,£3.31,RowID=1529; EAN=NON_EXACT; Brand=knife; TypeTokens=gold; capacity:NA; PackS=supplier:6 PIECES; PackA=amazon:default(1); rsu:1; AdjProfit=£3.31,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1546,B08DJ3B3B9,5050565755186,762673016459,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,£1.01,£5.99,£1.17,84.3%,300,1:1 Match,£1.17,RowID=1546; EAN=NON_EXACT; Brand=glamour; TypeTokens=nail; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.17,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2302,B0BP276YZ7,8695122005051,5060757802567,BROOM & HANDLE TITIZ SOFT ASSORTED COLOURS,"Requisite Needs Indoor Broom Soft Bristle Sweeping Brush - Perfect Kitchen Broom for Laminate, Vinyl, Wooden Floor, living room or bathroom",£3.23,£9.99,£0.66,20.2%,300,1:1 Match,£0.66,RowID=2302; EAN=NON_EXACT; Brand=broom; TypeTokens=soft; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.66,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,2367,B004Z7P3EW,5056239445254,,NOVELTY CLACKER BALLS PK6,Gifton - Vintage Toys Clackers Balls - Plastic Click Clack Balls - Novelty Gift for Kids Boys Girls Children Child Him Her Birthday Present Christmas Stocking Filler (1 Pack),£1.01,£5.89,£0.22,15.7%,300,1:1 Match,£0.22,RowID=2367; EAN=AMZ_MISSING; Brand=novelty; TypeTokens=balls; capacity:NA; PackS=supplier:PK6; PackA=amazon:n_pack(1); rsu:1; AdjProfit=£0.22,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,543,B015UARD72,5056239403322,,PADDED ENVELOPES SIZE C PK4,"100 Small C/0 Size Mail Lite Gold Padded Envelopes Mailers - Peel + Seal Bubble Bags - 150 x 210mm / 6 x 8.25"" Sealed Air Postal Packing Mailing Shipping Postage Posting Self Seal Cushioned Protective Packaging",£1.01,£11.39,£4.27,307.0%,200,1:1 Match,£4.27,RowID=543; EAN=AMZ_MISSING; Brand=padded envelopes; TypeTokens=size; capacity:NA; PackS=supplier:PK4; PackA=amazon:default(1); rsu:1; AdjProfit=£4.27,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,573,B0CDCP9X3Y,6923456811188,,WOODEN CHOPPING BOARD SLIM 29.5X20X0.4CM,SOL 2pk Bamboo Cutting Board for Kitchen 30 x 20cm x 1cm Wooden Chopping Surface for Bread Meat Fruit and Vegetables Durable Serving Tray for Household Meal Preparation Everyday Use,£0.74,£9.99,£3.50,298.8%,200,BUNDLE (RSU=2) - OK,£2.75,RowID=573; EAN=AMZ_MISSING; Brand=wooden chopping; TypeTokens=board; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(2); rsu:ceil(2/1)=2; AdjProfit=£2.75,Amazon indicates bundle (amazon:n_pk(2)) but supplier pack unclear; verify RSU
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,803,B079H2Z1C1,8721037386807,5634123126801,BOWL GLASS 170X130X55MM FISH,Pasabahce 16cm Large Fish Assorted Round Vase Bowl,£1.27,£12.09,£3.40,211.5%,200,1:1 Match,£3.40,RowID=803; EAN=NON_EXACT; Brand=bowl; TypeTokens=fish; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£3.40,Assorted/variant uncertainty; verify exact variant
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,912,B0CDCP9X3Y,6963753760604,,WOODEN CHOPPING BOARD 30X20 CM,SOL 2pk Bamboo Cutting Board for Kitchen 30 x 20cm x 1cm Wooden Chopping Surface for Bread Meat Fruit and Vegetables Durable Serving Tray for Household Meal Preparation Everyday Use,£1.33,£9.99,£3.01,181.1%,200,BUNDLE (RSU=2) - OK,£1.67,RowID=912; EAN=AMZ_MISSING; Brand=wooden chopping; TypeTokens=board; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(2); rsu:ceil(2/1)=2; AdjProfit=£1.67,Amazon indicates bundle (amazon:n_pk(2)) but supplier pack unclear; verify RSU
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1052,B01LYX9RRV,5032759005833,,AMTECH DRAIN CLEANER,Amtech S1895 Flexible Drain Auger & Waste Pipe Unblocker,£1.39,£9.49,£2.60,152.2%,200,1:1 Match,£2.60,RowID=1052; EAN=AMZ_MISSING; Brand=amtech; TypeTokens=drain; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.60,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1116,B0CDCP9X3Y,6548055000759,,WOODEN CHOPPING BOARD 30X20 CM,SOL 2pk Bamboo Cutting Board for Kitchen 30 x 20cm x 1cm Wooden Chopping Surface for Bread Meat Fruit and Vegetables Durable Serving Tray for Household Meal Preparation Everyday Use,£1.64,£9.99,£2.75,143.0%,200,BUNDLE (RSU=2) - OK,£1.10,RowID=1116; EAN=AMZ_MISSING; Brand=wooden chopping; TypeTokens=board; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(2); rsu:ceil(2/1)=2; AdjProfit=£1.10,Amazon indicates bundle (amazon:n_pk(2)) but supplier pack unclear; verify RSU
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1204,B01E3U1S5S,742288761258,6041218105730,PLASTIC LOTA SILVER,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),£1.94,£11.75,£2.83,130.5%,200,1:1 Match,£2.83,RowID=1204; EAN=NON_EXACT; Brand=plastic; TypeTokens=lota; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.83,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1205,B01E3U1S5S,742288761470,6041218105730,PLASTIC LOTA BLACK,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),£1.94,£11.75,£2.83,130.5%,200,1:1 Match,£2.83,RowID=1205; EAN=NON_EXACT; Brand=plastic; TypeTokens=lota; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.83,Verify 1–2 details (pack/variant/EAN) to upgrade
NEEDS_VERIFICATION,NEEDS VERIFICATION,74,1206,B01E3U1S5S,742288761234,6041218105730,PLASTIC LOTA BLUE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),£1.94,£11.75,£2.83,130.5%,200,1:1 Match,£2.83,RowID=1206; EAN=NON_EXACT; Brand=plastic; TypeTokens=lota; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.83,Verify 1–2 details (pack/variant/EAN) to upgrade
