RowID,ASIN,Category,Confidence,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,FilterReason,KeyEvidence
1984,B087ZGNZPD,NEEDS_VERIFICATION,70,5017403139577,,ASHLEY HOUSEHOLD GLOVES 2 PAIRS MEDIUM,"Marigolds Unisex Marigold-gloves-medium Marigold Extra Life Kitchen Gloves Medium 2 Pairs, Yellow, M Pack of UK",1.008,4.95,0.585,0.42086330935251803,600,1:1 Match,0.585,-,"Supplier brand: ASHLEY; Common: MEDIUM, GLOVES"
1986,B08425GHL6,NEEDS_VERIFICATION,70,5052516111560,9509580000000,WORLD OF PETS SALMON STICKS DOG TREAT PK18,"SKIPPER'S Salmon Meat Sticks Dog Treats - 100% Natural & Gently Air-Dried, Soft & Chewy Sticks for Dogs, Essential Source of Omega 3 Fatty Acids, Great for Skin & Coat | 50g (Pack of 1)",0.936,4.99,0.558333333333334,0.419799498746867,600,1:1 Match,0.558333333333334,-,"Supplier brand: WORLD OF PETS; Common: SALMON, DOG, STICKS"
1990,B09YMBWX7N,NEEDS_VERIFICATION,70,5056175932887,5056175984237,JAUNTY GIANT CONFTTI CANNON 2PK,"SOL 2pk Confetti Cannons Large - Giant Party Poppers Paper Cannon - Multicolour Papers Mix for Weddings, Birthdays, New Year's Eve, and Celebrations - Safe, Easy to Use, Perfect for Photos and Videos",1.14,6.99,0.625,0.416666666666667,700,1:1 Match,0.625,-,"Supplier brand: JAUNTY; Common: 2PK, GIANT, CANNON"
1991,B0BTJDNMGG,NEEDS_VERIFICATION_FILTERED,70,5012145000055,5060918301274,CAROLINE FOIL TRAY 2 TRAYS 1014,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|2 Litre |, Silver",2.76,9.85,1.17833333333333,0.41345029239766,100,Bundle (10x) - LOSS,-23.661666666666665,Adjusted profit £-23.66,"Supplier brand: CAROLINE; Common: TRAYS, FOIL"
1992,B0FJRMNM6M,NEEDS_VERIFICATION,70,5012128616686,,GIFTMAKER CHRISTMAS WIRE RIBBON 3 COLOURS 2.7M,"Christmas Ribbons Wire Edged Wrapping Ribbon,Santa Claus Bell Reindeer Style Satin Ribbon,Fabric Ribbons Decorations,for Christmas Treem DIY Crafting Wreath Gift Bows (Truck, 4M)",0.9,5.99,0.532916666666666,0.40993589743589703,50,1:1 Match,0.532916666666666,-,"Supplier brand: GIFTMAKER; Common: CHRISTMAS, WIRE"
1993,B0DHL5RH2R,NEEDS_VERIFICATION,70,,,PREMIER NAUGHTY SANTA ANIMATED MUSICAL 45CM,SdeNow Dancing Singing Rudolph Santa Red Nosed Reindeer Toy Tweaking Santa Claus Animated Musical Plush Santa Claus Doll,11.76,23.99,4.23291666666666,0.40897745571658595,50,1:1 Match,4.23291666666666,-,"Supplier brand: PREMIER; Common: MUSICAL, ANIMATED, SANTA"
1995,B082B6TRBV,NEEDS_VERIFICATION,70,3838952008532,619660485593,PALOMA 2PLY WHITE 50 NAPKINS 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",1.68,8.25,0.795,0.407692307692307,300,1:1 Match,0.795,-,"Supplier brand: PALOMA; Common: 2PLY, 40X40CM, NAPKINS"
1996,B08W5FNJNC,NEEDS_VERIFICATION,70,5038673183862,7610154242817,PRIMA PEELER SET 3PCE,"Swiss Peeler 3pc Set, Green, Red and Grey",1.008,6.74,0.566666666666667,0.407673860911271,50,1:1 Match,0.566666666666667,-,Supplier brand: PRIMA; Common: PEELER
1997,B08W5FNJNC,NEEDS_VERIFICATION,70,5038673183701,7610154242817,PRIMA PEELER SET 3PCE,"Swiss Peeler 3pc Set, Green, Red and Grey",1.008,6.74,0.566666666666667,0.407673860911271,50,1:1 Match,0.566666666666667,-,Supplier brand: PRIMA; Common: PEELER
2000,B07RP7TJVT,NEEDS_VERIFICATION,70,5013478137593,192233078083,KINGFISHER 2PK MEDIUM VACUUM BAGS VBM,"Amazon Basics Vacuum Compression Zipper Storage Bags with Airtight Valve and Hand Pump, 15-Pack, 2x X-Jumbo, 5x Jumbo, 4x (Large, Medium), 15 count (Pack of 1), Multiple, Clear",2.784,12.8,1.15666666666666,0.403019744483159,600,1:1 Match,1.15666666666666,-,"Supplier brand: KINGFISHER; Common: BAGS, VACUUM"
2003,B013URC1GU,NEEDS_VERIFICATION,70,5029594210768,4045315131601,ROLSON DIAGONAL CUTTING PLIERS VDE INSULATED 160MM,S&R VDE Insulated Diagonal Side Cutter 160mm â€“ 1000V Rated Wire Cutting Pliers | VDE-Tested for Electrical Work,6.576,15.95,2.42166666666666,0.40160309563294594,300,1:1 Match,2.42166666666666,-,"Supplier brand: ROLSON; Common: VDE, 160MM, PLIERS, INSULATED"
2007,B07MCVHD9Z,NEEDS_VERIFICATION,70,3838952015011,,PALOMA 100 VANILLA SERVIETTES,Paper Serviettes Soft Napkins 33x33cm 2PLY BulkySoft Solid Colours (Buttermilk Cream),1.104,6.69,0.584999999999999,0.397959183673469,100,1:1 Match,0.584999999999999,-,Supplier brand: PALOMA; Common: SERVIETTES
2008,B07XQ74FZM,NEEDS_VERIFICATION,70,35013159516601,5060958020135,ELLIOTT NAIL BRUSH WOOD DOUBLE SIDED PK18,"Scriveiner Black Lacquer Ballpoint - Stunning Luxury Pen, Real Gold Plating, Schmidt Black Refill, Best Ball Pen Gift Set for Men & Women, Professional Executive Office, Nice Fancy Designer Pens",16.116,32.99,5.56166666666667,0.39783023366714304,400,1:1 Match,5.56166666666667,-,Supplier brand: ELLIOTT
2009,B0B4B6Y517,NEEDS_VERIFICATION,70,5030481930492,5065010529175,PPS FOIL BBQ DRILL 2 TRAY 33X23CM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",0.744,6.99,0.465,0.397435897435897,200,1:1 Match,0.465,-,"Supplier brand: PPS; Common: BBQ, FOIL"
2013,B08VMZF9LT,HIGHLY_LIKELY,85,,,EXTRASTAR EXTENSION LEAD 6 GANG 2M BLACK,"ExtraStar 6 Way Surge Protected Extension Leads 2M, Wall Mounted Power Strips with Individual Switches 13A UK Plug, Black Extension Socket for Home and Office",3.852,12.99,1.465,0.389627659574468,100,1:1 Match,1.465,-,"Brand: EXTRASTAR; Common: EXTENSION, EXTRASTAR, BLACK"
2015,B01NCULTSJ,NEEDS_VERIFICATION,70,5024418266778,,SIL SERVICE BELL GOLD,Echi gold plated loud service/hand/alarm bell (metal),2.148,7.99,0.909583333333333,0.388710826210826,200,1:1 Match,0.909583333333333,-,"Supplier brand: SIL; Common: GOLD, BELL"
2017,B07VHBS3L6,NEEDS_VERIFICATION_FILTERED,70,5055441417608,,DEKTON GLUE STICK 11.2X150MM 27/9,Hot Melt Glue Sticks 11x150mm Clear Adhesive for 11mm Hot Glue Gun - 40 Pack,1.812,7.49,0.791666666666667,0.384304207119741,50,Bundle (40x) - LOSS,-69.87633333333333,Adjusted profit £-69.88,Supplier brand: DEKTON; Common: GLUE
2018,B0D3NZVMNQ,NEEDS_VERIFICATION_FILTERED,70,5013478557919,,KINGFISHER FOIL SET3 PLATTERS 17INCH,Foil Platters 10pk Large Aluminium Foil Platter Serving Party Trays Oven and Freezer Safe Reusable Serving Platter Set Recyclable Trays Multipack,1.644,8.49,0.734999999999999,0.382812499999999,400,Bundle (10x) - LOSS,-14.061,Adjusted profit £-14.06,"Supplier brand: KINGFISHER; Common: FOIL, PLATTERS"
2019,B0CHH7TZ5G,NEEDS_VERIFICATION_FILTERED,70,5040481981226,5065015586043,PPS LARGE  PLASTIC 50 PLATES,"Premium 12 inch Large Disposable Plates - Pack of 50. Made from Sugarcane Fibre - Bagasse Compostable Plates, Sustainable Solutions for Plastic-Free Parties and Events!",4.236,13.49,1.56166666666666,0.38276143790849704,50,Bundle (50x) - LOSS,-206.00233333333333,Adjusted profit £-206.00,"Supplier brand: PPS; Common: PLATES, LARGE"
2020,B0CW12HTT4,NEEDS_VERIFICATION_FILTERED,70,5017403099901,4785987221957,ASHLEY PEVA SUIT BAG 60 X 100CM,"Garment Bags,5PCS Dustproof Garment Covers PEVA Translucent Clothes Covers with Zip Moth Proof Suit Protector Bags Waterproof Dress Covers for Shirts Coats Costumes (60X100cm)",1.812,7.99,0.788333333333334,0.382686084142395,400,Bundle (5x) - LOSS,-6.459666666666666,Adjusted profit £-6.46,"Supplier brand: ASHLEY; Common: SUIT, PEVA"
2022,B09FSDNDT9,NEEDS_VERIFICATION_FILTERED,70,5024418051978,,SIL GLOWING CRAFT STICKERS,"521pcs Glow in The Dark Stars, Realistic Luminous Star Wall Stickers, Glowing Stars for Ceiling and Walls, DIY Luminous Adhesive Stickers for Baby Girls Boys Kids Bedroom Nursery Decoration",1.008,4.49,0.531666666666667,0.38249400479616297,200,Bundle (521x) - LOSS,-523.6283333333333,Adjusted profit £-523.63,"Supplier brand: SIL; Common: STICKERS, GLOWING"
2027,B0DL5RW6LV,NEEDS_VERIFICATION_FILTERED,70,50304811980144,,PPS PAPER BOWL WHITE 180MM 15PCS,50 Pack Strong Paper Bowls â€“ 240ml Small Disposable Compostable Bagasse Bowl for Party â€“ (4.5 x 1.77 inches) Biodegradable Microwavable Soup Bowls - Dessert Milk Salad Cereals Christmas,0.852,6.49,0.478333333333334,0.37962962962963,900,Bundle (3x) - LOSS,-1.509666666666666,Adjusted profit £-1.51,"Supplier brand: PPS; Common: BOWL, PAPER"
2030,B09P1G3YJ5,HIGHLY_LIKELY_FILTERED,85,5010303194523,5010303179995,FAIRY MAX POWER TEARDROP SCOURER,"Addis Fairy Originals Non Scratch General Dual Sponge Scourer with Crystals, Pack of 6, Green One Size",0.9,5.99,0.491666666666667,0.378205128205128,100,Bundle (6x) - LOSS,-4.008333333333333,RSU=6; Adjusted profit £-4.01,"Brand: FAIRY; Common: SCOURER, FAIRY"
2031,B09P1G3YJ5,HIGHLY_LIKELY_FILTERED,85,5010303179971,5010303179995,FAIRY DUAL SPONGE SCOURER WITH CRYSTALS PK2,"Addis Fairy Originals Non Scratch General Dual Sponge Scourer with Crystals, Pack of 6, Green One Size",0.9,5.99,0.491666666666667,0.378205128205128,100,Bundle (3x) - LOSS,-1.3083333333333331,RSU=3; Adjusted profit £-1.31,"Brand: FAIRY; Common: SCOURER, WITH, DUAL, FAIRY"
2032,B0FSD91JYP,NEEDS_VERIFICATION,70,5050796009683,,BRIGHT & HOMELY LONG HOT WATER BOTTLE & FLEECE COVER 2L (ASSORTED COLOURS),"KEPLIN Extra Long 2L Hot Water Bottle with Super Soft Fleece Cover, Durable Natural Rubber, Long Lasting Warmth for Neck, Back & Body, Winter Comfort - Grey",4.02,10.99,1.47458333333333,0.37809829059829,700,1:1 Match,1.47458333333333,-,"Supplier brand: BRIGHT & HOMELY; Common: LONG, FLEECE, BOTTLE, WATER"
2033,B0114IPMS6,HIGHLY_LIKELY,85,5010559684793,5010559684816,DRAPER SPANNER SET METRIC COMBINATION,Draper 1 x Redline 68481 Metric Combination Spanner Set (11-Piece),6.18,15.1,2.15333333333333,0.377777777777778,100,1:1 Match,2.15333333333333,-,"Brand: DRAPER; Common: METRIC, DRAPER, COMBINATION, SET"
2034,B0C1SL1TLV,NEEDS_VERIFICATION,70,5026180099066,793127869338,APOLLO SPEEDY PEELER,"Potato Peeler for Kitchen, Sharp Stainless Steel Vegetable Peeler with Potato Eye Remover, Ergonomic Non-Slip Handle Y Peelers",0.744,5.09,0.441666666666667,0.377492877492877,200,1:1 Match,0.441666666666667,-,Supplier brand: APOLLO; Common: PEELER
2037,B0CNWG68VD,NEEDS_VERIFICATION_FILTERED,70,5030481985188,,PPS BAGASSE WHITE 50 PLATES 23CM,"Extra Strength Disposable Bagasse Plates - 23cm Round, 9 Inch - 50 Pack, 100% Compostable, Super Rigid, White, Ideal for Family Events, Schools, Office, BBQs, Picnics, Parties",2.676,8.79,1.03624999999999,0.37275179856115004,50,Bundle (50x) - LOSS,-130.08775,Adjusted profit £-130.09,"Supplier brand: PPS; Common: 23CM, PLATES, BAGASSE"
2038,B08462WC5J,NEEDS_VERIFICATION_FILTERED,70,3838952015059,,PALOMA 100 ROSA SERVIETTES,"BulkySoft Paper Serviettes 2Ply Solid Colour Soft Napkins for Kitchen, Parties, and Events â€“ Rip Proof Disposable Tableware - 33 Ã— 33 cm â€“ 100% Cellulose Pack of 100 Kitchen Napkins - Pink",1.104,6.25,0.547083333333333,0.372165532879818,100,Bundle (100x) - LOSS,-108.74891666666667,Adjusted profit £-108.75,"Supplier brand: PALOMA; Common: SERVIETTES, 100"
2039,B0C49T4XNR,NEEDS_VERIFICATION_FILTERED,70,5026180025805,,APOLLO SERVING TONGS SET3,4 Pcs Kitchen Cooking Tongs Stainless Steel Food Serving Tongs 7'' Buffet Frying Tong for Pasta Salad BBQ Cake Home Party,1.416,5.99,0.641666666666667,0.37090558766859305,500,Bundle (4x) - LOSS,-3.6063333333333323,Adjusted profit £-3.61,"Supplier brand: APOLLO; Common: TONGS, SERVING"
2040,B0DJ6XZP6G,NEEDS_VERIFICATION_FILTERED,70,5026180027434,,APOLLO SS OIL POURER SPOUNT,"5Pcs Oil Pourer Spout,Olive Oil Bottle Stopper Spout,Leak-Proof Dispenser Wine Pourer for Vinegar Bottles Salad Bottles, Wine Liquor Spirits Bottle Speed Pourer Spout",0.804,5.99,0.451666666666666,0.37021857923497203,100,Bundle (5x) - LOSS,-2.764333333333334,Adjusted profit £-2.76,"Supplier brand: APOLLO; Common: POURER, OIL"
2041,B0CDFX7J5Q,NEEDS_VERIFICATION,70,692345679704,5060984599438,ADORN STEEL WOOL PADS 12PCE,"SOL 15pk Steel Wool Scourer Pads, Heavy Duty Soap Filled Scouring Pads for Pots, Pans, and Cookers, Durable, Rust-Resistant, Built-In Soap for Cutting Grease & Stains, Multi-Purpose Use for Cleaning",0.744,5.99,0.431666666666667,0.368945868945869,400,Bundle (1x) - OK,0.24566666666666698,-,"Supplier brand: ADORN; Common: STEEL, PADS, WOOL"
2042,B0CDC8KHPP,NEEDS_VERIFICATION_FILTERED,70,5052516111454,,WORLD OF PETS CAT TOY WAND FEATHER,"simarro 3 Pcs Cat Feather Wand Toys, Interactive Cat Teaser Wand Toy for Indoor Cats Adult, Colorful Feather Kitten Cat Stick Toys for Indoor Cats Play Chase Exercise (Colored Rope)",1.008,4.98,0.51,0.366906474820144,600,Bundle (3x) - LOSS,-1.506,Adjusted profit £-1.51,"Supplier brand: WORLD OF PETS; Common: TOY, FEATHER, WAND, CAT"
2043,B0CDC8KHPP,NEEDS_VERIFICATION_FILTERED,70,5052516100564,,WORLD OF PETS CAT TOY FEATHER TEASER,"simarro 3 Pcs Cat Feather Wand Toys, Interactive Cat Teaser Wand Toy for Indoor Cats Adult, Colorful Feather Kitten Cat Stick Toys for Indoor Cats Play Chase Exercise (Colored Rope)",1.008,4.98,0.51,0.366906474820144,600,Bundle (3x) - LOSS,-1.506,Adjusted profit £-1.51,"Supplier brand: WORLD OF PETS; Common: TOY, FEATHER, TEASER, CAT"
2044,B08T1R1J3S,NEEDS_VERIFICATION,70,5026180074063,,APOLLO POTATO MASHER STAINLESS STEEL FOLDING,"Potato Mashers, Joyoldelf Potato Masher Stainless Steel, Masher with Non-Slip Handle, Fruit & Vegetable Baby Food Masher",2.82,8.99,1.05791666666666,0.364798850574712,400,1:1 Match,1.05791666666666,-,"Supplier brand: APOLLO; Common: POTATO, MASHER, STAINLESS"
2045,B0DH1X9X23,NEEDS_VERIFICATION_FILTERED,70,5012904004713,761578223269,CHEF AID NAIL BRUSH PLASTIC DOUBBLE SIDED 9CM,"2 Pcs Nail Brushes, Double Sided Nail Brush, Plastic Handle Brushes, Cleaning Tools for Cleaning Nails,Toes, Used In Home,Travel Etc (White)",0.792,5.4,0.440000000000001,0.36363636363636404,100,Bundle (2x) - LOSS,-0.35199999999999904,Adjusted profit £-0.35,"Supplier brand: CHEF AID; Common: PLASTIC, NAIL, SIDED"
2048,B0B15K2FBG,NEEDS_VERIFICATION_FILTERED,70,5050796012720,5060766073439,BRIGHT & HOMELY FOIL ROASTING TRAY 320MM X 265MM X 60MM 3 PIECES,"Aluminium Foil Trays - 5 Pack Disposable Foil Containers (32cm x 20cm x 3cm) - Large Roasting Tin for Baking, Roasting, Cooking, Broiling, BBQ and Food Storage - Foil Baking Trays for Oven",1.212,6.99,0.565,0.362179487179487,200,Bundle (1x) - LOSS,-0.2430000000000001,Adjusted profit £-0.24,"Supplier brand: BRIGHT & HOMELY; Common: ROASTING, FOIL"
2049,B0CCJS5GKB,HIGHLY_LIKELY_FILTERED,85,5053249277943,5053249253183,ELBOW GREASE FOAMING TOILET CLEANER EUCALYPTUS 500G,"3 x Elbow Grease Foaming Toilet Cleaner, Deep Cleaning Action, Lemon Fresh Fragrance 500g",2.088,9.17,0.821666666666666,0.358806404657932,200,Bundle (3x) - LOSS,-3.3543333333333343,RSU=3; Adjusted profit £-3.35,"Brand: ELBOW GREASE; Common: TOILET, ELBOW, GREASE, FOAMING"
2052,B0BQY18559,NEEDS_VERIFICATION_FILTERED,70,5024418534174,,SIL BAMBOO CANAPE STICKS 30PC,100Pcs Bamboo Cocktail Picks Toothpicks for Appetizers Natural Bamboo Knot Skewers Mini Food Sticks for Drinks Canapes Appetizers Party Supplies (12cm/4.7inch),1.008,4.99,0.498333333333334,0.358513189448441,500,Bundle (100x) - LOSS,-99.29366666666667,Adjusted profit £-99.29,"Supplier brand: SIL; Common: BAMBOO, STICKS"
2053,B0BSXTGCY3,NEEDS_VERIFICATION,70,5050796011754,5065013482590,BRIGHT & HOMELY PLUNGER WOODEN HANDLE HEAVY DUTY LARGE,"Large Black Toilet Plunger 150mm 6 Inch Cup with 430mm 17 Inch Handle, Drain Sink Plunger Toilet Pump Unblocker, Strong Suction of Black Rubber Cup with Wooden Handle Drain Cleaner Clear All Blocked",2.616,9.99,0.975,0.357142857142857,50,1:1 Match,0.975,-,"Supplier brand: BRIGHT & HOMELY; Common: PLUNGER, LARGE, WOODEN, HANDLE"
2054,B0B8HMLZSZ,NEEDS_VERIFICATION,70,5050565735805,,B & CO  REUSABLE AIR FRYER NON STICK SQUARE LINERS 2PCS,"Vicloon Silicone Air Fryer Liners, 2PCS 7.87x5.31 Square Reusable Silicone Mats, Non-Stick Air Fryer Mats for Baking, Steaming, Cooking",0.852,4.99,0.448333333333334,0.355820105820106,50,1:1 Match,0.448333333333334,-,"Supplier brand: B & CO; Common: AIR, SQUARE, REUSABLE, FRYER"
2057,B0BDRZ63RJ,NEEDS_VERIFICATION,70,5017403137863,,BLACKSPUR DRAUGHT EXCLUDER TAPE TYPE E WHITE 5M,"Weather Stripping Tape, Doors Windows Draught Excluder Self-Adhesive Anti-Collision Rubber E Type Foam Sealing Tape, Rubber Sound Insulation for Door Window Draught Stopper (White E-9 x 4-10 m)",1.008,5.09,0.491666666666666,0.35371702637889696,200,1:1 Match,0.491666666666666,-,"Supplier brand: BLACKSPUR; Common: TYPE, EXCLUDER, DRAUGHT"
2058,B0G1RZVDSR,NEEDS_VERIFICATION_FILTERED,70,5055441408484,768330838266,DEKTON DENT PULLER SUCTION,"Car Dent Puller,Dent Removal kit, 2 Pack Dent Puller, Powerful Dent Removal kit, Dent Remover Tool for Car Dent Repair, Glass, Screen, Tiles Lifting and Objects Moving",3.024,9.99,1.085,0.35342019543973896,500,Bundle (2x) - LOSS,-1.939,Adjusted profit £-1.94,Supplier brand: DEKTON; Common: DENT
2059,B0FGNNZHWS,NEEDS_VERIFICATION,70,5010353322419,,MINKY IRONING BOARD COVER PEARL ACTIVE 125X45,"3 Pack LED Airplane Launcher Toy with 2 Flight Modes,Foam Glider Planes for Kids Ages 3-12, Outdoor Flying Toys,Birthday Gifts for Boys & Girls (15m Range,EPP Foam)",6.252,15.99,2.035,0.353298611111111,400,1:1 Match,2.035,-,Supplier brand: MINKY
2062,B009SJXB32,VERIFIED,95,5026180033572,5026180033572,APOLLO VINEGAR SHAKER,"apollo THE HOUSEWARES BRAND 3357 Glass Vinegar Shaker, Clear 15 x 5.5 x 5.5 cm",0.936,6.58,0.463333333333332,0.348370927318295,50,1:1 Match,0.463333333333332,-,"Exact EAN match; Common: VINEGAR, APOLLO"
2069,B07Z28HRKB,HIGHLY_LIKELY,85,5055706641458,5060716230929,DLUX PRO KLEEN MICROFIBRE BATHROOM & KITCHEN MOP REFILL,DLUX PRO-KLEEN Super Absorbent Chenille Flat Floor Mop with Extendable Handle Hardwood Laminate Tile Cleaner Sweeper Microfibre Duster,0.672,8.99,0.381666666666667,0.343843843843844,50,1:1 Match,0.381666666666667,-,"Brand: DLUX; Common: MOP, DLUX, MICROFIBRE"
2072,B0D3M947J7,HIGHLY_LIKELY,85,5025364024580,5025364007811,TIDYZ RUBBLE BAG HEAVY DUTY 7BAGS 32L,"20 TidyZ Heavy-Duty Rubble Sacks. Made from 100% Recycled Plastic. Extra Strong and Thick Builders Bags. For DIY Construction, Building Site Debris, Garden Waste. 32L Blue Waste Bags",0.804,6.99,0.415,0.340163934426229,100,1:1 Match,0.415,-,"Brand: TIDYZ; Common: TIDYZ, RUBBLE, 32L"
2073,B0B4B6Y517,NEEDS_VERIFICATION,70,5030481930195,5065010529175,PPS FOIL 10 CONTAINER OVEN DISH & LID 130X100X40MM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",0.804,6.99,0.415,0.340163934426229,200,1:1 Match,0.415,-,"Supplier brand: PPS; Common: OVEN, FOIL, CONTAINER"
2074,B0CWS44D1S,NEEDS_VERIFICATION_FILTERED,70,5038673230160,617513040531,PRIMA WOODEN NAIL BRUSHES 2PC,"4 Pcs Double Sided Wooden Nail Brushes - 2 Kinds, Easy to Use - Clean Hands, Feet & Nails",1.008,5.99,0.471666666666666,0.33932853717026296,500,Bundle (4x) - LOSS,-2.5523333333333342,Adjusted profit £-2.55,"Supplier brand: PRIMA; Common: WOODEN, NAIL, BRUSHES"
2076,B07QQBHTT4,HIGHLY_LIKELY,85,5010353322730,5010353322822,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,1.464,6.75,0.595,0.336158192090395,700,1:1 Match,0.595,-,"Brand: MINKY; Common: CLOTH, MINKY"
2078,B09NWDCBFH,NEEDS_VERIFICATION,70,5056295706108,5060875421138,CASA & CASA CLASSICO STAINLESS STEEL KNIFE & GADGET HOLDER,"Joeji's Kitchen Universal Knife Block Without Knives with Extra Slots for Scissors & Sharpening Rod, Rustproof Stainless Steel Kitchen Knife Holder",7.52399999999999,16.98,2.29,0.33577712609970595,50,1:1 Match,2.29,-,"Supplier brand: CASA; Common: STEEL, HOLDER, KNIFE, STAINLESS"
2080,B0DLJD3GSS,NEEDS_VERIFICATION_FILTERED,70,50304811980403,5060357990961,PPS FOOD CONTAINERS & LIDS PLASTIC RECTANGULAR 50PC 1000ML,Superior Takeaway Containers with Lids â€“ 20 Pcs Durable 1000ml Crack-Resistant Rectangular Food Containers with Lids -Microwave Safe Leak-Proof Takeaway Containers-Perfect for Meal Prep & Food Storage,5.712,14.97,1.775,0.33427495291902,100,Bundle (20x) - LOSS,-106.75299999999999,Adjusted profit £-106.75,"Supplier brand: PPS; Common: FOOD, RECTANGULAR, CONTAINERS, 1000ML"
2082,B002SHDICK,NEEDS_VERIFICATION,70,5032759016259,,AMTECH PRO CAULKING GUN 2000,"Everbuild Power Pro Heavy Duty Applicator Gun | Cartridge Caulks, Sealants, Adhesives - Professional Heavy Duty Applicator, Suitable for High Viscosity Products - 310ml - Black",6.732,14.98,2.04083333333333,0.33130411255411196,400,1:1 Match,2.04083333333333,-,"Supplier brand: AMTECH; Common: PRO, GUN"
2083,B096K1WR72,HIGHLY_LIKELY,85,5010353323430,5010353325014,MINKY IRONING BOARD CLIPS PK3,"Minky Easy Fit Ironing board cover + Ironing Board Clips Bundle, 122 x 38 cm",3.9,11.77,1.25833333333333,0.331140350877192,100,1:1 Match,1.25833333333333,-,"Brand: MINKY; Common: IRONING, BOARD, MINKY, CLIPS"
2086,B08PP12ZC3,NEEDS_VERIFICATION,70,6923456780316,659408366494,ADORN SERVING TONGS 24CM,"Food Tongs 24cm, Heavy Duty Stainless Steel Kitchen Tongs for Cooking, Barbecue, Serving Scissors Tongs - Buffet Pliers",0.852,5.99,0.411666666666666,0.326719576719576,50,1:1 Match,0.411666666666666,-,"Supplier brand: ADORN; Common: TONGS, SERVING"
2089,B0D2RP1NCS,NEEDS_VERIFICATION_FILTERED,70,5026780079451,,APOLLO STAINLESS STEEL TEA BAG SQUEEZER,"2 Pack Stainless Steel Tea Bag Squeezer Tongs - Non-Slip Grip Teabag Clips for Ice/Sugar Cubes, Durable Tea Accessories with Easy Clean, Rust-Proof Design for Tea Lovers",0.804,4.59,0.395,0.323770491803278,300,Bundle (2x) - LOSS,-0.40900000000000003,Adjusted profit £-0.41,"Supplier brand: APOLLO; Common: STEEL, TEA, BAG, STAINLESS"
2090,B0F8QTXV1Q,NEEDS_VERIFICATION,70,5060298504739,,MASON SANDING BLOCK 3 PIECES,Sanding Block 4 Pieces Sanding Sponges Blocks Pads with 4 Grits (60/100/150/220) Coarse/Medium/Fine/Superfine Wet and Dry Dual-use Abrasive Pads Washable and Reusable sandpaper for Wood Walls Metal,1.008,4.99,0.448333333333334,0.32254196642685895,200,Bundle (1x) - OK,0.11233333333333412,-,"Supplier brand: MASON; Common: BLOCK, SANDING, PIECES"
2091,B09PD414Y3,NEEDS_VERIFICATION_FILTERED,70,5017403138952,,BLACKSPUR SEALANT NOZZLES 4PC,"12 Pieces Spare Silicone Sealant Nozzles, Silicone Tube Nozzles Resealable Sealant Nozzle with 12 Pcs Red Caulk Cap Covers for Bathroom Kitchen Finishing Sealing",1.008,4.99,0.448333333333334,0.32254196642685895,400,Bundle (12x) - LOSS,-10.639666666666667,Adjusted profit £-10.64,"Supplier brand: BLACKSPUR; Common: NOZZLES, SEALANT"
2092,B007H6XATS,HIGHLY_LIKELY,85,5010559328949,5010559106356,DRAPER SINK PLUNGER 135MM,Draper Drain Rod Plunger Attachment 4'' | Heavy Duty Outside Drain Sewer Unblocker | 10635,2.4,9.05,0.821666666666667,0.322222222222222,50,1:1 Match,0.821666666666667,-,"Brand: DRAPER; Common: PLUNGER, DRAPER"
2093,B000KHRXA8,NEEDS_VERIFICATION,60,5055706650573,,KITCH EASY STORE RECTANGULAR CONTAINER 3.5LTR,Rectangular 3.9ltr (234 x 165 x 165mm),2.82,8.81,0.930416666666667,0.320833333333333,50,1:1 Match,0.930416666666667,-,Title similarity: 41%; Common: RECTANGULAR
2095,B01HILDGK4,HIGHLY_LIKELY,85,5030481930034,5030481930027,PPS FOIL PLATTERS 550X362X30MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.876,7.39,0.408333333333333,0.319010416666666,50,1:1 Match,0.408333333333333,-,"Brand: PPS; Common: FOIL, PPS"
