Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags,Evidence_Status,External_Check_Status,Availability,Scraped_At,Category_URL,Priority_Score
Artbox Fluorescent Neon Flashes 10cm X 7.5cm 60pc,60 x neon flourescent stars - 10cm x 7.5cm assorted neon flashs cards price display tags lebel shop,B01H9CGZLY,5013922062174,EAN,T1,60,True,200,-0.3566666666666668,-30.74712643678162,0.732,3.4,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.25,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/60-flourescent-flashes-10cm-x-7-5cm,https://www.amazon.co.uk/dp/B01H9CGZLY,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T00:18:36.098817,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,147.4201474201474
Nuage Menthol & Eucalyptus Vapour Bath Salts 450G,"Nuage Vapour Bath Salts with Menthol and Eucalyptus Essential Oils - 450g, Calming - Relaxing - Soothing",B0BLT45BK1,5020535022112,EAN,T1,80,True,400,-1.7183333333333328,-131.17048346055975,0.912,2.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5833,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/nuage-menthol-eucalyptus-vapour-bath-salts-450g,https://www.amazon.co.uk/dp/B0BLT45BK1,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:34:42.382034,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,147.1489883507051
Auto Extreme Professional Chrome Effect Spray Paint 400ml,"Auto Extreme Auto Spray Chrome, 400 ml",B07NJGVPVQ,5055319599559,EAN,T1,95,True,400,-1.8416666666666657,-71.38242894056843,2.436,4.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4,MATCH,,Cleaning Air Fresheners,https://www.poundwholesale.co.uk/auto-extreme-professional-chrome-effect-spray-paint-400ml,https://www.amazon.co.uk/dp/B07NJGVPVQ,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T05:27:37.855749,https://www.poundwholesale.co.uk/diy/wholesale-car-care/cleaning-air-fresheners,140.76246334310855
Masterplast Foot Powder 170g,"Masterplast Foot Powder, soothes and Refreshes, 170g",B0031SF7TC,5050375071810,Title,T2,45,False,300,-1.21375,-94.0891472868217,0.888,3.51,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.6667,MATCH,,Wholesale Foot Care,https://www.poundwholesale.co.uk/foot-powder-170g,https://www.amazon.co.uk/dp/B0031SF7TC,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T15:56:59.004363,https://www.poundwholesale.co.uk/health-beauty/wholesale-foot-care,135.5166572557877
Paint Factory Household Black Gloss 250ml,Paint Spray Can 250ml 'Black Gloss' General Purpose,B00CI3ZLMO,5055319571296,EAN,T1,80,True,300,-1.245,-102.04918032786884,0.804,3.87,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4,MATCH,,Other,https://www.poundwholesale.co.uk/paint-factory-household-black-gloss-250ml,https://www.amazon.co.uk/dp/B00CI3ZLMO,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,,,,133.63028953229397
Handy Homes Assorted Nail Set 50 Pack,250pk Hardware Assorted Nails Set,B07R934TS5,5056175901944,EAN,T1,40,True,200,-0.5549999999999998,-46.63865546218487,0.768,3.45,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2,MATCH,,Fasteners Assortments,https://www.poundwholesale.co.uk/handy-homes-250pk-nail-set,https://www.amazon.co.uk/dp/B07R934TS5,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T11:27:27.150322,https://www.poundwholesale.co.uk/diy/fasteners-assortments,128.61736334405148
Elbow Grease Stain Remover 500ml,"Elbow Grease Stain Remover Spray | Pre-Wash for Clothes, Carpets & Upholstery - Tackles Grease & Oil Stains | Fresh or Dried-in Stains (500ml)",B0FB95BX3G,5053249277073,EAN,T1,80,True,300,-1.3749999999999998,-89.86928104575162,1.176,3.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2941,MATCH,,Multi Purpose Cleaners,https://www.poundwholesale.co.uk/elbow-grease-stain-remover-500ml,https://www.amazon.co.uk/dp/B0FB95BX3G,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T06:50:02.081306,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/multi-purpose-cleaners,126.3157894736842
Just Stationery 500+ White Sticky Labels,Just Stationery 19x12mm Sticky Label - White,B00CQQH6R6,5013922059327,EAN,T1,95,True,200,-0.5866666666666667,-54.32098765432099,0.636,2.98,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/510-white-70-x-25mm-sticky-labels,https://www.amazon.co.uk/dp/B009CVGGOC,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:31:46.846308,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,126.05042016806722
151 Porcelain Fix Glue 30ml,Water Resistant Porcelain Fix Glue Ceramics China Crack Chips Repair Adhesive,B07H2JPK39,5053249226118,EAN,T1,60,True,300,-1.5083333333333333,-115.13994910941474,0.912,3.29,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2308,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/151-porcelain-fix-glue-30ml,https://www.amazon.co.uk/dp/B07H2JPK39,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:33:00.856732,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,119.60132890365449
White Plastic Reusable Plates 23cm 100 Pack,100 WHITE PLASTIC PLATES - 9 inch/23cm quality durable plates ideal for hot and cold food,B00NGQUUV4,5030481981203,EAN,T1,60,True,200,-0.7816666666666674,-14.917302798982202,5.628,10.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3333,MATCH,,Wholesale Partyware,https://www.poundwholesale.co.uk/white-plastic-reusable-plates-23cm-100-pack,https://www.amazon.co.uk/dp/B00NGQUUV4,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T09:47:49.466122,https://www.poundwholesale.co.uk/party-gift/wholesale-partyware,112.2544434050514
151 Gorilla Filler 500ml,"500ml - Expanding Foam Filler | Weatherproof - Ideal for Pipes, Windows, Doors (For Internal & External Use) 500ml",B00EZ5CIME,5050375114951,EAN,T1,40,True,400,-2.6166666666666663,-77.64589515331353,3.384,5.38,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.1429,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/gorilla-filler-500ml,https://www.amazon.co.uk/dp/B00EZ5CIME,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:29:19.097736,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,110.59907834101384
Work Of Art Black Acrylic Paint 120ml,"Work of Art 120ml Acrylic Paint - Black, 6722",B00PRI7N82,5013922067223,EAN,T1,95,True,200,-0.8216666666666664,-66.8021680216802,0.8160000000000001,3.79,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.8571,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/black-acrylic-paint-120ml,https://www.amazon.co.uk/dp/B00PRI7N82,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:51:34.650926,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,109.7895699908509
Just Stationery Pre-Strung Tie-On Tags 13 X 20mm 200 Pack,"Just stationery 13 x 20 mm Pre Strung Tag (Pack of 200), White, 4257.0",B01BGDZGBC,5013922042572,EAN,T1,95,True,200,-0.8800000000000002,-73.33333333333334,0.78,2.76,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4444,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/just-stationery-pre-strung-tie-on-tags-200-pack,https://www.amazon.co.uk/dp/B01BGDZGBC,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T00:00:27.104994,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,106.38297872340424
Elbow Grease Dish Brush Refill Sponges 3 Pack CDU,"Elbow Grease Dish Brush Refill Sponges - Fill, Dispense, Replace | Washing Up Sponges (Yellow - 3 Pack)",B0D4QLLZVF,5053249259970,EAN,T1,95,True,300,-1.975,-150.76335877862596,0.912,2.49,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5333,MATCH,,Sponges Scourers Cloths,https://www.poundwholesale.co.uk/elbow-grease-dish-brush-refill-sponges-3-pack-cdu,https://www.amazon.co.uk/dp/B0D4QLLZVF,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-03T21:41:13.019294,https://www.poundwholesale.co.uk/wholesale-cleaning/sponges-scourers-cloths,100.84033613445378
First Steps Bottle & Teat Brush 3 Assorted Colours,"RSW 1 Bottle and Teat Brush, 2 Brushes in 1, Ideal for Cleaning Training Cups, Wide Neck Bottles, Lids, Valves, Baby, 2 in",B094JVKC6G,5015302105747,EAN,T1,60,True,200,-0.9983333333333332,-79.23280423280423,0.852,3.89,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.1364,MATCH,,Wholesale Baby Weaning Feeding,https://www.poundwholesale.co.uk/first-steps-bottle-teat-brush-3-assorted,https://www.amazon.co.uk/dp/B094JVKC6G,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-30T19:02:58.422227,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-weaning-feeding,100.08340283569643
Just Stationery Black Permanent Markers 4 Pack,Just stationery Chisel Tip Permanent Marker - Black (Pack of 4) 1156,B00A2N7G4I,5013922011561,EAN,T1,95,True,200,-1.0,-83.33333333333331,0.78,2.52,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5455,MATCH,,Wholesale Pens Pencils Markers,https://www.poundwholesale.co.uk/just-stationery-black-permanent-markers-4-pack,https://www.amazon.co.uk/dp/B00A2N7G4I,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T22:45:47.323257,https://www.poundwholesale.co.uk/stationery/wholesale-pens-pencils-markers,100.0
Artbox A4 Tracing Paper 60 Sheets,Artbox A4 tracing paper - 60 sheets,B004KRB7TM,5013922050690,EAN,T1,95,True,200,-1.038333333333333,-85.81267217630852,0.792,2.81,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,1.0,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/60-sheet-a4-tracing-paper-pad,https://www.amazon.co.uk/dp/B004KRB7TM,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:55:24.209411,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,98.11937857726902
Nuage Cooling Gel Eye Mask CDU,"Nuage Cooling Gel Eye Mask | Hayfever Relief, Soothes Tired Irritated Puffy & Inflamed Eyes - Comforting, Refreshing, Reviving Allergy Daily Support",B0BT7TLF8Q,5020535020927,EAN,T1,60,True,100,-0.0233333333333332,-2.1021021021020903,0.672,3.44,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.25,MATCH,,Hayfever,https://www.poundwholesale.co.uk/nuage-cooling-gel-eye-mask-cdu,https://www.amazon.co.uk/dp/B0BT7TLF8Q,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T15:49:55.158760,https://www.poundwholesale.co.uk/health-beauty/hayfever,97.7198697068404
Elbow Grease Magic Eraser 3 Pack,"Elbow Grease Magic Eraser 3pk, 1.0 Count (HOELB016)",B0BF8TZPPJ,5053249244068,EAN,T1,95,True,300,-2.075,-131.32911392405063,1.236,2.73,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3636,MATCH,,Sponges Scourers Cloths,https://www.poundwholesale.co.uk/elbow-grease-magic-eraser-3-pack,https://www.amazon.co.uk/dp/B0BF8TZPPJ,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-04T01:17:20.455107,https://www.poundwholesale.co.uk/wholesale-cleaning/sponges-scourers-cloths,97.5609756097561
Just Stationery A4 White 150Gsm Printing Card 30 Sheets,Just Stationery 5095 A4 30 Sheet White Card,B00F899IOM,5013922050959,EAN,T1,80,True,200,-1.0933333333333333,-91.11111111111109,0.78,2.96,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5455,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/a4-white-card-printing-30-sheets-150gsm,https://www.amazon.co.uk/dp/B00F899IOM,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:43:39.803774,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,95.54140127388536
Cotton Tree Petroleum Jelly With Cocoa Butter 226g,Cotton Tree Jumbo Petroleum Jelly 226G Cocoa Butter Daily Skin Body Care,B00BSD64Q2,5050375107632,EAN,T1,95,True,200,-1.13,-79.57746478873239,1.044,3.9,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5833,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/cotton-tree-petroleum-jelly-with-cocoa-butter-226g,https://www.amazon.co.uk/dp/B00BSD64Q2,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:45:03.399312,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,93.89671361502347
Elbow Grease Dual-Sided Pink Scrubbing Pad CDU,"Elbow GreasePink Scrubbing Pad, Dual Sided Sponge, Washable, Reusable, Non-Scratch",B0B59V7L6F,5053249254555,EAN,T1,80,True,300,-2.255,-174.80620155038758,0.888,2.49,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3571,MATCH,,Sponges Scourers Cloths,https://www.poundwholesale.co.uk/elbow-grease-dual-sided-pink-scrubbing-pad-cdu,https://www.amazon.co.uk/dp/B0B59V7L6F,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-04T01:31:19.939837,https://www.poundwholesale.co.uk/wholesale-cleaning/sponges-scourers-cloths,92.16589861751153
DID Assorted Colour Plastic Ice Cubes 18 Pack,18 Pc Plastic Reusable Square Ice Cubes Multicolour,B08Y7CTWZG,5056338382658,EAN,T1,60,True,200,-1.195,-107.65765765765764,0.672,3.75,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3333,MATCH,,Wholesale Summer,https://www.poundwholesale.co.uk/did-assorted-colour-plastic-ice-cubes-18-pack,https://www.amazon.co.uk/dp/B08Y7CTWZG,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T15:27:58.890709,https://www.poundwholesale.co.uk/seasonal/wholesale-summer,91.11617312072892
World Of Pets Cat Litter Liners 30 X 70cm 16 Pack,Litter Tray Liners Plastic Pack of 16 Cat Litter Liners 30x70cm by World of Pets,B00M40RMBY,5015302203511,EAN,T1,60,True,100,-0.1366666666666666,-11.484593837535009,0.768,4.06,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5385,MATCH,,Other,https://www.poundwholesale.co.uk/cat-liners-30x70cm-pack-24,https://www.amazon.co.uk/dp/B00M40RMBY,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,,,,87.97653958944281
Paint Factory All Purpose Matt Varnish Spray Paint 400ml,All Purpose MATT Varnish 400ML - Professional Satin Finish Spray Wood Color Paint,B078HG8R1T,5055319517508,EAN,T1,60,True,200,-1.3533333333333333,-69.4017094017094,1.68,4.76,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5385,MATCH,,Other,https://www.poundwholesale.co.uk/paint-factory-all-purpose-matt-varnish-400ml,https://www.amazon.co.uk/dp/B078HG8R1T,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,,,,84.98583569405099
151 Clear Gloss Varnish 180ml,151 Clear Gloss Varnish 180ML,B002W12G0C,5050375085251,Title,T2,45,False,200,-1.4766666666666668,-82.03703703703704,1.5,4.3,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,1.0,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/clear-gloss-varnish-180ml,https://www.amazon.co.uk/dp/B002W12G0C,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:38:49.831168,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,80.75370121130553
151 White Gloss Non-Drip Paint 180ml,151 Non-DRIP Gloss White 180ML,B00N4Z5XRS,5050375085527,Title,T2,45,False,200,-1.4833333333333334,-82.86778398510243,1.488,4.28,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.8571,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/white-gloss-non-drip-paint-180ml,https://www.amazon.co.uk/dp/B00N4Z5XRS,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:36:58.618879,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,80.53691275167785
Just Stationery A4 Plain Paper Refill Pad 100 Sheets,Just stationery 100 Sheet A4 Plain Refill Pad 5005 White,B00FEIFNCI,5013922050058,Title,T2,45,False,200,-1.4850000000000003,-123.75,0.78,3.0,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.5833,MATCH,,Wholesale Notebooks Notepads,https://www.poundwholesale.co.uk/just-stationery-a4-plain-paper-refill-pad-100-sheets,https://www.amazon.co.uk/dp/B00FEIFNCI,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:04:23.789512,https://www.poundwholesale.co.uk/stationery/wholesale-notebooks-notepads,80.48289738430583
Bicycle Tyre Fix 200ml,Bicycle Tyre Fix Spray Temporary Puncture Repair,B004ZQO4IY,5055319552929,EAN,T1,80,True,100,-0.2637500000000002,-21.61885245901641,0.804,3.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.375,MATCH,,Other,https://www.poundwholesale.co.uk/bicycle-tyre-fix-200ml,https://www.amazon.co.uk/dp/B004ZQO4IY,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,,,,79.12957467853609
Elbow Grease Lemon Fresh Washing Up Spray 500ml,"Elbow Grease Washing Up Spray | Power Degreaser - Cuts Through Grease & Grime | Hand Wash Dish Soap - Cleans Glasses, Pans & Plates (Lemon Fresh, 500 ml)",B0BWSGCH47,5053249255989,EAN,T1,80,True,200,-1.5583333333333338,-105.29279279279282,1.116,3.65,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3043,MATCH,,Kitchen Cleaners,https://www.poundwholesale.co.uk/elbow-grease-lemon-fresh-washing-up-spray-500ml,https://www.amazon.co.uk/dp/B0BWSGCH47,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T17:10:39.473480,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/kitchen-cleaners,78.1758957654723
151 Frame Sealant White 310ml,"151 Frame Sealant - For all UPVC, Wood & Metal Door & Window Frames - Suitable for Internal Use Only (White)",B00HMURPX6,5013748091389,EAN,T1,80,True,200,-1.57,-106.80272108843536,1.104,3.6,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.25,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/frame-sealant-white,https://www.amazon.co.uk/dp/B00HMURPX6,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:36:28.299141,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,77.82101167315174
Brut Men's Attraction Totale Aftershave 100ml,BRUT Attraction Totale Aftershave,B00XJKGQKG,8712561803847,EAN,T1,95,True,100,-0.3199999999999996,-10.810810810810798,2.8920000000000003,6.12,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5714,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/brut-men-s-attraction-totale-aftershave-100ml,https://www.amazon.co.uk/dp/B00XJKGQKG,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:28:40.284075,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,75.75757575757578
Ironing Board Cover Fasteners 4 Pack,Set Of 4 Iron Board Clips,B08DHLMJYY,5053249235745,EAN,T1,40,True,100,-0.3633333333333333,-28.165374677002585,0.888,3.2,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2222,MATCH,,Laundry,https://www.poundwholesale.co.uk/ironing-board-cover-fasteners-4-pack,https://www.amazon.co.uk/dp/B08DHLMJYY,,"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T20:32:16.262311,https://www.poundwholesale.co.uk/wholesale-cleaning/laundry,73.34963325183374
151 Hard As Nails Brush On Super Glue 20g,"151 Hard As Nails Adhesive, Brush On Super Glue",B084JNN26Q,5053249233130,EAN,T1,95,True,100,-0.6149999999999998,-40.99999999999999,1.14,3.39,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.8,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/151-hard-as-nails-brush-on-super-glue-20g,https://www.amazon.co.uk/dp/B084JNN26Q,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-11T18:50:59.334597,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,61.91950464396286
Sealapack Fresher 4 Longer Bread Bags 8 Pack,"Sealapack SAP1041 READY TO USE FRESHER 4 LONGER BREAD BAGS, PACK OF 8, Clear, 24.5 cm*14.0 cm*2.0 cm",B003KUS9IW,5050375045811,Title,T2,45,False,100,-0.69,-44.8051948051948,1.188,3.72,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.4444,MATCH,,Food Freezer Bags,https://www.poundwholesale.co.uk/sealapack-fresher-4-longer-bread-bags-8-pack,https://www.amazon.co.uk/dp/B003KUS9IW,Available (see Keepa data),"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-25T02:58:28.663889,https://www.poundwholesale.co.uk/kitchenware/wholesale-household-bags/food-freezer-bags,59.171597633136095
151 Fantastic Elastic Flexible Glue 20g,151 Fantastic Elastic Flexible Wateproof Glue,B004QX29CO,5050375101333,EAN,T1,95,True,100,-0.7166666666666668,-54.707379134860055,0.912,2.98,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.7143,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/151-fantastic-elastic-flexible-glue-20g,https://www.amazon.co.uk/dp/B004QX29CO,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:22:43.822404,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,58.252427184466015
Artbox Glitter Tubes Assorted Colours 8 Pack,"THE ART BOXARTBOX Glitter Tube (Pack of 8), 6087",B00EHG24UM,5013922060873,EAN,T1,40,True,100,-0.7833333333333333,-64.20765027322403,0.804,2.84,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2727,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/8-glitter-tubes,https://www.amazon.co.uk/dp/B00EHG24UM,,"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:30:20.176061,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,56.07476635514019
Goodyear Wheel Master Wrench,Goodyear Wheel Master Wrench Perfect for Removing and Fitting Wheel Nuts| Strong and Durable| Extends to 530mm| Complete with Sockets for 21-23mm and 17-19mm|Extra Long Handle Increases Torque,B073XMZXFZ,5055441427423,EAN,T1,60,True,200,-2.6483333333333325,-41.70603674540681,6.96,10.19,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.1739,MATCH,,Mechanics Tools,https://www.poundwholesale.co.uk/goodyear-wheel-master-wrench,https://www.amazon.co.uk/dp/B073XMZXFZ,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-22T16:13:08.669600,https://www.poundwholesale.co.uk/diy/wholesale-car-care/mechanics-tools,54.81955230698951
Jump Suede Heel-Grips 4 Pack,JUMP SUEDE HEEL GRIPS 4S,B00F4L62X4,5050375028012,Title,T2,45,False,100,-0.8333333333333333,-64.59948320413436,0.888,2.96,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.5714,MATCH,,Wholesale Shoe Care,https://www.poundwholesale.co.uk/jump-4pc-suede-heel-grips,https://www.amazon.co.uk/dp/B00F4L62X4,Available (see Keepa data),"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-03T16:09:56.943410,https://www.poundwholesale.co.uk/health-beauty/wholesale-shoe-care,54.54545454545455
Just Stationery C5 White Peel & Seal Envelopes 30 Pack,Tallon Just Stationery C5 Peel & Seal Envelopes - White (Pack of 30) 4672,B008R6VK1M,5013922046723,EAN,T1,75,True,100,-0.8550000000000003,-71.25000000000001,0.78,3.03,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.8182,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/just-stationery-c5-white-peel-seal-envelopes-30-pack,https://www.amazon.co.uk/dp/B008R6VK1M,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:45:47.421425,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,53.90835579514824
