SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
EVERBUILD SEALANT STRIPOUT TOOL,Everbuild Super Flow Sealant/Adhesive Cartridge Applicator Gun with Rotating Barrel – Soft Grip Handle – For Cartridges Up to 310 ml,T2,5029347603557,,B00IZMVQOO,400.0,28.788750000000004,725.1574307304787,49.65,3.42,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0588235294117647,1,unknown,https://www.efghousewares.co.uk/everbuild-sealant-stripout-tool,https://www.amazon.co.uk/dp/B00IZMVQOO,69.58006042296073,15.1035,,,,YES,HIGH,14.517543859649123
LONDON FRAGRANCES FOR HER RED ROSES100ML EACH,Jimmy Choo Fever Eau de Parfum,T1,5055170252020,3386460097338.0,B07FYLS2DC,200.0,28.734000000000005,533.4942443371706,54.6,4.836,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/london-fragrances-for-her-red-roses100ml-each-112714,https://www.amazon.co.uk/dp/B07FYLS2DC,63.15164835164836,20.119200000000003,,,1.0,NO,HIGH,11.29032258064516
APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",T2,5026180016858,,B0BBGQ2GLZ,400.0,27.946250000000003,1258.8400900900904,45.99,1.67,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1052631578947368,1,unknown,https://www.efghousewares.co.uk/apollo-wooden-utensil-set-asstd-12-12,https://www.amazon.co.uk/dp/B0BBGQ2GLZ,72.91911285061971,12.4545,,,,YES,HIGH,27.538922155688624
OUD DIAMOND PERFUME 100ML EACH,Giorgio Armani - Emporio Diamonds EDP 100 ml,T1,5055170270055,3605520380310.0,B00B8UODR2,500.0,27.01566666666667,501.5905433840823,51.95,4.836,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/oud-diamond-perfume-100ml-each-112692,https://www.amazon.co.uk/dp/B00B8UODR2,62.40384985563042,19.5312,,,8.0,NO,HIGH,10.742349048800662
MOP HEAD PLASTIC OPTIMA NO14 PK10,"Hamilton Beach Pro Smart Waffle Maker, Non-Stick, 7 Browning Levels, 5 Programmes, Family Size, Digital Display, Overflow Protection - HB5403T, Silver",T1,5011251280368,5060916370364.0,B0CLH8FTC9,200.0,26.91166666666667,306.5110098709187,59.99,8.23,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/mop-head-plastic-optima-no14-pk10,https://www.amazon.co.uk/dp/B0CLH8FTC9,53.83230538423071,27.696,,,2.0,NO,HIGH,7.289185905224787
ORAL B TOOTHBRUSH KIDS STAR WARS EACH,"Oral-B Pro Junior Kids Electric Toothbrush, 1 Star Wars Mandalorian Handle, 1 Toothbrush Head, 3 Modes with Kid-Friendly Sensitive Mode, For Ages 6+, 2 Pin UK Plug",T1,4210201193616,8006540774823.0,B0C143F196,100.0,26.508333333333336,594.357249626308,49.99,3.91,A,Proven demand with positive profit,HIGH,VERIFIED,0.1666666666666666,1,Oral B Star Wars T,https://www.efghousewares.co.uk/oral-b-star-wars-t/brush-each-109340,https://www.amazon.co.uk/dp/B0C143F196,63.63272654530906,18.18,,,1.0,NO,HIGH,12.785166240409207
SUNNEX STAINLESS STEEL TABLE FORKS PK12 05/11,"Electric Train Sets for Boys Girls Metal Alloy Christmas Toys Steam Locomotive, Passenger Carriages, Tracks, Light & Sounds Rechargeable Birthday Gifts for Kids 3 4 5 6 7 8 + Years Old Green…",T2,4891342311024,,B0B1J8FDB7,200.0,26.35833333333333,782.1463897131555,49.99,2.82,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,unknown,https://www.efghousewares.co.uk/sunnex-s-s-table-forks-pk12-05-11,https://www.amazon.co.uk/dp/B0B1J8FDB7,63.27265453090618,18.36,,,2.0,YES,HIGH,17.72695035460993
SMART CHOICE RUBBER BALL DOG TOY,"Cheerble Smart Interactive Dog Toys - Wicked Ball AIR, Automatic Moving Bouncing & Rotating Dog Ball with E-TPU Material, IPX7, USB-C Rechargeable, Active Rolling Balls for Medium-Large Dogs - Blue",T2,5052516111348,,B0FS1K5WQH,200.0,24.019166666666663,1270.8553791887125,39.98,1.34,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1304347826086956,1,unknown,https://www.efghousewares.co.uk/smart-choice-rubber-ball-dog-toy-100490,https://www.amazon.co.uk/dp/B0FS1K5WQH,72.09354677338669,11.156999999999998,,,,YES,HIGH,29.835820895522385
"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",T1,8694169938490,745606660523.0,B07SG6C3BR,50.0,23.981666666666666,1354.896421845574,45.23,1.22,A,Proven demand with positive profit,HIGH,VERIFIED,0.1,3,unknown,https://www.efghousewares.co.uk/imperial-soup-plate-blue-9-121816,https://www.amazon.co.uk/dp/B07SG6C3BR,63.625912005306205,16.452,,,1.0,NO,HIGH,37.07377049180328
ECO APOLLO DUSTPAN BRUSH LARGE,"Litheli Cordless Leaf Blower, 604 m³/h 137 km/h Air Speed Battery Blower, 20V Powerful Electric Garden Blower for Blowing Leaves Grass Dust, Electric Garden Leaf Blower with 2.0Ah Battery",T1,5026180081566,740907585520.0,B0CXXDYT79,50.0,23.898333333333337,527.5570272259015,49.99,3.98,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/eco-apollo-dustpan-brush-large,https://www.amazon.co.uk/dp/B0CXXDYT79,57.36747349469894,21.312,,,1.0,NO,HIGH,12.56030150753769
MENS BASEBALL CAP STONEWASHED OLIVE (2022),"Tevlaphee Steering Wheel Lock, Steering Lock, Car Anti-Theft Device, Adjustable, Universal Fit, Heavy Duty Secure, 3 Keys, Emergency Hammer Window Breaker(Black)",T1,5020133138062,653391672419.0,B0734R66B4,100.0,23.83566666666667,752.8637607917456,39.89,2.616,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,3,unknown,https://www.efghousewares.co.uk/mens-baseball-cap-stonewashed-olive,https://www.amazon.co.uk/dp/B0734R66B4,71.70418651291051,11.287200000000002,,,4.0,NO,HIGH,15.248470948012232
"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",T1,8694169938513,745606660523.0,B07SG6C3BR,50.0,23.61166666666666,1103.3489096573203,45.23,1.59,A,Proven demand with positive profit,HIGH,VERIFIED,0.15,3,unknown,https://www.efghousewares.co.uk/imperial-deep-dinner-plate-blue-10-121817,https://www.amazon.co.uk/dp/B07SG6C3BR,62.64426265752818,16.896,,,1.0,NO,HIGH,28.446540880503143
ADJUSTABLE CLOTHES LINE PROP 2.6M ASSORTED,"Blanket Lifter for Feet, Adjustable Height Blanket Lifters for Foot of Bed, Aluminum Alloy Blanket Lifter for Foot Toes Leg Knee Ankle Post Surgery Recovery, 4 Clips Included",T1,5056239426345,658361487635.0,B0D4M5WM93,100.0,23.505000000000003,1026.419213973799,42.99,1.74,A,Proven demand with positive profit,HIGH,VERIFIED,0.05,1,unknown,https://www.efghousewares.co.uk/adjustable-clothes-line-prop-2-6m-asstd-112118,https://www.amazon.co.uk/dp/B0D4M5WM93,65.6106071179344,14.784,,,1.0,NO,HIGH,24.70689655172414
FESTIVE MAGIC YARD SIGN STAKE,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",T2,4894158087176,,B0C7FJY9SL,400.0,23.355000000000004,840.1079136690647,42.99,2.23,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,3,unknown,https://www.efghousewares.co.uk/festive-magic-yard-sign-stake-83309,https://www.amazon.co.uk/dp/B0C7FJY9SL,65.19190509420795,14.964,,,1.0,YES,HIGH,19.2780269058296
HEAVY CLEAVER 9 INCH,Star Wars Millennium Falcon Posable Desk Lamp - Officially Licensed Disney Merchandise Light Decor and Gifts for Men | Paladone,T1,6946532158724,5055964725358.0,B07RY1VR6G,900.0,22.081666666666663,470.8244491826581,44.99,4.14,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/heavy-cleaver-9-inch-112438,https://www.amazon.co.uk/dp/B07RY1VR6G,58.89753278506333,18.492,,,7.0,NO,HIGH,10.867149758454108
FLAT DUCK SQUEAK DOG TOY,"VDIAGTOOL VD30 Pro OBD2 Scanner, Car Diagnostic Tool for EOBD Cars, Fault Code Reader for OBD II Reset, OBD Scanner Live Data, Check Engine Light Error, I/M Readiness for All OBDII Protocol Vehicles",T2,5060226035489,,B0D4M2XCWW,400.0,21.674166666666668,776.851851851852,37.94,2.24,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,unknown,https://www.efghousewares.co.uk/flat-duck-squeak-dog-toy-114871,https://www.amazon.co.uk/dp/B0D4M2XCWW,68.55297838692674,11.931,,,,YES,HIGH,16.937499999999996
THL STORAGE BOX RECT 1200ML,"Storage Boxes with Lid - Plastic Storage Bins with 1 Lid,28L*4Tier Clear Stackable Storage Boxes with Wheels,Large Bins Organizer for Bedroom Living Room Bathroom, Clear",T1,8682655100254,6977718359581.0,B0FCLZWDT7,200.0,20.886666666666667,1135.1449275362318,36.98,1.29,A,Proven demand with positive profit,HIGH,VERIFIED,0.0666666666666666,1,unknown,https://www.efghousewares.co.uk/thl-storage-box-rect-1200ml,https://www.amazon.co.uk/dp/B0FCLZWDT7,67.77717685235262,11.916,,,1.0,NO,HIGH,28.666666666666664
TRIPLY CASSEROLE STAINLESS STEEL 20CM,Stainless Steel Casserole Dish with Lid – Induction Hob Cooking Pots Set – Non Stick Dutch Oven – 20cm 2.7L & 24cm 4.3L (2 Pots + 2 Glass Lids) – by Nuovva,T1,8906106597876,5060913008826.0,B0FDL5S7FC,50.0,20.85166666666667,146.1224013081056,59.99,13.72,A,Proven demand with positive profit,HIGH,VERIFIED,0.16,1,unknown,https://www.efghousewares.co.uk/triply-casserole-stainless-steel-20cm-123972,https://www.amazon.co.uk/dp/B0FDL5S7FC,41.71028504750792,34.968,,,2.0,NO,HIGH,4.372448979591836
BARTOLINE BITUMEN PAINT 1 LTR,"Ideas Ice Dragon Building Set，Compatible with Mainstream brands Adults Collectible MOC Dragon Model STEM Toy for GOT Fans Home Decor,Creative Gift for Kids Boys & Girls 8-16 (1019 PCS)",T2,5010789487584,,B0FRZGPCG5,300.0,20.33125,263.69974059662775,42.99,7.16,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,unknown,https://www.efghousewares.co.uk/bartoline-bitumen-paint-1-ltr,https://www.amazon.co.uk/dp/B0FRZGPCG5,56.75157013258897,18.5925,,,,YES,HIGH,6.004189944134079
BUZZ DUST CATCHER STARTER SET PLUS REFILLS,"GeckoMan Hybrid Spectrum, Waterproof Switch, 15W Fly Zapper Electric Fly Catcher Bug Zapper Mosquito Killer Flies Killer Trap for Home Indoor UK Plug",T1,5056175993253,767461255188.0,B0BVG29Y71,50.0,18.85833333333333,1115.8777120315583,34.99,1.14,A,Proven demand with positive profit,HIGH,VERIFIED,0.0526315789473684,2,unknown,https://www.efghousewares.co.uk/buzz-dust-catcher-starter-set-plus-refills-117084,https://www.amazon.co.uk/dp/B0BVG29Y71,64.6756216061732,12.36,,,2.0,NO,HIGH,30.692982456140356
PRO COOK ULTIMATE CARBON STEEL WOK 28CM,"Jobin 13Inch/33cm Wok Non Stick with Lid Carbon Steel Wok and Large Capacity for Cook Asian Dishes for 4-6 People, Ideal for Induction, Gas, All Hobs",T2,5055490632410,,B0DP8CZ9ZC,900.0,18.635,399.89270386266094,36.99,4.11,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2,1,unknown,https://www.efghousewares.co.uk/pro-cook-ultimate-carbon-steel-wok-28cm-1-9,https://www.amazon.co.uk/dp/B0DP8CZ9ZC,60.454176804541774,14.628,,,7.0,YES,HIGH,9.0
PONY PLAYSET,"SCHLEICH Horse Club - 26 PC Tori and Princess Horse Toy Stall Playset with Dog Figurine and Accessories - Realistic, Posable Rider Figure and Pony Toys for Girls and Boys - Kids Ages 5+ - 42437",T1,5033849071189,4059433572666.0,B09S3XCM7T,300.0,18.595,1239.6666666666667,33.99,0.95,A,Proven demand with positive profit,HIGH,VERIFIED,0.08,1,unknown,https://www.efghousewares.co.uk/pony-playset-111850,https://www.amazon.co.uk/dp/B09S3XCM7T,65.64872021182701,11.676,,,8.0,NO,HIGH,35.77894736842106
EXTRASTAR PROFESSIONAL CLIPPER RECHAREABLE USB-C BLACK,"Ufree Hair Clippers for Men, Professional Clippers and Trimmers Set, Cordless Clippers for Hair Cutting, Beard Trimmer, Barber Clippers, Rechargeable Electric Shaver, Gifts for Men, Black Gold",T2,8435730689775,,B0CRSZ9F1Y,200.0,18.551666666666662,381.721536351166,38.99,4.31,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1052631578947368,1,unknown,https://www.efghousewares.co.uk/extrastar-professional-clipper-rechareable-usb-c-black-118025,https://www.amazon.co.uk/dp/B0CRSZ9F1Y,57.09669145934855,16.728,,,1.0,YES,HIGH,9.046403712296986
SANCTUARY TREE OF LIFE MIRROR GREY EFFECT 50CM,Inspirational Gifting Beautiful green leaf tree of life metal framed wall mirror for your home or garden - 64cm diameter,T1,5050565862419,5060955590969.0,B0B5DFTVG9,50.0,18.46166666666667,195.3615520282187,59.99,8.9,A,Proven demand with positive profit,HIGH,VERIFIED,0.1764705882352941,3,unknown,https://www.efghousewares.co.uk/sanctuary-tree-of-life-mirror-grey-effect-50cm-120162,https://www.amazon.co.uk/dp/B0B5DFTVG9,36.92948824804135,37.836,,,1.0,NO,HIGH,6.740449438202247
SANCTUARY TREE OF LIFE MIRROR BRONZE EFFECT 50CM,Inspirational Gifting Beautiful green leaf tree of life metal framed wall mirror for your home or garden - 64cm diameter,T1,5050565862372,5060955590969.0,B0B5DFTVG9,50.0,18.46166666666667,195.3615520282187,59.99,8.9,A,Proven demand with positive profit,HIGH,VERIFIED,0.1764705882352941,3,unknown,https://www.efghousewares.co.uk/sanctuary-tree-of-life-mirror-bronze-effect-50cm-120161,https://www.amazon.co.uk/dp/B0B5DFTVG9,36.92948824804135,37.836,,,1.0,NO,HIGH,6.740449438202247
SANCTUARY TREE OF LIFE MIRROR WHITE EFFECT 50CM,Inspirational Gifting Beautiful green leaf tree of life metal framed wall mirror for your home or garden - 64cm diameter,T1,5050565862396,5060955590969.0,B0B5DFTVG9,50.0,18.46166666666667,195.3615520282187,59.99,8.9,A,Proven demand with positive profit,HIGH,VERIFIED,0.1764705882352941,3,unknown,https://www.efghousewares.co.uk/sanctuary-tree-of-life-mirror-white-effect-50cm-120160,https://www.amazon.co.uk/dp/B0B5DFTVG9,36.92948824804135,37.836,,,1.0,NO,HIGH,6.740449438202247
WINDSOR BUTTER KNIFE,Cuddledry Hands Free Baby Bath Towel | Luxuriously Soft Bamboo & Cotton Hooded Baby Towel | Apron Towel for Safe Babies Bathtime | Perfect Newborn Gift | Grey,T1,5019311919579,5060159121488.0,B01M6TWSW1,50.0,18.36833333333333,846.4669738863288,34.99,1.62,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/windsor-butter-knife,https://www.amazon.co.uk/dp/B01M6TWSW1,62.995141468991136,12.948,,,1.0,NO,HIGH,21.598765432098766
DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441413365,609613846212.0,B00YA95TZI,200.0,18.36166666666667,997.916666666667,32.99,1.29,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/dekton-gloves-insulated-h-duty-x-large,https://www.amazon.co.uk/dp/B00YA95TZI,66.78993634434678,10.956,,,6.0,NO,HIGH,25.573643410852714
SUPERBRIGHT SPONGE CATERING 6 SCOURER PK20,"Hamilton Beach Pro Smart Waffle Maker, Non-Stick, 7 Browning Levels, 5 Programmes, Family Size, Digital Display, Overflow Protection - HB5403T, Silver",T1,5011597011800,5060916370364.0,B0CLH8FTC9,200.0,18.35166666666667,105.8342945021146,59.99,16.79,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/superbright-sponge-catering-6-scourer-sp-,https://www.amazon.co.uk/dp/B0CLH8FTC9,36.70945157526256,37.968,,,2.0,NO,HIGH,3.572960095294819
PREMIER BATTERY OPERATED 24 LED MULTI ACTION TIMER LIGHTS WARM WHITE,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",T1,5053844001646,5037331032078.0,B09P58TDMW,400.0,18.256666666666668,668.7423687423686,32.0,2.18,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,7,unknown,https://www.efghousewares.co.uk/premier-battery-operated-24-led-multi-action-timer-lights-warm-white-102541,https://www.amazon.co.uk/dp/B09P58TDMW,68.4625,10.092000000000002,,,2.0,NO,HIGH,14.678899082568806
HAMMERITE METAL PAINT HAMMERED BLACK 400ML,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",T2,5011867201139,,B0C7FJY9SL,400.0,18.03125,180.1323676323676,42.99,9.46,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,3,unknown,https://www.efghousewares.co.uk/hammerite-metal-paint-hammered-black-400ml,https://www.amazon.co.uk/dp/B0C7FJY9SL,50.331472435450095,21.352500000000003,,,,YES,HIGH,4.544397463002114
PAN WITH LID STONEWARE 8 ASSORTED,"Amazon Basics 8-Piece Non-Stick Cookware Set, Black",T1,8721037317481,885169695515.0,B074817DK1,400.0,17.975,673.2209737827716,38.49,2.12,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/pan-with-lid-stoneware-8-assorted-121706,https://www.amazon.co.uk/dp/B074817DK1,56.04053000779423,16.92,,,16.0,NO,HIGH,18.15566037735849
GOODYEAR LINT REMOVER BRUSH,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441452111,609613846212.0,B00YA95TZI,200.0,17.87166666666667,767.024320457797,32.99,1.78,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/goodyear-lint-remover-brush-121167,https://www.amazon.co.uk/dp/B00YA95TZI,65.00757805395575,11.544,,,6.0,NO,HIGH,18.53370786516854
VFM  TRADE CONT MATT PAINT WHT 10L,Johnstone'S Trade 10 Litre Covaplus Vinyl Matt Brilliant White,T1,5023608426800,5053848622458.0,B00CITKJVQ,100.0,17.82291666666666,184.1210399449035,42.23,9.13,A,Proven demand with positive profit,HIGH,VERIFIED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/vfm-trade-cont-matt-paint-wht-10l,https://www.amazon.co.uk/dp/B00CITKJVQ,50.64527587023442,20.8425,,,4.0,NO,HIGH,4.625410733844468
PRODEC 18PC EMULSION VALUE BOX,"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",T1,5019200325115,5060345836325.0,B01FJLXFIS,100.0,17.775000000000002,148.49624060150376,48.99,11.42,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/prodec-18pc-emultion-value-box-104389,https://www.amazon.co.uk/dp/B01FJLXFIS,43.53949785670545,27.66,,,1.0,NO,HIGH,4.28984238178634
BAMBOO MEMORY FOAM PILLOW,"Panda® Bamboo Memory Foam Pillow | Orthopaedic Head, Spine & Neck Support | Soft Bamboo Cover | Medium-Firm & Supportive | Contours to Your Sleeping Position | 60 x 40 x 12 cm | 30-Night Trial",T2,6023446023611,,B0D89ZSKGQ,800.0,17.659583333333337,150.0389408099689,44.95,11.22,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.16,1,unknown,https://www.efghousewares.co.uk/memory-pillow-2pk,https://www.amazon.co.uk/dp/B0D89ZSKGQ,47.14460511679645,23.7585,,,,YES,HIGH,4.006238859180035
HIGHLANDS PAN SET 3PC WITH 14CM MILKPAN AND 24CM FRYING PAN,"Induction Hob Pots and Pans Set - 13pcs Nonstick Cooking Pans Set, Black Granite Cookware Set with Lid, Non Stick Saucepan Set, Frying Pan Set, PFAS PTFE PFOA PFOS Free",T2,5055041006578,,B0DRPNS6WL,600.0,17.55499999999999,71.3327915481511,72.99,24.06,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/highlands-pan-set-3pc-with-14cm-milkpan-and-24cm-frying-pan-120874,https://www.amazon.co.uk/dp/B0DRPNS6WL,28.86148787505136,51.92399999999999,,,1.0,YES,HIGH,3.033665835411471
TREND PLASTIC CUTLERY TRAY,"FittingsCo Plastic Cutlery Tray For Kitchen Drawers, Various Sizes/Formations",T1,5056283892387,3778427036762.0,B01KOP4H1I,50.0,17.515249999999998,864.5236920039487,30.99,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.375,1,unknown,https://www.efghousewares.co.uk/trend-plastic-cutlery-tray,https://www.amazon.co.uk/dp/B01KOP4H1I,67.82284607938044,9.9717,,,1.0,NO,HIGH,20.995934959349594
RAVENHEAD ESSENTIALS JUG 1.3 LTR,English Pewter Company Stag Head Whisky Glass Tumbler with Pewter Base [STAG104],T1,5010853283395,5060400676286.0,B00XA0196G,200.0,17.40666666666667,514.9901380670613,35.0,2.83,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/ravenhead-essentials-jug-1-3-ltr-110401,https://www.amazon.co.uk/dp/B00XA0196G,59.680000000000014,14.112000000000002,,,1.0,NO,HIGH,12.367491166077738
MASTER COOK CASSEROLE NON-STICK 24CM,"MasterClass Cast Aluminium Cream Casserole Dish, 24cm, 4 Litre, Gift Boxed",T1,742288758937,5057982093273.0,B0BT51TC8X,50.0,17.355,154.26666666666665,48.99,10.7,A,Proven demand with positive profit,HIGH,VERIFIED,0.0909090909090909,2,unknown,https://www.efghousewares.co.uk/master-cook-casserole-n-s-24cm,https://www.amazon.co.uk/dp/B0BT51TC8X,42.510716472749536,28.164,,,3.0,NO,HIGH,4.578504672897196
PREMIER LANTERN FIRE EFFECT LIGHT,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",T1,5053844276211,5037331032078.0,B09P58TDMW,400.0,17.136666666666667,445.1082251082252,32.0,3.3,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,7,unknown,https://www.efghousewares.co.uk/premier-lantern-fire-effect-light-102219,https://www.amazon.co.uk/dp/B09P58TDMW,64.2625,11.436000000000002,,,2.0,NO,HIGH,9.696969696969697
GOODYEAR SNOW FOAM 1 LITRE,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441446554,609613846212.0,B00YA95TZI,200.0,16.96166666666667,523.508230452675,32.99,2.69,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/goodyear-snow-foam-1-litre,https://www.amazon.co.uk/dp/B00YA95TZI,61.697484086086696,12.636,,,6.0,NO,HIGH,12.263940520446099
ART BOX CREATIVE COLOURING KIT WITH PENCILS,"Shuttle Art 106 Piece Deluxe Art Set, Art Supplies in Wooden Case, Painting Drawing Art Kit with Pencils Oil Pastels Watercolour Cakes Colouring Book Sketch Pad for Kids Adults",T1,5013922068909,746268064421.0,B07WWY27PT,800.0,16.953,1209.201141226819,33.99,0.852,A,Proven demand with positive profit,HIGH,VERIFIED,0.1739130434782608,2,unknown,https://www.efghousewares.co.uk/art-box-creative-colouring-kit-with-pencils,https://www.amazon.co.uk/dp/B07WWY27PT,59.85172109443953,13.6464,,,2.0,NO,HIGH,39.8943661971831
METALTEX ELECTRONIC MILK FROTHER,"Milk Frother Electric 4 in 1 - Automatic Milk Frothers and Milk Steamer 400ML,Warm and Cold Foam Maker for Coffee, Latte, Cappuccino, Macchiato, Hot Chocolate,Ideal for Home & Office Use",T2,8002522592317,,B0G2493WDV,600.0,16.835,516.4110429447853,33.99,2.71,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/metaltex-electronic-milk-frother,https://www.amazon.co.uk/dp/B0G2493WDV,59.43512797881729,13.788,,,1.0,YES,HIGH,12.542435424354245
DUNLOP BICYCLE MINI PUMP,"Electric Bike Pump, 150Psi Portable Bicycle Tire Pump with Digital Pressure Gauge for E-Bike, Road and Mountain Bicycle Pump, Mini Bike Pump with Presta, Schrader, Dunlop Valve Accessories",T2,8711252173559,,B0CL5YG3TW,900.0,16.741666666666667,638.9949109414758,29.99,2.07,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2,1,unknown,https://www.efghousewares.co.uk/dunlop-bicycle-mini-pump-110948,https://www.amazon.co.uk/dp/B0CL5YG3TW,66.9889963321107,9.9,,,1.0,YES,HIGH,14.48792270531401
DEKTON PLIERS LONG NOSE 8 INCH,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441429595,609613846212.0,B00YA95TZI,200.0,16.57166666666667,456.5197428833793,32.99,3.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/dekton-pliers-long-nose-8-inch,https://www.amazon.co.uk/dp/B00YA95TZI,60.27887238557138,13.104,,,6.0,NO,HIGH,10.71103896103896
AIRWICK REED DIFFUSER MULLED WINE 33ML PK5,"Air Wick Essential Oils Reed Diffuser Air Freshener Mulled Wine Scent, 5 Bottles X 30 ml",T1,5059001500861,5059001500861.0,B07WDRQ4J7,200.0,16.553333333333338,140.9994321408291,46.0,11.19,A,Proven demand with positive profit,HIGH,VERIFIED,0.2857142857142857,1,unknown,https://www.efghousewares.co.uk/airwick-reed-diffuser-mulled-wine-33ml-pk5-120726,https://www.amazon.co.uk/dp/B07WDRQ4J7,43.182608695652185,26.136,,,2.0,NO,HIGH,4.110813226094727
