Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
B&CO AIR FRYER HEAT RESISTANT FOOD GRIP,"Silicone Oven Mitts for Air Fryer, 1 Pair Thicken Mini Oven Gloves Heat Resistant for BBQ,Cooking,Baking",Title,T3,Not matched,400.0,1.4150000000000005,86.28048780487806,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.46
MARIGOLD OUTDOOR GLOVES EXTRA LARGE,Marigold 2 x Extra Tough Outdoor Gloves - Single Pair (Extra Large),Title,T2,Not matched,200.0,1.408333333333334,63.15396113602395,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.69
SOZALI KLIPSEAL FOOD CONTAINER RECTANGLAR  500ML,"10 × 500ml Plastic food containers with lids, Microwave, and freezer-safe, Heavy-duty, Rectangular, BPA-free, Reusable and Recyclable (500ml)",Title,T3,Not matched,600.0,1.4050000000000002,105.63909774436091,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
CHRISTMAS LAPTRAY  ROBINS,Cushioned Lap Tray - Christmas Robins Design,EAN,T1,Confirmed,50.0,1.4045833333333337,17.08738848337389,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.46
SECURPLUMB FIBER TAP CONNECTOR 15MM,John Guest Speedfit PEMSTC1514 15 mm x 1/2 inch BSP Straight Tap Connector,Title,T3,Not matched,50.0,1.401666666666667,98.01864801864804,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
ROLSON  CABEL CUTTING PLIERS VDE INSULATED 160MM,S&R VDE Insulated Diagonal Side Cutter 160mm – 1000V Rated Wire Cutting Pliers | VDE-Tested for Electrical Work,Title,T3,Not matched,300.0,1.4016666666666662,19.881796690307322,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
MUNCH CRUNCH DELICIOUS DENTAL STICK 180g,"Bakers Dental Delicious Medium Dog Chews Chicken 200g, Pack of 6",Title,T3,Not matched,400.0,1.3799999999999994,88.46153846153842,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
APOLLO STAINLESS STEEL SOLID SERVING SPOONS SML,"Serving Spoons 4 Pieces, Kyraton Serving Spoon, Include 2 Serving Spoon and 2 Slotted Spoons, Stainless Steel Serving Utensils, Serving Set Packing of 4",Title,T3,Not matched,900.0,1.3712499999999996,117.20085470085468,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
ADORN SALT & PEPPER SHAKER,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,Title,T3,Not matched,500.0,1.3683333333333338,98.44124700239811,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.49
ROYAL MARKET PLASTIC HALF PINT 50 GLASS,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,Title,T3,Not matched,100.0,1.3616666666666672,65.46474358974362,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
PAN AROMA CANDLE TALL APPLE&CINN EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,Title,T2,Not matched,100.0,1.3350000000000002,81.90184049079755,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.68
PAN AROMA C TEA-LIGHTS 16PK APP&CIN,Pan Aroma 16 Tea Lights Apple & Cinnamon,EAN,T1,Confirmed,100.0,1.3350000000000002,81.90184049079755,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.75
PAN AROMA CANDLE ROUND APPLE CINNAMON EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,Title,T2,Not matched,100.0,1.3350000000000002,81.90184049079755,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.66
PADDED ENVELOPES SIZE E 220MMX265MM PK10,100 Mail Lite E/2 Padded Envelope 220 x 260mm,Title,T3,Not matched,100.0,1.3176666666666672,52.83346698743653,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.49
PRICES PILLAR CANDLE 6 INCH GREEN,"Price's Candles - 6"" Evergreen Pillar Candles - Smokeless Burn - Unscented - Slow Burning - Non-Drip - Multi-Purpose",Title,T3,Not matched,200.0,1.3170833333333332,63.93608414239481,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
MASON UTILITY KNIFE WITH 5 BLADES,"Stanley 211800 Carbide Knife Blades (Pack of 10), Silver",Title,T3,Not matched,500.0,1.3070833333333336,94.03477218225422,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
BETTINA SCOURER SPIRAL 6 SCOURERS,"Scotch-Brite Stainless Steel Scourer, 12 Pieces - Rust Resistant Spiral Metal Scourer, Powerful and Effective Clean Scrubbing pad",Title,T3,Not matched,100.0,1.298333333333334,103.0423280423281,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
STORAGE HOOKS UNIVERSAL TWIN PK,"Universal Heavy Duty Garage Storage Hooks Set, 30kg Load Capacity per Hook (6 Pack)",Title,T3,Not matched,400.0,1.2973333333333337,64.03422178348143,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
GEL  LED CANDLE FESTIVE ROBIN,Macneil Christmas Robin LED Gel Candle,EAN,T1,Confirmed,50.0,1.295833333333334,18.538388173581318,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.42
FIRST STEPS  FOOD STORAGE POTS WITH SPOON 4PC ASSORTED,First Steps 8 Baby Food Freezer Cubes Tray 70ml POTS BPA Free,Title,T3,Not matched,50.0,1.2950000000000004,97.3684210526316,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
LIGHT UP STAR WAND WITH BALL,The Glowhouse Light Up LED Premium Flashing Star Wand,Title,T3,Not matched,100.0,1.285000000000001,52.66393442622955,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
WINDSOR S/4 PASTRY/CAKE FORKS,"12-Piece (14 cm) Stainless Steel Pastry Fork Set, Mirror Polishing Cake Dessert Fork Set",Title,T3,Not matched,200.0,1.2616666666666674,41.91583610188264,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
MINKY IRONING BOARD CLIPS PK3,"Minky Easy Fit Ironing board cover + Ironing Board Clips Bundle, 122 x 38 cm",Title,T3,Not matched,100.0,1.2583333333333326,33.11403508771928,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.51
BEAUFORT MEASURE ULTIMATE JUG 3LTR,Beaufort 3 Litre Ultimate Plastic Measuring Jug,Title,T2,Not matched,50.0,1.2541666666666675,97.9817708333334,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.59
HIGHLAND COW PLAQUE FRIENDS,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Friends For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,EAN,T1,Confirmed,400.0,1.241666666666667,20.557395143487863,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.25
GIFTMAKER NON WOVEN SHOPPING BAGS HIGHLAND COW,ECO CHIC Lightweight Foldable Reusable Shopping Bag Water Resistant Tote Bag,Title,T3,Not matched,300.0,1.2412499999999997,95.4807692307692,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
FRAGRANT CLOUD EDT 100ML POUR FEMME EACH,Fragrant Cloud Rose Ladies Women Perfume Eau De Parfum Spray New Gift 100ml,EAN,T1,Confirmed,100.0,1.2360000000000002,65.25871172122493,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.42
WORLD OF PETS CATNIP BUTTERFLY CAT TEASER 3 COLOURS,"12 Pcs Indoor Cat Toys - Plush Catnip, Teeth Cleaning, Interactive Feather Teaser Wand, Spring Toy for Kittens",Title,T3,Not matched,600.0,1.2316666666666671,100.95628415300548,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
"ROYALFORD MORTAR AND PESTLE STAINLESS STEEL 2.6""x2.25""",Bekith Mortar and Pestle Sets 18/8 Brushed Stainless Steel Spice Grinder Pill Crusher Molcajete Herb Bowl,Title,T3,Not matched,200.0,1.2150000000000019,26.82119205298017,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER SQUARE 520ML,"2 Pcs 520ml Food Storage Glass Containers With Lids, Food Prep Upgraded Snap Glass Containers With Lids Set, BPA Free",Title,T3,Not matched,100.0,1.2116666666666667,55.83717357910907,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
SWIFT SOFT GRIP LUXURY GEL PENS BLACK 4 PACK,Paper Mate FlexGrip Gel Pens | Medium Point (0.7 mm) | Black Ink | 4 Count,Title,T3,Not matched,200.0,1.1963333333333346,85.33048026628633,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
AIR FRESHENER GEL BEADS 150GRM,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Relaxing Zen, Pack of 8 (8 x 150g)",Title,T3,Not matched,500.0,1.1720000000000004,75.22464698331196,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
MENS WATERPROOF TURN UP HAT ASSORTED,RockJock STORMACTIVE Mens Waterproof Windproof Classic Warm Beanie Hat,Title,T3,Not matched,50.0,1.1583333333333345,47.47267759562847,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
APOLLO STAINLESS STEEL NYLON MASHER,"Potato Mashers, Joyoldelf Potato Masher Stainless Steel, Masher with Non-Slip Handle, Fruit & Vegetable Baby Food Masher",Title,T3,Not matched,400.0,1.1516666666666673,50.291120815138314,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
DAEWOO ADAPTOR UK TO CHINA  AUSTRALIA AND NEW ZEALAND,"2 x UK to Australia Travel Adapter, Plug for visitors from UK to Australia, China and New Zealand (Pack of 2)",Title,T3,Not matched,500.0,1.1512499999999999,82.82374100719423,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,Title,T3,Not matched,100.0,1.1512499999999999,82.82374100719423,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
APOLLO STAINLESS STEEL NYLON SOLID TURNER,"Kyraton Stainless Steel Spatulas Set, Silver Slotted Turner, Solid Turner, Kitchen Spatulas for Nonstick Cookware, Dishwasher Safe, Easy to Clean",Title,T3,Not matched,300.0,1.1433333333333344,49.927219796215475,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
EVERYCHEF BAKEWARE OVEN TRAY,"Prestige Inspire Bakeware Oven Tray - Black,39 cm",Title,T2,Not matched,100.0,1.0916666666666677,64.59566074950696,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.6
SERVING TRAY RECTANGLE 25X35CM,"Grunwerg Super Plastic Rubberized Anti-skid, Non-slip Food Tray, Retangular, 35 x 25cm, Black",Title,T3,Not matched,200.0,1.0637500000000002,62.94378698224854,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
STATUS UK VISITOR TRAVEL ADAPTER,"Status India to UK Power Adaptor, India to UK Travel Adapter for Visitors, White, Pack of 1 (INDIATOUKTAB112)",Title,T3,Not matched,50.0,1.0616666666666674,68.0555555555556,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
APOLLO POTATO MASHER STAINLESS STEEL FOLDING,"Potato Mashers, Joyoldelf Potato Masher Stainless Steel, Masher with Non-Slip Handle, Fruit & Vegetable Baby Food Masher",Title,T3,Not matched,400.0,1.0579166666666666,36.47988505747126,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.46
STATUS TV AERIAL LEAD 5M CABLE IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,Title,T3,Not matched,200.0,1.0549999999999997,55.8201058201058,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
GIFTMAKER CHRISTMAS NON WOVEN SANTA SACK SPECIAL DELIVERY,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,Title,T2,Not matched,100.0,1.0412499999999998,69.41666666666664,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.6
GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,Title,T3,Not matched,50.0,1.0399999999999998,31.044776119402982,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE – Square Glass Dish 20 x 17 cm – 1 L,Title,T2,Not matched,50.0,1.0362500000000006,28.54683195592288,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.67
AMTECH SHARPENING STONE 2000,"Amtech E2300 300mm (12"") Cigar Sharpening Stone",Title,T2,Not matched,50.0,1.0175000000000007,69.69178082191786,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.61
PRICES PILLAR CANDLE 6 INCH RED,"Price's Candles - 6"" Red Pillar Candles - Smokeless Burn - Unscented - Slow Burning - Non-Drip - Multi-Purpose",Title,T3,Not matched,200.0,1.0124999999999997,49.150485436893184,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
MEMORIAL GRAVE FLOWER VASE WITH STAKE,Black Graveside Memorial Spiked Flower Vase - In Loving Memory,Title,T3,Not matched,50.0,0.9950000000000003,77.73437500000003,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.53
NT TOILET BLOCKS 6 PACK,"Power Bleach Toilet Blocks, Cistern Blocks, Bleach Toilet Tablets 2 X 6 Pack",Title,T3,Not matched,100.0,0.991666666666666,71.34292565947237,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
SWIRL TUMBLE DRYER SHEETS LAVENDER 35PK,4X Swirl Lavender Tumble Dryer Sheets - 40 per Pack,Title,T2,Not matched,200.0,0.9866666666666659,58.38264299802757,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.69
ROLLS RAZOR TWIN BLADE DISP RAZORS PK12,Gillette Blue II Fixed Head Disposable Razors - Pack of 10,Title,T3,Not matched,600.0,0.9833333333333325,58.18540433925045,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.49
BLACKSPUR UTILITY KNIFE BLADES PK10 BOTH,Blue Spot Tools 29194 100 PCE Utility Blades in Dispenser,Title,T3,Not matched,400.0,0.9786666666666675,102.1572720946417,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
GIFTMAKER CHRISTMAS BASIC SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,Title,T3,Not matched,100.0,0.9312499999999997,57.84161490683227,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
KITCH EASY STORE RECTANGULAR CONTAINER 3.5LTR,Rectangular 3.9ltr (234 x 165 x 165mm),Title,T3,Not matched,50.0,0.9304166666666671,32.08333333333335,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
WASTE SMART EXTRA STRONG WHEELIE BIN 5 BAGS,Tidyz 30 Extra Large Wheelie Bin Liners Waste Rubbish Bags 300L,Title,T3,Not matched,500.0,0.9269999999999998,59.49935815147624,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.55
MAKE YOUR OWN BOUNCY BALLS,"Galt Toys, Bouncy Balls, Craft Kit for Kids, Ages 8 Years Plus",Title,T3,Not matched,400.0,0.9250000000000005,64.68531468531471,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
APOLLO STAINLESS STEEL JAR OPENER 11/11,"Manual Can Openers Jar Can Opener,Adjustable Can Opener for Arthritis Stainless Steel Kitchen Gadget Bottle Opener",Title,T3,Not matched,200.0,0.9250000000000003,43.63207547169812,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
151 ADHESIVE SPRAY HEAVY DUTY 500ML,3 Spray Glue Adhesive Contact Glue Heavy Duty Mount DIY Craft Upholstery 500ml,EAN,T1,Confirmed,200.0,0.9143333333333332,25.58291363551576,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.5
KILNER BOTTLE SQUARE 1LTR,"Kilner Clip Top Bottle, 1 Litre",Title,T2,Not matched,50.0,0.9104166666666662,27.92689161554191,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.57
PEPPA PIG GUITAR,Peppa Pig Guitar [Colors May Vary],Title,T2,Not matched,50.0,0.9095833333333336,38.871082621082635,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.64
KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",Title,T3,Not matched,400.0,0.8987499999999995,30.363175675675656,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
PRIMA SALT AND PEPPER SHAKER 6.3X4CM 2PC,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,Title,T3,Not matched,500.0,0.8983333333333337,48.29749103942654,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.52
FALCON ENAMEL ROUND PIE DISH  26CM,FALCON Round Pie Dish White 26CM,Title,T2,Not matched,50.0,0.8920833333333331,20.89188134270101,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.82
PADDED ENVELOPES SIZE D 180X265MM PK10,Mail Lite Padded Envelope 180 x 260mm 100 Pack D1,Title,T2,Not matched,300.0,0.888000000000001,40.69660861594871,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.62
"ROYALFORD STAINLESS STEEL PESTLE AND MORTAR 2.75""X 2.75""",Bekith Mortar and Pestle Sets 18/8 Brushed Stainless Steel Spice Grinder Pill Crusher Molcajete Herb Bowl,Title,T3,Not matched,200.0,0.8850000000000022,18.209876543209923,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
TIDYZ 50 WHITE PEDAL BIN LINERS+HANDLE 15L,Tidyz 3 Packs Of 40 White Plastic Disposable Pedal Bin Liners - Fits 15L Bin - Extra Strong Tie Handle - 120 Bags In Total,Title,T3,Not matched,50.0,0.8850000000000005,70.23809523809528,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.48
APOLLO WOODEN DISH STAND,"APOLLO 1684 Wooden dish drainer, Wood, 40x34x4",Title,T2,Not matched,50.0,0.8841666666666665,23.961156278229442,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.63
GLAMOUR STUDIOS 5PK SKINNY  SATIN SCRUNCHIE,"12 Pcs Satin Hair Scrunchies for Women Girls, Skinny Hair Ties Soft Satin Scrunchies Elastic Silk HairBands",Title,T3,Not matched,200.0,0.8683333333333343,62.47002398081541,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
ROLSON CLAW HAMMER FIBREGLASS 8OZ,Rolson 11201 8oz Stubby Claw Hammer,Title,T3,Not matched,300.0,0.861666666666667,29.11036036036037,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.53
FALCON ENAMEL ROASTER ROUND 20CM,"Barmans BYX0B0A6289 Enamel Roaster with Lid, White, 20cm",Title,T3,Not matched,50.0,0.8550000000000011,9.095744680851075,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.55
PAN AROMA POTPOURRI ASSORTED 180G,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,Title,T3,Not matched,200.0,0.8500000000000012,52.14723926380375,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
PAN AROMA POTPOURRI ASSORTED,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,Title,T3,Not matched,200.0,0.8500000000000012,52.14723926380375,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
PRIMA CHAMPAGNE BUCKET,"Premier Housewares Stainless Steel Hammered Effect Champagne Bucket, 20 x 22 x 22 cm, Silver",Title,T3,Not matched,50.0,0.841666666666667,18.579838116261964,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
PADDED ENVELOPES SIZE A 100MX165MM PK10,Mail-Lite 100 Mail Lite - C/0 - JL0 - Padded Envelopes 150 x 210mm 1 Boxes of 100 - White,Title,T3,Not matched,100.0,0.8356666666666672,52.034039020340416,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
DRAPER SINK PLUNGER 135MM,Draper Drain Rod Plunger Attachment 4'' | Heavy Duty Outside Drain Sewer Unblocker | 10635,Title,T3,Not matched,50.0,0.8216666666666679,32.22222222222227,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
ELBOW GREASE FOAMING TOILET CLEANER EUCALYPTUS 500G,"3 x Elbow Grease Foaming Toilet Cleaner, Deep Cleaning Action, Lemon Fresh Fragrance 500g",Title,T2,Not matched,200.0,0.8216666666666663,35.88064046579329,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.66
OWL BRAND A5 WHITE CARD 40SHEETS,House of Card & Paper A5 300 gsm Card - White (Pack of 100 Sheets),Title,T3,Not matched,300.0,0.8083333333333336,60.77694235588974,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.47
BRIGHT & HOMELY LONG HOT WATER BOTTLE & FLEECE COVER 2L (ASSORTED COLOURS),"KEPLIN Extra Long 2L Hot Water Bottle with Super Soft Fleece Cover, Durable Natural Rubber, Long Lasting Warmth for Neck, Back & Body, Winter Comfort - Grey",Title,T3,Not matched,700.0,0.8045833333333323,17.60576221735957,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
KINGFISHER 30M REINFORCED HOSE PIPE,Faithfull 30M (98ft) Reinforced Hose 12.7 mm (1/2 Inch) Diameter – PVC Garden Hose Pipe,Title,T3,Not matched,100.0,0.8033333333333352,8.473980309423366,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
PALOMA 2PLY WHITE 50 NAPKINS 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",Title,T3,Not matched,300.0,0.7950000000000002,40.76923076923078,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
DEKTON GLUE STICK 11.2X150MM 27/9,Hot Melt Glue Sticks 11x150mm Clear Adhesive for 11mm Hot Glue Gun - 40 Pack,Title,T3,Not matched,50.0,0.7916666666666674,38.43042071197414,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
HOUSE MATE STAINLESS STEEL CLEANER & POLISH,House Mate Stainless Steel Cleaner and Polisher 400ml (Pack of 1),EAN,T1,Confirmed,50.0,0.7916666666666659,20.88830255057166,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.78
SAMS SCRUMMY GIANT LEG DOG BONE,Dog Bone Giant Roasted Beef Leg Dog Food Dog Feeding Chew Treats Pack Of 2,EAN,T1,Confirmed,50.0,0.7766666666666671,28.44932844932846,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.36
ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",Title,T2,Not matched,100.0,0.7416666666666665,26.678657074340517,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.7
TIDYZ DOGGY BAGS STRONG 50 PCS 30cm x 36cm,"Tidyz 200 x Extra Large Super Strong Doggy bags (4 x 50),Black",EAN,T1,Confirmed,500.0,0.736666666666667,66.36636636636639,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.4
THUMBS UP STACKABLE FOLD FLAT CRATE PLATINUM,Fold Flat Crate - Plastic 32 L Folding Storage Crate Box (Pack of 2),Title,T3,Not matched,200.0,0.7316666666666662,26.31894484412468,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
COUNTRY CLUB 2 TERRY TEA TOWEL 45X65CM,Emma Barclay Superdry Check 6 Pack - Terry Check Luxury Tea Towel - 45x65cm,Title,T3,Not matched,200.0,0.7236666666666669,29.441280173582868,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.55
BAKER & SALT SWISS ROLL TRAY,Baker & Salt Non-Stick Swiss Roll Tray 32 x 23.5 x 1cm,Title,T2,Not matched,600.0,0.7179166666666668,22.15792181069959,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.68
CRAFT FABRIC GLUE 50ML,"SOL 2pk x 50ml Fabric Glue Strong with Spreader & Tape Measure - Scout Badge Adhesive for Crafts, Upholstery, Material, Textile, Felt or Wool - Waterproof, Flexible, Fast Drying, Durable Bond",EAN,T1,Confirmed,300.0,0.687,44.094993581514764,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.14
PRODEC CAULKER 12 INCH,"ProDec 12"" Flexible Caulker Blade for Fast, Efficient Application of Fillers and Caulk and Smoothing of Wallpaper",EAN,T1,Confirmed,50.0,0.6849999999999998,15.711009174311922,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.27
